pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
,2025-03-23,,,,"Hummel, Cooper",669450,592866,single,hit_into_play,,,,,,Cooper Hummel singles on a line drive to center fielder Elijah Green. Luis Guillorme scores. Collin Price to 2nd.,S,L,R,WSH,HOU,X,8.0,line_drive,3,0,2025,,,,,641645.0,,805672.0,2,5,Top,131.45,101.17,,,,,,,,,,,,,,,,,,,778710,668800,683172,686793,691024,687751,678926,701327,686611,,,,0.9,,1.0,0.0,,38,4,,3,2,2,3,3,3,3,3,,,,-0.137,0.43,,,,-0.43,,1,-1,0.644,0.356,33,30,33,31,3,2,,,,,,,,
,2025-03-23,,,,"Hummel, Cooper",669450,592866,,ball,,,,,,Cooper Hummel singles on a line drive to center fielder Elijah Green. Luis Guillorme scores. Collin Price to 2nd.,S,L,R,WSH,HOU,B,,,2,0,2025,,,,,641645.0,,805672.0,2,5,Top,,,,,,,,,,,,,,,,,,,,,778710,668800,683172,686793,691024,687751,678926,701327,686611,,,,,,,,,38,3,,3,2,2,3,2,3,2,3,,,,0.0,0.097,,,,-0.097,,1,-1,0.644,0.356,33,30,33,31,3,2,,,,,,,,
,2025-03-23,,,,"Hummel, Cooper",669450,592866,,ball,,,,,,Cooper Hummel singles on a line drive to center fielder Elijah Green. Luis Guillorme scores. Collin Price to 2nd.,S,L,R,WSH,HOU,B,,,1,0,2025,,,,,641645.0,,805672.0,2,5,Top,,,,,,,,,,,,,,,,,,,,,778710,668800,683172,686793,691024,687751,678926,701327,686611,,,,,,,,,38,2,,3,2,2,3,2,3,2,3,,,,0.0,0.06,,,,-0.06,,1,-1,0.644,0.356,33,30,33,31,3,2,,,,,,,,
,2025-03-23,,,,"Hummel, Cooper",669450,592866,,ball,,,,,,Cooper Hummel singles on a line drive to center fielder Elijah Green. Luis Guillorme scores. Collin Price to 2nd.,S,L,R,WSH,HOU,B,,,0,0,2025,,,,,641645.0,,805672.0,2,5,Top,,,,,,,,,,,,,,,,,,,,,778710,668800,683172,686793,691024,687751,678926,701327,686611,,,,,,,,,38,1,,3,2,2,3,2,3,2,3,,,,0.0,0.03,,,,-0.03,,1,-1,0.644,0.356,33,30,33,31,3,2,,,,,,,,
,2025-03-23,,,,"Hummel, Cooper",669450,592866,field_out,hit_into_play,,,,,,"Cooper Hummel grounds out, second baseman Luis García Jr. to first baseman Nathaniel Lowe.",S,L,R,WSH,HOU,X,4.0,ground_ball,0,1,2025,,,,,,,,1,3,Top,147.21,159.95,,,,,,,,,,,,,,,,,,,778710,660688,663993,671277,657557,682928,695578,696285,686611,,,,0.0,,0.0,0.0,,17,2,,0,2,2,0,2,0,2,0,,,,0.013,-0.219,,,,0.219,,-2,2,0.296,0.704,33,30,33,31,2,1,,,,,,,,
,2025-03-23,,,,"Hummel, Cooper",669450,592866,,foul,,,,,,"Cooper Hummel grounds out, second baseman Luis García Jr. to first baseman Nathaniel Lowe.",S,L,R,WSH,HOU,S,,,0,0,2025,,,,,,,,1,3,Top,,,,,,,,,,,,,,,,,,,,,778710,660688,663993,671277,657557,682928,695578,696285,686611,,,,,,,,,17,1,,0,2,2,0,2,0,2,0,,,,0.0,-0.037,,,,0.037,,-2,2,0.296,0.704,33,30,33,31,2,1,,,,,,,,
,2025-03-23,,,,"Hummel, Cooper",669450,640448,strikeout,called_strike,,,,,,Cooper Hummel called out on strikes.,S,L,R,WSH,HOU,S,2.0,,1,2,2025,,,,,,,,1,7,Top,,,,,,,,,,,,,,,,,,,,,778710,668800,683172,686793,691024,687751,678926,701327,686982,,,,0.0,,0.0,0.0,,54,4,,3,3,3,3,3,3,3,3,,,,0.028,-0.182,,,,0.182,,0,0,0.539,0.461,33,30,34,31,1,3,,,,,,,,
,2025-03-23,,,,"Hummel, Cooper",669450,640448,,foul,,,,,,Cooper Hummel called out on strikes.,S,L,R,WSH,HOU,S,,,1,1,2025,,,,,,,,1,7,Top,,,,,,,,,,,,,,,,,,,,,778710,668800,683172,686793,691024,687751,678926,701327,686982,,,,,,,,,54,3,,3,3,3,3,3,3,3,3,,,,0.0,-0.061,,,,0.061,,0,0,0.539,0.461,33,30,34,31,1,3,,,,,,,,
,2025-03-23,,,,"Hummel, Cooper",669450,640448,,ball,,,,,,Cooper Hummel called out on strikes.,S,L,R,WSH,HOU,B,,,0,1,2025,,,,,,,,1,7,Top,,,,,,,,,,,,,,,,,,,,,778710,668800,683172,686793,691024,687751,678926,701327,686982,,,,,,,,,54,2,,3,3,3,3,3,3,3,3,,,,0.0,0.024,,,,-0.024,,0,0,0.539,0.461,33,30,34,31,1,3,,,,,,,,
,2025-03-23,,,,"Hummel, Cooper",669450,640448,,swinging_strike,,,,,,Cooper Hummel called out on strikes.,S,L,R,WSH,HOU,S,,,0,0,2025,,,,,,,,1,7,Top,,,,,,,,,,,,,,,,,,,,,778710,668800,683172,686793,691024,687751,678926,701327,686982,,,,,,,,,54,1,,3,3,3,3,3,3,3,3,,,,0.0,-0.037,,,,0.037,,0,0,0.539,0.461,33,30,34,31,1,3,,,,,,,,
,2025-03-23,,,,"Hummel, Cooper",669450,592866,double,hit_into_play,,,,,,"Cooper Hummel doubles (5) on a line drive to right fielder Dylan Crews. Cooper Hummel out at 3rd on the throw, right fielder Dylan Crews to second baseman Luis García Jr. to third baseman Paul DeJong.",S,L,R,WSH,HOU,X,9.0,line_drive,0,0,2025,,,,,,,,0,1,Top,206.6,115.71,,,,,,,,,,,,,,,,,,,778710,660688,663993,671277,657557,682928,695578,696285,686611,,,,1.25,,1.0,1.0,,1,1,,0,0,0,0,0,0,0,0,,,,0.022,0.693,,,,-0.693,,0,0,0.5,0.5,33,30,33,31,1,0,,,,,,,,
SI,2025-03-21,93.7,1.44,5.56,"Hummel, Cooper",669450,687273,double,hit_into_play,,,,,6.0,Cooper Hummel doubles (4) on a sharp line drive to right fielder Ryan Vilade. Logan Cerny to 3rd.,S,R,L,STL,HOU,X,9.0,line_drive,0,0,2025,1.03,1.67,0.31,2.45,,,681488.0,0,9,Top,191.57,80.03,,,,,-5.196206937562249,-136.33960264961624,-5.982977764106,13.971096119098766,29.81279567610548,-10.258700213303008,3.08,1.55,336.0,106.3,15.0,93.8,2255.0,6.3,779059,641468,651016,690914,693409,692446,690443,680642,668723,54.18,0.677,,1.25,,1.0,1.0,5.0,69,1,Sinker,3,5,5,3,5,3,5,3,Standard,Standard,149.0,-0.031,0.733,,,1.075,-0.733,106.3,-2,2,0.06,0.94,24,30,25,31,2,1,,,,,0.93,1.03,-1.03,
CH,2025-03-21,80.6,1.71,5.43,"Hummel, Cooper",669450,687273,field_out,hit_into_play,,,,,5.0,Cooper Hummel pops out to first baseman Matt Lloyd.,S,R,L,STL,HOU,X,3.0,popup,0,1,2025,0.76,0.67,-0.16,2.28,,,,1,7,Top,143.96,171.35,,,,,-5.609546309022051,-117.3745819039382,-1.6713001426247909,8.051647742538842,19.51186403455622,-25.858599025737817,3.08,1.55,58.0,72.1,74.0,81.0,1316.0,6.2,779059,671056,651016,680977,693409,691026,663457,687363,668723,54.28,0.001,,0.0,,0.0,0.0,3.0,53,2,Changeup,3,5,5,3,5,3,5,3,Standard,Standard,116.0,0.011,-0.219,,,0.001,0.219,88.0,-2,2,0.19,0.81,24,30,25,31,1,0,,,,,2.8,0.76,-0.76,
FF,2025-03-21,94.4,1.75,5.42,"Hummel, Cooper",669450,687273,,called_strike,,,,,8.0,Cooper Hummel pops out to first baseman Matt Lloyd.,S,R,L,STL,HOU,S,,,0,0,2025,0.52,1.33,0.11,1.47,,,,1,7,Top,,,,,,,-5.450843664184054,-137.2800579338122,-7.577386544008058,7.812703011970299,30.195128908382493,-13.829678628317374,3.08,1.55,,,,94.8,2062.0,6.6,779059,671056,651016,680977,693409,691026,663457,687363,668723,53.93,,,,,,,,53,1,4-Seam Fastball,3,5,5,3,5,3,5,3,Standard,Standard,150.0,0.0,-0.037,,,,0.037,,-2,2,0.19,0.81,24,30,25,31,1,0,,,,,1.23,0.52,-0.52,
ST,2025-03-20,85.0,-0.77,5.6,"Hummel, Cooper",669450,676083,walk,ball,,,,,12.0,Cooper Hummel walks.,S,L,R,MIA,HOU,B,,,3,2,2025,0.44,0.01,0.1,3.87,,,,0,4,Top,,,,,,,1.1684233652786646,-123.76872815541068,2.250670200101596,4.342854859979192,23.921194927148633,-32.7610920176621,3.08,1.55,,,,85.4,2185.0,6.5,779060,689414,670223,672640,681393,669364,665052,656537,669065,54.03,,,0.7,,0.0,0.0,,24,7,Sweeper,0,0,0,0,0,0,0,0,Infield shade,Standard,133.0,-0.044,0.371,,,,-0.371,,0,0,0.5,0.5,29,30,29,31,2,1,,,,,3.14,-0.44,0.44,
CH,2025-03-20,87.6,-1.05,5.43,"Hummel, Cooper",669450,676083,,ball,,,,,14.0,Cooper Hummel walks.,S,L,R,MIA,HOU,B,,,2,2,2025,-1.16,0.34,0.17,0.53,,,,0,4,Top,,,,,,,5.34703082999872,-127.42887160946646,-6.397189339103281,-13.738511079907903,26.71897689019454,-27.356480458673783,3.08,1.55,,,,87.7,1321.0,6.4,779060,689414,670223,672640,681393,669364,665052,656537,669065,54.08,,,,,,,,24,6,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,232.0,0.0,0.107,,,,-0.107,,0,0,0.5,0.5,29,30,29,31,2,1,,,,,2.64,1.16,-1.16,
FF,2025-03-20,93.3,-0.64,5.9,"Hummel, Cooper",669450,676083,,ball,,,,,7.0,Cooper Hummel walks.,S,L,R,MIA,HOU,B,,,1,2,2025,-0.34,1.66,-0.63,1.45,,,,0,4,Top,,,,,,,0.7727122644918525,-135.7371031734222,-9.383574719148267,-4.339570760086007,27.520747614376585,-9.816062959626464,3.08,1.55,,,,93.7,2194.0,6.4,779060,689414,670223,672640,681393,669364,665052,656537,669065,54.1,,,,,,,,24,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,198.0,0.0,0.04,,,,-0.04,,0,0,0.5,0.5,29,30,29,31,2,1,,,,,0.94,0.34,-0.34,
