pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
FF,2025-04-02,93.5,1.93,6.44,"Tromp, Chadwick",644433,605483,field_out,hit_into_play,,,,,5.0,Chadwick Tromp pops out to second baseman Tommy Edman.,R,R,L,LAD,ATL,X,4.0,popup,2,0,2025,0.13,1.66,-0.1,2.35,,,,2,3,Top,132.23,131.01,,,,,-5.568086770499045,-135.89355631105883,-8.517156114168593,2.7407986183967004,28.44464883732406,-9.94739688560107,3.4,1.62,174.0,91.3,64.0,94.5,2339.0,6.8,778472,669257,571771,669242,571970,605141,624424,681624,606192,53.68,0.001,0.0,0.0,1.0,0.0,0.0,3.0,25,3,4-Seam Fastball,2,5,5,2,5,2,5,2,Standard,Standard,155.0,0.007,-0.363,74.5,8.1,0.001,0.363,91.3,-3,3,0.217,0.783,32,30,33,30,2,1,6.0,3.0,,,0.95,0.13,-0.13,55.5
FF,2025-04-02,93.3,2.0,6.52,"Tromp, Chadwick",644433,605483,,ball,,,,,12.0,Chadwick Tromp pops out to second baseman Tommy Edman.,R,R,L,LAD,ATL,B,,,1,0,2025,0.56,1.45,1.53,3.66,,,,2,3,Top,,,,,,,-2.4525945383139938,-135.9196888932863,-4.837562912390444,7.447511566822924,29.526050910200244,-13.360765486675088,3.33,1.56,,,,94.0,2289.0,6.6,778472,669257,571771,669242,571970,605141,624424,681624,606192,53.9,,,,,,,,25,2,4-Seam Fastball,2,5,5,2,5,2,5,2,Standard,Standard,157.0,0.0,0.068,,,,-0.068,,-3,3,0.217,0.783,32,30,33,30,2,1,6.0,3.0,,,1.16,0.56,-0.56,53.6
FF,2025-04-02,94.2,1.79,6.48,"Tromp, Chadwick",644433,605483,,ball,,,,,14.0,Chadwick Tromp pops out to second baseman Tommy Edman.,R,R,L,LAD,ATL,B,,,0,0,2025,0.39,1.31,0.85,2.37,,,,2,3,Top,,,,,,,-3.3532625285993367,-136.95192084910113,-7.912536793449285,5.689008608244845,29.93485505826408,-14.16739851757858,3.4,1.64,,,,94.8,2283.0,6.7,778472,669257,571771,669242,571970,605141,624424,681624,606192,53.81,,,,,,,,25,1,4-Seam Fastball,2,5,5,2,5,2,5,2,Standard,Standard,160.0,0.0,0.04,,,,-0.04,,-3,3,0.217,0.783,32,30,33,30,2,1,6.0,3.0,,,1.26,0.39,-0.39,51.1
CH,2025-04-02,86.5,2.15,6.34,"Tromp, Chadwick",644433,605483,strikeout,called_strike,,,,,9.0,Chadwick Tromp called out on strikes.,R,R,L,LAD,ATL,S,2.0,,3,2,2025,1.12,0.86,0.53,1.57,,656413.0,,0,2,Top,,,,,,,-6.221959734588742,-125.72960218503474,-6.988040908458461,13.158992783318904,24.63783723055677,-21.833642679646974,3.4,1.65,,,,87.4,1890.0,6.8,778472,669257,571771,669242,571970,605141,624424,681624,606192,53.68,,0.0,0.0,1.0,0.0,0.0,,11,8,Changeup,0,2,2,0,2,0,2,0,Standard,Standard,134.0,0.032,-0.353,,,,0.353,,-2,2,0.247,0.753,32,30,33,30,1,0,6.0,3.0,,,2.19,1.12,-1.12,50.6
FF,2025-04-02,94.1,2.2,6.44,"Tromp, Chadwick",644433,605483,,ball,,,,,14.0,Chadwick Tromp called out on strikes.,R,R,L,LAD,ATL,B,,,2,2,2025,0.45,1.52,0.09,1.19,,656413.0,,0,2,Top,,,,,,,-6.508997983196803,-136.58241898831403,-11.342766156711784,7.0243601213517985,28.567661700751984,-10.837214290308433,3.48,1.66,,,,94.8,2428.0,6.7,778472,669257,571771,669242,571970,605141,624424,681624,606192,53.8,,,,,,,,11,7,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,155.0,0.0,0.063,,,,-0.063,,-2,2,0.247,0.753,32,30,33,30,1,0,6.0,3.0,,,1.06,0.45,-0.45,53.9
CH,2025-04-02,82.8,2.3,6.35,"Tromp, Chadwick",644433,605483,,ball,,,,,14.0,Chadwick Tromp called out on strikes.,R,R,L,LAD,ATL,B,,,1,2,2025,0.91,0.87,1.01,1.21,,656413.0,,0,2,Top,,,,,,,-4.751466232922329,-120.37576120793484,-6.995576391159827,9.732497156876017,22.3323082872517,-22.559664660073995,3.45,1.66,,,,83.5,1809.0,6.7,778472,669257,571771,669242,571970,605141,624424,681624,606192,53.81,,,,,,,,11,6,Changeup,0,2,2,0,2,0,2,0,Standard,Standard,130.0,0.0,0.053,,,,-0.053,,-2,2,0.247,0.753,32,30,33,30,1,0,6.0,3.0,,,2.45,0.91,-0.91,49.2
FF,2025-04-02,94.1,1.89,6.57,"Tromp, Chadwick",644433,605483,,foul,,,,,12.0,Chadwick Tromp called out on strikes.,R,R,L,LAD,ATL,S,,,1,2,2025,0.2,1.33,0.04,4.48,,656413.0,,0,2,Top,,,,,,,-5.265102222861682,-136.9529105477247,-2.696490510143373,3.608139008299859,29.10352235304286,-14.998707630288658,3.4,1.62,98.0,77.6,13.0,95.0,2382.0,6.7,778472,669257,571771,669242,571970,605141,624424,681624,606192,53.81,,,,,,,,11,5,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,160.0,0.0,0.0,35.1,4.7,,0.0,88.0,-2,2,0.247,0.753,32,30,33,30,1,0,6.0,3.0,,,1.23,0.2,-0.2,55.2
CU,2025-04-02,81.6,1.93,6.48,"Tromp, Chadwick",644433,605483,,foul,,,,,13.0,Chadwick Tromp called out on strikes.,R,R,L,LAD,ATL,S,,,1,2,2025,-1.02,-0.22,-0.94,0.93,,656413.0,,0,2,Top,,,,,,,-4.526075153494905,-118.70067619907704,-5.565136232231032,-8.886770379794417,21.61295400030772,-33.406378784952544,3.4,1.62,4.0,75.7,-20.0,82.6,2625.0,6.8,778472,669257,571771,669242,571970,605141,624424,681624,606192,53.66,,,,,,,,11,4,Curveball,0,2,2,0,2,0,2,0,Infield shade,Standard,320.0,0.0,0.0,51.7,8.6,,0.0,88.0,-2,2,0.247,0.753,32,30,33,30,1,0,6.0,3.0,,,3.63,-1.02,1.02,56.8
CU,2025-04-02,80.0,1.77,6.46,"Tromp, Chadwick",644433,605483,,ball,,,,,14.0,Chadwick Tromp called out on strikes.,R,R,L,LAD,ATL,B,,,0,2,2025,-0.51,-0.66,0.05,0.6,,,656413.0,0,2,Top,,,,,,,-2.850516765394693,-116.50191519402274,-5.059026204252701,-4.176815844463036,20.54450472083121,-37.47395402834647,3.5,1.74,,,,80.9,2556.0,6.7,778472,669257,571771,669242,571970,605141,624424,681624,606192,53.8,,,,,,,,11,3,Curveball,0,2,2,0,2,0,2,0,Standard,Standard,319.0,-0.02,0.033,,,,-0.033,,-2,2,0.267,0.733,32,30,33,30,1,0,6.0,3.0,,,4.19,-0.51,0.51,61.3
CU,2025-04-02,78.7,2.05,6.55,"Tromp, Chadwick",644433,605483,,foul,,,,,7.0,Chadwick Tromp called out on strikes.,R,R,L,LAD,ATL,S,,,0,1,2025,-1.05,-0.6,-0.57,1.53,,,656413.0,0,2,Top,,,,,,,-3.768390187956738,-114.558983644517,-2.9220368341072,-8.369592187079613,23.50140235307875,-37.00849788940616,3.4,1.62,,,,79.1,2624.0,6.8,778472,669257,571771,669242,571970,605141,624424,681624,606192,53.7,,,,,,,,11,2,Curveball,0,2,2,0,2,0,2,0,Standard,Standard,315.0,0.0,-0.048,72.3,9.2,,0.048,,-2,2,0.267,0.733,32,30,33,30,1,0,6.0,3.0,,,4.31,-1.05,1.05,54.6
