pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
FC,2025-03-21,88.4,2.16,6.36,"Barger, Addison",680718,663989,walk,ball,,,,,13.0,Addison Barger walks. George Springer to 2nd.,S,L,L,TOR,PHI,B,,,3,0,2025,-0.29,0.59,-1.23,2.4,,,543807.0,1,5,Bot,,,,,,,-7.5864066126403715,-128.60911566735666,-4.791613731753983,-1.7071054695151575,25.11065815971789,-24.873544680563565,3.19,1.61,,,,87.7,2405.0,5.7,778947,668721,656941,681082,624414,607208,665019,669016,670276,54.77,,,0.7,,0.0,0.0,,46,4,Cutter,8,1,8,1,1,8,8,1,Standard,Standard,159.0,0.001,0.12,,,,-0.12,,7,7,0.99,0.99,29,25,30,26,1,2,,,,,2.32,-0.29,-0.29,
FC,2025-03-21,87.6,2.07,6.39,"Barger, Addison",680718,663989,,ball,,,,,11.0,Addison Barger walks. George Springer to 2nd.,S,L,L,TOR,PHI,B,,,2,0,2025,-0.37,0.73,-1.09,3.39,,,543807.0,1,5,Bot,,,,,,,-6.802273837184654,-127.47582173144464,-2.6741310983529933,-2.7772501211812,23.29210076760259,-23.79843222609142,3.19,1.61,,,,87.2,2342.0,5.8,778947,668721,656941,681082,624414,607208,665019,669016,670276,54.71,,,,,,,,46,3,Cutter,8,1,8,1,1,8,8,1,Standard,Standard,158.0,0.0,0.102,,,,-0.102,,7,7,0.99,0.99,29,25,30,26,1,2,,,,,2.21,-0.37,-0.37,
CH,2025-03-21,89.3,-2.76,5.79,"Barger, Addison",680718,605452,field_out,hit_into_play,,,,,4.0,"Addison Barger grounds out, pitcher Joe Ross to first baseman Kyle Schwarber.",S,L,R,TOR,PHI,X,1.0,ground_ball,0,1,2025,-1.48,0.13,-0.69,2.59,,,,1,2,Bot,126.33,185.33,,,,,8.256456855110855,-129.70645772533578,-2.09849035819738,-18.42933656212648,28.522227895605592,-30.40854161159316,3.19,1.61,14.0,102.6,-9.0,89.7,1792.0,6.7,778947,668721,656941,681082,624414,607208,665019,669016,670276,53.77,0.297,,0.0,,0.0,0.0,2.0,16,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,233.0,-0.016,-0.219,,,0.321,0.219,102.6,0,0,0.527,0.527,32,25,32,26,1,0,,,,,2.75,1.48,-1.48,
CU,2025-03-21,81.5,-2.42,5.92,"Barger, Addison",680718,605452,,called_strike,,,,,9.0,"Addison Barger grounds out, pitcher Joe Ross to first baseman Kyle Schwarber.",S,L,R,TOR,PHI,S,,,0,0,2025,0.57,-0.64,0.66,1.83,,,,1,2,Bot,,,,,,,5.829241035670789,-118.59443679999929,-1.3728476633352489,4.295307987795379,22.618994129424006,-38.16508668561601,3.19,1.61,,,,81.8,2050.0,6.5,778947,668721,656941,681082,624414,607208,665019,669016,670276,53.99,,,,,,,,16,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,60.0,0.0,-0.037,,,,0.037,,0,0,0.527,0.527,32,25,32,26,1,0,,,,,4.07,-0.57,0.57,
SL,2025-03-21,82.8,2.15,6.32,"Barger, Addison",680718,663989,,ball,,,,,13.0,Addison Barger walks. George Springer to 2nd.,S,L,L,TOR,PHI,B,,,1,0,2025,-0.85,0.3,-1.22,1.21,,,543807.0,1,5,Bot,,,,,,,-5.999358323380297,-120.44726300452504,-5.70171648687548,-7.082010483618311,23.67323276319768,-28.32074456464839,3.19,1.61,,,,82.1,2563.0,5.8,778947,668721,656941,681082,624414,607208,665019,669016,670276,54.66,,,,,,,,46,2,Slider,8,1,8,1,1,8,8,1,Standard,Standard,310.0,0.0,0.056,,,,-0.056,,7,7,0.99,0.99,29,25,30,26,1,2,,,,,3.03,-0.85,-0.85,
FC,2025-03-21,88.6,2.2,6.4,"Barger, Addison",680718,663989,,ball,,,,,12.0,Addison Barger walks. George Springer to 2nd.,S,L,L,TOR,PHI,B,,,0,0,2025,0.0,0.47,0.72,4.35,,,543807.0,1,5,Bot,,,,,,,-3.5886848645013805,-129.07359189779132,0.0139674523801326,0.7356636702988039,24.448749504705116,-27.102762002908698,3.19,1.61,,,,88.0,2132.0,5.7,778947,668721,656941,681082,624414,607208,665019,669016,670276,54.83,,,,,,,,46,1,Cutter,8,1,8,1,1,8,8,1,Standard,Standard,153.0,0.0,0.036,,,,-0.036,,7,7,0.99,0.99,29,25,30,26,1,2,,,,,2.41,0.0,0.0,
SL,2025-03-21,86.2,-1.65,5.77,"Barger, Addison",680718,669111,strikeout,swinging_strike,,,,,14.0,Addison Barger strikes out swinging.,S,L,R,TOR,PHI,S,2.0,,1,2,2025,0.03,0.22,0.1,0.95,,,,0,7,Bot,,,,,,,4.1187288179003465,-125.32932661765946,-5.630596453695189,-0.5709101894985501,27.100521536466218,-28.917911627797046,3.19,1.61,,,,86.4,2177.0,6.7,778947,806953,656941,681082,624414,607208,665019,669016,670276,53.85,,,0.0,,0.0,0.0,,63,5,Slider,10,3,10,3,3,10,10,3,Standard,Standard,164.0,0.0,-0.186,,,,0.186,,7,7,0.997,0.997,27,25,27,26,1,3,,,,,2.88,-0.03,0.03,
FF,2025-03-21,97.4,-1.61,5.66,"Barger, Addison",680718,669111,,ball,,,,,11.0,Addison Barger strikes out swinging.,S,L,R,TOR,PHI,B,,,0,2,2025,-1.07,1.62,-1.34,3.7,,,,0,7,Bot,,,,,,,3.193700911187632,-141.71925673979229,-3.373673994523763,-15.116635900940176,37.26422865463319,-9.991141976539854,3.19,1.61,,,,97.0,2365.0,6.4,778947,806953,656941,681082,624414,607208,665019,669016,670276,54.07,,,,,,,,63,4,4-Seam Fastball,10,3,10,3,3,10,10,3,Standard,Standard,215.0,0.0,0.023,,,,-0.023,,7,7,0.997,0.997,27,25,27,26,1,3,,,,,0.82,1.07,-1.07,
FF,2025-03-21,97.4,-1.54,5.69,"Barger, Addison",680718,669111,,foul,,,,,1.0,Addison Barger strikes out swinging.,S,L,R,TOR,PHI,S,,,0,2,2025,-1.21,1.3,-0.66,2.81,,,,0,7,Bot,,,,,,,5.17113041127769,-141.54149565753391,-5.176529829474334,-17.460451875078302,36.070350470925234,-13.705133186911436,3.19,1.61,324.0,91.9,47.0,97.5,2371.0,6.7,778947,806953,656941,681082,624414,607208,665019,669016,670276,53.82,,,,,,,,63,3,4-Seam Fastball,10,3,10,3,3,10,10,3,Standard,Standard,218.0,0.0,0.0,,,,0.0,91.9,7,7,0.997,0.997,27,25,27,26,1,3,,,,,1.13,1.21,-1.21,
SL,2025-03-21,86.0,-1.8,5.66,"Barger, Addison",680718,669111,,swinging_strike,,,,,5.0,Addison Barger strikes out swinging.,S,L,R,TOR,PHI,S,,,0,1,2025,0.12,0.2,0.13,2.1,,,,0,7,Bot,,,,,,,4.325160120486882,-125.10672950435512,-2.550209515593384,0.3704575068560368,27.025203453513416,-29.794837095999632,3.19,1.61,,,,85.9,2216.0,6.4,778947,806953,656941,681082,624414,607208,665019,669016,670276,54.08,,,,,,,,63,2,Slider,10,3,10,3,3,10,10,3,Standard,Standard,145.0,0.0,-0.054,,,,0.054,,7,7,0.997,0.997,27,25,27,26,1,3,,,,,2.91,-0.12,0.12,
