pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
FC,2025-03-22,83.2,-1.14,6.22,"Fermín, José",665877,678368,single,hit_into_play,,,,,6.0,José Fermín singles on a ground ball to center fielder Dane Myers.,S,R,R,MIA,STL,X,8.0,ground_ball,3,1,2025,0.24,0.92,0.43,2.1,,,,0,3,Top,119.74,94.29,,,,,3.1021728452642985,-121.2984738537012,-4.8955829860715765,1.9131128705205416,19.103438403681608,-22.389566170844414,3.13,1.58,102.0,74.7,7.0,83.2,2529.0,5.7,779057,542963,670223,702906,824028,691594,669065,667472,808516,54.77,0.263,,0.9,,1.0,0.0,2.0,20,5,Cutter,0,4,4,0,4,0,4,0,Standard,Standard,141.0,-0.015,0.284,,,0.318,-0.284,88.0,-4,4,0.132,0.868,25,26,25,26,2,0,,,,,2.31,-0.24,-0.24,
ST,2025-03-22,76.1,-1.02,6.21,"Fermín, José",665877,678368,,ball,,,,,14.0,José Fermín singles on a ground ball to center fielder Dane Myers.,S,R,R,MIA,STL,B,,,2,1,2025,1.23,-0.02,1.75,1.96,,,,0,3,Top,,,,,,,3.5844328990278824,-110.91364991740132,-1.8758754449762896,9.563893498742514,18.995649199089872,-32.22438038668551,3.13,1.58,,,,75.9,2640.0,5.9,779057,542963,670223,702906,824028,691594,669065,667472,808516,54.57,,,,,,,,20,4,Sweeper,0,4,4,0,4,0,4,0,Standard,Standard,68.0,0.0,0.122,,,,-0.122,,-4,4,0.132,0.868,25,26,25,26,2,0,,,,,3.93,-1.23,-1.23,
ST,2025-03-22,78.1,-0.86,6.26,"Fermín, José",665877,678368,,ball,,,,,14.0,José Fermín singles on a ground ball to center fielder Dane Myers.,S,R,R,MIA,STL,B,,,1,1,2025,1.23,-0.13,1.37,0.97,,,,0,3,Top,,,,,,,2.506067483828722,-113.798266256387,-4.298260244005838,10.297899675790363,19.80562659805103,-32.72145887901406,3.13,1.58,,,,77.6,2682.0,5.8,779057,542963,670223,702906,824028,691594,669065,667472,808516,54.74,,,,,,,,20,3,Sweeper,0,4,4,0,4,0,4,0,Standard,Standard,70.0,0.0,0.053,,,,-0.053,,-4,4,0.132,0.868,25,26,25,26,2,0,,,,,3.84,-1.23,-1.23,
FF,2025-03-22,89.8,-0.83,6.32,"Fermín, José",665877,678368,,ball,,,,,9.0,José Fermín singles on a ground ball to center fielder Dane Myers.,S,R,R,MIA,STL,B,,,0,1,2025,-0.44,1.67,0.64,1.63,,,,0,3,Top,,,,,,,4.512186228974163,-130.59985392414285,-9.103297440756586,-5.917946598717558,23.856260480318547,-11.354412851443833,3.13,1.58,,,,89.1,2118.0,5.6,779057,542963,670223,702906,824028,691594,669065,667472,808516,54.93,,,,,,,,20,2,4-Seam Fastball,0,4,4,0,4,0,4,0,Standard,Standard,196.0,0.0,0.025,,,,-0.025,,-4,4,0.132,0.868,25,26,25,26,2,0,,,,,1.13,0.44,0.44,
FC,2025-03-22,82.5,-1.12,6.3,"Fermín, José",665877,678368,,called_strike,,,,,6.0,José Fermín singles on a ground ball to center fielder Dane Myers.,S,R,R,MIA,STL,S,,,0,0,2025,0.44,1.13,0.31,2.22,,,,0,3,Top,,,,,,,2.3619867224336235,-120.19941082753589,-5.017373026751392,3.9501312750331263,20.42301597586953,-20.46561622655281,3.13,1.58,,,,82.1,2390.0,5.7,779057,542963,670223,702906,824028,691594,669065,667472,808516,54.8,,,,,,,,20,1,Cutter,0,4,4,0,4,0,4,0,Standard,Standard,140.0,0.0,-0.037,,,,0.037,,-4,4,0.132,0.868,25,26,25,26,2,0,,,,,2.18,-0.44,-0.44,
FF,2025-03-22,94.5,-1.01,5.82,"Fermín, José",665877,669199,double,hit_into_play,,,,,3.0,José Fermín doubles (6) on a line drive to right fielder Andres Valor.,S,R,R,MIA,STL,X,9.0,line_drive,0,0,2025,-0.71,1.59,0.56,2.83,,,,0,6,Top,202.88,113.78,,,,,5.610415859889558,-137.42444002355657,-5.6296958481872545,-10.176850469793942,30.00213025637584,-10.936120380600844,3.13,1.58,284.0,96.7,16.0,94.1,2699.0,6.0,779057,542963,670223,702906,824028,691594,687071,694974,808516,54.47,0.68,,1.25,,1.0,1.0,4.0,42,1,4-Seam Fastball,1,4,4,1,4,1,4,1,Standard,Standard,211.0,-0.029,0.693,,,0.938,-0.693,96.7,-3,3,0.128,0.872,30,26,30,26,1,1,,,,,0.96,0.71,0.71,
ST,2025-03-21,81.5,-0.97,6.55,"Fermín, José",665877,605280,double_play,hit_into_play,,,,,1.0,"José Fermín lines into a double play, third baseman Brett Baty to first baseman Mark Vientos. Pedro Pagés out at 1st.",S,R,R,NYM,STL,X,5.0,line_drive,3,2,2025,1.38,-0.46,-0.49,2.76,,,686780.0,0,4,Top,87.66,153.99,,,,,-1.5635994052430775,-118.62013806784462,-1.004716187444414,13.247989946526047,24.186764437084687,-36.53439944564167,3.13,1.58,150.0,75.9,15.0,80.7,2754.0,5.9,778885,663584,668901,622268,683146,682668,607043,621438,516782,54.63,0.657,,0.0,,0.0,0.0,4.0,26,6,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,47.0,0.09,-0.351,,,0.696,0.351,88.0,0,0,0.456,0.544,32,26,32,26,2,1,,,,,3.91,-1.38,-1.38,
SL,2025-03-21,85.4,-0.56,6.67,"Fermín, José",665877,605280,,ball,,,,,14.0,"José Fermín lines into a double play, third baseman Brett Baty to first baseman Mark Vientos. Pedro Pagés out at 1st.",S,R,R,NYM,STL,B,,,2,2,2025,0.23,-0.53,1.08,2.25,,,686780.0,0,4,Top,,,,,,,3.375710448463469,-124.4297081126555,-3.0875913443327123,1.7267667288349418,23.63145033179324,-37.28609654192427,3.13,1.58,,,,85.1,2667.0,5.9,778885,663584,668901,622268,683146,682668,607043,621438,516782,54.62,,,,,,,,26,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard,42.0,0.0,0.117,,,,-0.117,,0,0,0.456,0.544,32,26,32,26,2,1,,,,,3.63,-0.23,-0.23,
SL,2025-03-21,86.4,-0.63,6.63,"Fermín, José",665877,605280,,called_strike,,,,,8.0,"José Fermín lines into a double play, third baseman Brett Baty to first baseman Mark Vientos. Pedro Pagés out at 1st.",S,R,R,NYM,STL,S,,,2,1,2025,0.17,-0.42,0.22,1.72,,,686780.0,0,4,Top,,,,,,,1.6916384172926726,-125.87428491959416,-4.629595142836129,1.4355303090923726,25.11727060550924,-35.94910120202668,3.13,1.58,,,,85.9,2709.0,5.9,778885,663584,668901,622268,683146,682668,607043,621438,516782,54.6,,,,,,,,26,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,65.0,0.0,-0.048,,,,0.048,,0,0,0.456,0.544,32,26,32,26,2,1,,,,,3.46,-0.17,-0.17,
SL,2025-03-21,86.3,-0.6,6.63,"Fermín, José",665877,605280,,ball,,,,,14.0,"José Fermín lines into a double play, third baseman Brett Baty to first baseman Mark Vientos. Pedro Pagés out at 1st.",S,R,R,NYM,STL,B,,,1,1,2025,0.14,-0.46,1.42,0.95,,,686780.0,0,4,Top,,,,,,,4.485821972629683,-125.37482584308891,-6.204060856256724,0.4270830374671443,28.97154110873805,-35.76457001768491,3.13,1.58,,,,85.1,2631.0,6.0,778885,663584,668901,622268,683146,682668,607043,621438,516782,54.55,,,,,,,,26,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,48.0,0.0,0.043,,,,-0.043,,0,0,0.456,0.544,32,26,32,26,2,1,,,,,3.57,-0.14,-0.14,
SI,2025-03-21,93.4,-0.83,6.63,"Fermín, José",665877,605280,,foul_tip,,,,,3.0,"José Fermín lines into a double play, third baseman Brett Baty to first baseman Mark Vientos. Pedro Pagés out at 1st.",S,R,R,NYM,STL,S,,,1,0,2025,-0.74,0.73,0.43,3.16,,,686780.0,0,4,Top,,,,,,,4.852244517389929,-135.9106198669231,-4.7302877916499115,-10.292358665181672,31.5927584680919,-22.28056291251055,3.13,1.58,,,,92.6,2127.0,6.0,778885,663584,668901,622268,683146,682668,607043,621438,516782,54.54,,,,,,,,26,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,226.0,0.0,-0.049,,,,0.049,,0,0,0.456,0.544,32,26,32,26,2,1,,,,,1.9,0.74,0.74,
SI,2025-03-21,93.3,-0.74,6.61,"Fermín, José",665877,605280,,ball,,,,,14.0,"José Fermín lines into a double play, third baseman Brett Baty to first baseman Mark Vientos. Pedro Pagés out at 1st.",S,R,R,NYM,STL,B,,,0,0,2025,-0.93,0.6,1.65,2.2,,,686780.0,0,4,Top,,,,,,,8.120414939477305,-135.44316721440754,-6.787425217142612,-13.309910251876383,31.624285256649607,-23.36557572513006,3.13,1.58,,,,92.3,2061.0,6.0,778885,663584,668901,622268,683146,682668,607043,621438,516782,54.54,,,,,,,,26,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,233.0,0.0,0.042,,,,-0.042,,0,0,0.456,0.544,32,26,32,26,2,1,,,,,2.04,0.93,0.93,
SI,2025-03-21,92.5,-0.61,6.66,"Fermín, José",665877,605280,field_out,hit_into_play,,,,,4.0,José Fermín flies out to right fielder Starling Marte.,S,R,R,NYM,STL,X,9.0,fly_ball,0,1,2025,-1.31,0.14,-0.49,2.44,,,,0,2,Top,179.14,117.65,,,,,3.1349653398970636,-134.41407196912988,-5.101134405339254,-16.404231718097925,35.338265998607056,-29.440183716251,3.13,1.58,243.0,84.5,45.0,91.0,2060.0,6.0,778885,663584,668901,622268,683146,682668,607043,621438,516782,54.54,0.006,,0.0,,0.0,0.0,3.0,10,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,220.0,0.023,-0.217,,,0.006,0.217,88.0,0,0,0.5,0.5,32,26,32,26,1,0,,,,,2.58,1.31,1.31,
SI,2025-03-21,94.0,-0.86,6.63,"Fermín, José",665877,605280,,called_strike,,,,,3.0,José Fermín flies out to right fielder Starling Marte.,S,R,R,NYM,STL,S,,,0,0,2025,-1.52,0.1,0.71,2.98,,,,0,2,Top,,,,,,,7.366885365537088,-136.49127451177097,-3.812385430301486,-20.6978686391996,35.09132169639021,-30.211993656509396,3.13,1.58,,,,92.5,2101.0,5.9,778885,663584,668901,622268,683146,682668,607043,621438,516782,54.6,,,,,,,,10,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,227.0,0.0,-0.037,,,,0.037,,0,0,0.5,0.5,32,26,32,26,1,0,,,,,2.53,1.52,1.52,
SI,2025-03-21,95.6,-1.85,5.83,"Fermín, José",665877,623211,strikeout,swinging_strike,,,,,11.0,José Fermín strikes out swinging.,S,R,R,NYM,STL,S,2.0,,2,2,2025,-1.6,0.62,-1.23,2.47,,686780.0,,2,6,Top,,,,,,,5.172078992861387,-139.0807312824056,-4.580134194450806,-21.864376292249094,31.691622786686622,-23.35297164845571,3.13,1.58,,,,94.8,2330.0,5.9,778885,663584,668901,622268,683146,682668,607043,621438,672744,54.64,,,0.0,,0.0,0.0,,42,6,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,227.0,0.053,-0.25,,,,0.25,,0,0,0.521,0.479,35,26,36,26,1,2,,,,,1.88,1.6,1.6,
FC,2025-03-21,88.2,-1.84,5.92,"Fermín, José",665877,623211,,ball,,,,,14.0,José Fermín strikes out swinging.,S,R,R,NYM,STL,B,,,1,2,2025,-0.76,0.46,0.37,1.0,,686780.0,,2,6,Top,,,,,,,6.87956912022635,-128.2255511341387,-6.753984102683098,-9.805450785057998,27.083941501020252,-25.830935138894574,3.13,1.58,,,,87.3,2241.0,5.8,778885,663584,668901,622268,683146,682668,607043,621438,672744,54.69,,,,,,,,42,5,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,214.0,0.0,0.037,,,,-0.037,,0,0,0.521,0.479,35,26,36,26,1,2,,,,,2.48,0.76,0.76,
CH,2025-03-21,89.9,-1.71,5.92,"Fermín, José",665877,623211,,foul,,,,,14.0,José Fermín strikes out swinging.,S,R,R,NYM,STL,S,,,1,2,2025,-1.37,-0.02,0.51,1.27,,686780.0,,2,6,Top,,,,,,,8.331445132976299,-130.55938789045084,-5.429031516771737,-17.49702814080647,28.949758038905433,-31.377109781618575,3.13,1.58,66.0,34.0,41.0,89.0,2064.0,6.0,778885,663584,668901,622268,683146,682668,607043,621438,672744,54.53,,,,,,,,42,4,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,236.0,0.0,0.0,,,,0.0,88.0,0,0,0.521,0.479,35,26,36,26,1,2,,,,,2.86,1.37,1.37,
CH,2025-03-21,90.3,-1.59,5.93,"Fermín, José",665877,623211,,blocked_ball,,,,,14.0,José Fermín strikes out swinging.,S,R,R,NYM,STL,B,,,0,2,2025,-1.5,0.15,0.62,0.59,,,686780.0,2,6,Top,,,,,,,8.651903897343116,-131.10296517076475,-7.604606356841171,-19.158024675660307,27.32628796583765,-28.98576642426641,3.13,1.58,,,,89.8,1990.0,6.1,778885,663584,668901,622268,683146,682668,607043,621438,672744,54.43,,,,,,,,42,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,242.0,-0.018,0.027,,,,-0.027,,0,0,0.539,0.461,35,26,36,26,1,2,,,,,2.65,1.5,1.5,
SL,2025-03-21,89.3,-2.33,5.68,"Fermín, José",665877,673380,field_out,hit_into_play,,,,,9.0,"José Fermín grounds out, shortstop Luisangel Acuña to first baseman Nick Lorusso.",S,R,R,NYM,STL,X,6.0,ground_ball,0,2,2025,0.05,0.1,0.46,1.93,,,,1,8,Top,119.19,170.69,,,,,6.732085044297436,-129.96932302033426,-3.4731426614783807,-0.748811989480729,25.9796665411214,-30.48208669764957,3.13,1.58,22.0,91.4,-4.0,89.2,2476.0,6.1,778885,663584,700681,622268,699305,682668,680552,621438,672744,54.36,0.226,,0.0,,0.0,0.0,2.0,62,3,Slider,3,2,2,3,2,3,2,3,Standard,Standard,74.0,0.039,-0.162,,,0.248,0.162,91.4,1,-1,0.807,0.193,29,26,29,26,1,3,,,,,2.74,-0.05,-0.05,
SL,2025-03-21,88.6,-2.27,5.73,"Fermín, José",665877,673380,,foul,,,,,6.0,"José Fermín grounds out, shortstop Luisangel Acuña to first baseman Nick Lorusso.",S,R,R,NYM,STL,S,,,0,1,2025,0.21,0.08,0.61,2.26,,,,1,8,Top,,,,,,,6.563727382426309,-128.8898257868633,-2.594378306246863,1.0599785566867257,26.02272095555527,-30.9684835982034,3.13,1.58,213.0,67.9,49.0,88.6,2472.0,6.2,778885,663584,700681,622268,699305,682668,680552,621438,672744,54.26,,,,,,,,62,2,Slider,3,2,2,3,2,3,2,3,Standard,Standard,82.0,0.0,-0.057,,,,0.057,88.0,1,-1,0.807,0.193,29,26,29,26,1,3,,,,,2.82,-0.21,-0.21,
SI,2025-03-21,96.9,-1.66,5.93,"Fermín, José",665877,623211,,called_strike,,,,,7.0,José Fermín strikes out swinging.,S,R,R,NYM,STL,S,,,0,1,2025,-1.38,0.71,-0.38,1.83,,,686780.0,2,6,Top,,,,,,,6.489763347703807,-140.9311399589329,-6.954519369698733,-19.86730154542913,31.745466389425665,-21.32235965073085,3.13,1.58,,,,96.0,2217.0,5.8,778885,663584,668901,622268,683146,682668,607043,621438,672744,54.72,,,,,,,,42,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,234.0,0.0,-0.054,,,,0.054,,0,0,0.539,0.461,35,26,36,26,1,2,,,,,1.72,1.38,1.38,
FF,2025-03-21,97.8,-2.26,5.77,"Fermín, José",665877,673380,,called_strike,,,,,8.0,"José Fermín grounds out, shortstop Luisangel Acuña to first baseman Nick Lorusso.",S,R,R,NYM,STL,S,,,0,0,2025,-0.44,1.4,-0.03,1.7,,,,1,8,Top,,,,,,,7.0197802318879186,-142.1557625941129,-8.670066763783806,-7.609850947549905,31.975787107809342,-11.345874213993582,3.13,1.58,,,,97.6,2421.0,6.2,778885,663584,700681,622268,699305,682668,680552,621438,672744,54.28,,,,,,,,62,1,4-Seam Fastball,3,2,2,3,2,3,2,3,Standard,Standard,210.0,0.0,-0.037,,,,0.037,,1,-1,0.807,0.193,29,26,29,26,1,3,,,,,0.98,0.44,0.44,
