pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
CU,2025-04-02,81.0,0.7,6.05,"Huff, Sam",669087,664285,strikeout,called_strike,,,,,6.0,Sam Huff called out on strikes.,R,R,L,HOU,SF,S,2.0,,0,2,2025,-1.05,-1.48,0.44,2.43,,,682641.0,2,3,Top,,,,,,,1.40850002888664,-117.74881249696276,1.4762424179058358,-9.947570588902456,26.739432034770587,-46.297100371165016,3.63,1.68,,,,79.4,3057.0,5.6,778475,673237,572233,663898,670623,665161,670541,676801,701305,54.85,,0.0,0.0,1.0,0.0,0.0,,25,3,Curveball,1,5,5,1,5,1,5,1,Infield shade,Standard,313.0,0.01,-0.169,,,,0.169,,-4,4,0.142,0.858,31,27,32,27,2,1,6.0,3.0,,,5.01,-1.05,1.05,42.2
CU,2025-04-02,79.4,0.79,5.93,"Huff, Sam",669087,664285,,foul_tip,,,,,7.0,Sam Huff called out on strikes.,R,R,L,HOU,SF,S,,,0,1,2025,-1.21,-0.94,-0.79,1.96,,,682641.0,2,3,Top,,,,,,,-1.1852283264707129,-115.5968585383818,-0.0820875285823998,-10.47019616175534,24.706296815895655,-40.7161857557517,3.73,1.65,,,,78.2,2919.0,5.7,778475,673237,572233,663898,670623,665161,670541,676801,701305,54.75,,,,,,,,25,2,Curveball,1,5,5,1,5,1,5,1,Standard,Standard,316.0,0.0,-0.054,75.8,7.9,,0.054,,-4,4,0.142,0.858,31,27,32,27,2,1,6.0,3.0,,,4.59,-1.21,1.21,45.4
SI,2025-04-02,94.2,0.48,6.26,"Huff, Sam",669087,664285,,foul,,,,,6.0,Sam Huff called out on strikes.,R,R,L,HOU,SF,S,,,0,0,2025,1.42,0.74,0.61,2.57,,,682641.0,2,3,Top,,,,,,,-2.797259020809287,-136.94835229904442,-5.410917167602407,18.395094112344715,34.433293826756476,-21.82563443119212,3.73,1.65,213.0,74.4,47.0,93.2,2184.0,6.1,778475,673237,572233,663898,670623,665161,670541,676801,701305,54.44,,,,,,,,25,1,Sinker,1,5,5,1,5,1,5,1,Standard,Standard,140.0,0.0,-0.047,69.0,7.3,,0.047,88.0,-4,4,0.142,0.858,31,27,32,27,2,1,6.0,3.0,,,1.86,1.42,-1.42,46.4
CU,2025-04-02,79.1,0.93,6.12,"Huff, Sam",669087,664285,field_out,hit_into_play,,,,,7.0,Sam Huff lines out sharply to third baseman Isaac Paredes.,R,R,L,HOU,SF,X,5.0,line_drive,1,2,2025,-1.08,-1.22,-0.52,2.11,,,,0,2,Top,90.55,157.7,,,,,-1.1482953853971496,-115.10833955645296,0.4246386505294512,-9.227195022795431,25.200199177596776,-43.202844552618345,3.73,1.65,138.0,103.7,7.0,78.0,2959.0,5.9,778475,673237,572233,663898,670623,665161,670541,676801,701305,54.57,0.626,0.579,0.0,1.0,0.0,0.0,4.0,10,4,Curveball,0,3,3,0,3,0,3,0,Infield shade,Standard,316.0,0.013,-0.186,,,0.696,0.186,103.7,-3,3,0.212,0.788,31,27,32,27,1,0,6.0,3.0,,,4.92,-1.08,1.08,47.2
SI,2025-04-02,94.5,0.64,6.22,"Huff, Sam",669087,664285,,foul,,,,,12.0,Sam Huff lines out sharply to third baseman Isaac Paredes.,R,R,L,HOU,SF,S,,,1,1,2025,1.37,0.62,0.88,3.43,,,,0,2,Top,,,,,,,-2.421693429995506,-137.46926267221414,-2.8606676225650576,17.733482614147462,35.34946991416462,-23.978131720184287,3.73,1.65,183.0,78.6,17.0,93.4,2156.0,6.0,778475,673237,572233,663898,670623,665161,670541,676801,701305,54.47,,,,,,,,10,3,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,143.0,0.0,-0.056,70.0,6.5,,0.056,88.0,-3,3,0.212,0.788,31,27,32,27,1,0,6.0,3.0,,,1.97,1.37,-1.37,45.1
CH,2025-04-02,88.4,0.87,6.11,"Huff, Sam",669087,664285,,ball,,,,,14.0,Sam Huff lines out sharply to third baseman Isaac Paredes.,R,R,L,HOU,SF,B,,,0,1,2025,1.35,0.26,0.7,1.05,,,,0,2,Top,,,,,,,-3.199563205708636,-128.57523715675308,-6.68466724204856,15.540284966377069,29.455544240197224,-28.02833353530769,3.64,1.67,,,,87.5,1604.0,6.0,778475,673237,572233,663898,670623,665161,670541,676801,701305,54.53,,,,,,,,10,2,Changeup,0,3,3,0,3,0,3,0,Infield shade,Standard,122.0,0.0,0.025,,,,-0.025,,-3,3,0.212,0.788,31,27,32,27,1,0,6.0,3.0,,,2.69,1.35,-1.35,41.4
CU,2025-04-02,77.2,1.05,6.17,"Huff, Sam",669087,664285,,called_strike,,,,,7.0,Sam Huff lines out sharply to third baseman Isaac Paredes.,R,R,L,HOU,SF,S,,,0,0,2025,-1.19,-0.94,-0.3,1.95,,,,0,2,Top,,,,,,,-0.6995985564681486,-112.32877028824451,-0.2149826501293477,-9.81634634296972,23.34562758061794,-40.23223588678152,3.65,1.68,,,,76.1,2832.0,5.8,778475,673237,572233,663898,670623,665161,670541,676801,701305,54.68,,,,,,,,10,1,Curveball,0,3,3,0,3,0,3,0,Infield shade,Standard,315.0,0.0,-0.037,,,,0.037,,-3,3,0.212,0.788,31,27,32,27,1,0,6.0,3.0,,,4.81,-1.19,1.19,41.5
FF,2025-04-02,91.7,-2.25,5.36,"Huff, Sam",669087,664351,strikeout,called_strike,,,,,8.0,Sam Huff called out on strikes.,R,R,R,HOU,SF,S,2.0,,2,2,2025,-0.17,1.6,-0.26,1.6,,,682641.0,0,6,Top,,,,,,,5.490350928274021,-133.22905117776378,-7.16499660010633,-3.274002810528099,30.27738549775114,-11.75616384965332,3.66,1.69,,,,92.9,2537.0,7.2,778475,673237,572233,663898,670623,665161,670541,676801,701305,53.27,,0.0,0.0,1.0,0.0,0.0,,49,5,4-Seam Fastball,3,5,5,3,5,3,5,3,Standard,Standard,192.0,0.023,-0.228,,,,0.228,,-2,2,0.187,0.813,29,27,29,27,1,2,2.0,3.0,,,1.13,0.17,0.17,48.5
SL,2025-04-02,84.0,-2.2,5.41,"Huff, Sam",669087,664351,,swinging_strike,,,,,2.0,Sam Huff called out on strikes.,R,R,R,HOU,SF,S,,,2,1,2025,0.3,0.7,0.1,3.79,,,682641.0,0,6,Top,,,,,,,4.798160150365187,-122.17495987824556,1.3353555898520306,2.042718843060207,25.14086485328529,-25.739579156354612,3.73,1.65,,,,85.1,2332.0,7.1,778475,673237,572233,663898,670623,665161,670541,676801,701305,53.4,,,,,,,,49,4,Slider,3,5,5,3,5,3,5,3,Standard,Standard,153.0,0.0,-0.048,70.4,6.6,,0.048,,-2,2,0.187,0.813,29,27,29,27,1,2,2.0,3.0,,,2.55,-0.3,-0.3,47.1
FF,2025-04-02,91.0,-2.3,5.45,"Huff, Sam",669087,664351,,ball,,,,,14.0,Sam Huff called out on strikes.,R,R,R,HOU,SF,B,,,1,1,2025,-0.34,1.65,1.11,1.75,,,682641.0,0,6,Top,,,,,,,9.398186902935633,-132.03457938445035,-6.987057123521449,-5.9880733655339045,28.94685732266433,-11.484391054143924,3.73,1.76,,,,92.0,2626.0,7.1,778475,673237,572233,663898,670623,665161,670541,676801,701305,53.37,,,,,,,,49,3,4-Seam Fastball,3,5,5,3,5,3,5,3,Standard,Standard,194.0,0.0,0.043,,,,-0.043,,-2,2,0.187,0.813,29,27,29,27,1,2,2.0,3.0,,,1.12,0.34,0.34,49.4
