pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
FF,2025-04-01,87.2,-2.48,4.81,"Wagner, Will",695238,592866,single,hit_into_play,,,,,3.0,Will Wagner singles on a line drive to center fielder Jacob Young.,R,L,R,TOR,WSH,X,8.0,line_drive,2,2,2025,-0.02,0.92,0.48,2.91,,,,0,4,Bot,127.67,92.07,,,,,7.224521351765434,-126.89834097645404,-0.2671800520330262,-1.7162274905610273,26.11698732699625,-22.44861678476456,3.18,1.51,232.0,75.1,22.0,87.9,2154.0,6.7,778491,660688,663993,671277,657557,682928,695578,696285,669743,53.79,0.969,0.879,0.9,1.0,1.0,0.0,4.0,29,5,4-Seam Fastball,3,0,3,0,0,3,3,0,Strategic,Standard,218.0,0.016,0.476,68.7,5.7,1.028,-0.476,88.0,3,3,0.868,0.868,33,26,33,27,2,1,,1.0,,,2.08,0.02,-0.02,14.5
ST,2025-04-01,75.9,-2.59,4.73,"Wagner, Will",695238,592866,,ball,,,,,14.0,Will Wagner singles on a line drive to center fielder Jacob Young.,R,L,R,TOR,WSH,B,,,1,2,2025,0.83,0.51,1.17,0.7,,,,0,4,Bot,,,,,,,6.410183555720623,-110.36625469986842,-2.1874577174218777,5.4416168280122434,21.9583067641109,-27.841300397959312,3.25,1.47,,,,76.0,2119.0,6.7,778491,660688,663993,671277,657557,682928,695578,696285,669743,53.84,,,,,,,,29,4,Sweeper,3,0,3,0,0,3,3,0,Strategic,Standard,78.0,0.0,0.04,,,,-0.04,,3,3,0.868,0.868,33,26,33,27,2,1,,1.0,,,3.49,-0.83,0.83,14.1
ST,2025-04-01,75.6,-2.73,4.8,"Wagner, Will",695238,592866,,swinging_strike,,,,,14.0,Will Wagner singles on a line drive to center fielder Jacob Young.,R,L,R,TOR,WSH,S,,,1,1,2025,1.0,0.33,0.25,1.33,,,,0,4,Bot,,,,,,,4.434840758604403,-109.88614015294426,-0.577821886998197,7.0871271322905995,22.784658433212098,-29.636846928132268,3.18,1.51,,,,75.5,2093.0,6.7,778491,660688,663993,671277,657557,682928,695578,696285,669743,53.81,,,,,,,,29,3,Sweeper,3,0,3,0,0,3,3,0,Standard,Standard,88.0,0.0,-0.056,69.7,8.4,,0.056,,3,3,0.868,0.868,33,26,33,27,2,1,,1.0,,,3.72,-1.0,1.0,14.6
CH,2025-04-01,79.5,-2.49,4.66,"Wagner, Will",695238,592866,,ball,,,,,13.0,Will Wagner singles on a line drive to center fielder Jacob Young.,R,L,R,TOR,WSH,B,,,0,1,2025,-0.92,0.09,-0.29,0.41,,,,0,4,Bot,,,,,,,6.581302908198394,-115.60355195959464,-2.6641300972198785,-9.55034276061458,23.805098412549988,-31.014691911967606,3.29,1.51,,,,79.7,1559.0,6.7,778491,660688,663993,671277,657557,682928,695578,696285,669743,53.76,,,,,,,,29,2,Changeup,3,0,3,0,0,3,3,0,Standard,Standard,254.0,0.0,0.025,,,,-0.025,,3,3,0.868,0.868,33,26,33,27,2,1,,1.0,,,3.55,0.92,-0.92,12.4
ST,2025-04-01,78.3,-2.68,4.79,"Wagner, Will",695238,592866,,called_strike,,,,,13.0,Will Wagner singles on a line drive to center fielder Jacob Young.,R,L,R,TOR,WSH,S,,,0,0,2025,0.52,0.33,-1.01,2.21,,,,0,4,Bot,,,,,,,2.650910508565184,-114.114451600307,0.6872261912149777,4.082057485420926,20.921755439157003,-29.66697133824163,3.16,1.49,,,,79.0,2074.0,6.7,778491,660688,663993,671277,657557,682928,695578,696285,669743,53.81,,,,,,,,29,1,Sweeper,3,0,3,0,0,3,3,0,Standard,Standard,137.0,0.0,-0.037,,,,0.037,,3,3,0.868,0.868,33,26,33,27,2,1,,1.0,,,3.38,-0.52,0.52,15.7
FF,2025-04-01,88.7,-2.53,4.92,"Wagner, Will",695238,592866,single,hit_into_play,,,,,1.0,Will Wagner singles on a bunt ground ball to third baseman Paul DeJong. Alejandro Kirk to 3rd. George Springer to 2nd.,R,L,R,TOR,WSH,X,5.0,ground_ball,1,0,2025,-0.65,0.72,-0.54,2.97,,672386.0,543807.0,0,2,Bot,109.85,175.74,,,,,6.273093446139203,-129.11047007286146,-0.1917106535733537,-8.543693325883549,27.03756477521088,-24.35703301685849,3.18,1.51,14.0,36.6,-8.0,89.4,2145.0,6.7,778491,660688,663993,671277,657557,682928,695578,696285,669743,53.76,0.311,0.256,0.9,1.0,1.0,0.0,1.0,13,2,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,212.0,0.062,-0.045,,,0.335,0.045,88.0,1,1,0.735,0.735,33,26,33,27,1,0,,1.0,,,2.18,0.65,-0.65,20.1
SI,2025-04-01,86.6,-2.65,4.76,"Wagner, Will",695238,592866,,ball,,,,,11.0,Will Wagner singles on a bunt ground ball to third baseman Paul DeJong. Alejandro Kirk to 3rd. George Springer to 2nd.,R,L,R,TOR,WSH,B,,,0,0,2025,-1.24,0.32,-1.12,2.56,,672386.0,543807.0,0,2,Bot,,,,,,,6.251505777074594,-125.93166462016644,0.3443393239869105,-14.48902437052872,26.86384605668871,-29.123737905821116,3.24,1.51,,,,87.1,1950.0,6.7,778491,660688,663993,671277,657557,682928,695578,696285,669743,53.75,,,,,,,,13,1,Sinker,1,0,1,0,0,1,1,0,Standard,Standard,220.0,0.0,0.045,,,,-0.045,,1,1,0.735,0.735,33,26,33,27,1,0,,1.0,,,2.74,1.24,-1.24,13.5
SI,2025-04-01,94.8,3.21,5.73,"Wagner, Will",695238,678606,sac_bunt,hit_into_play,,,,,9.0,Will Wagner hits a sacrifice bunt. Fielding error by pitcher Jose A. Ferrer. George Springer to 2nd. Will Wagner to 1st.,R,L,L,TOR,WSH,X,1.0,ground_ball,1,0,2025,1.56,0.8,0.55,1.67,,,543807.0,0,8,Bot,127.69,190.73,,,,,-10.344048832070376,-137.54005986989318,-6.599429302205346,22.113271197719577,32.76565370795985,-20.654314657499913,3.18,1.51,2.0,30.7,-35.0,93.8,2169.0,6.0,778491,660688,663993,671277,657557,682928,695578,696285,669743,54.48,0.249,,0.9,0.0,0.0,0.0,1.0,66,2,Sinker,3,3,3,3,3,3,3,3,Strategic,Standard,113.0,0.085,-0.069,,,0.249,0.069,88.0,0,0,0.669,0.669,25,26,25,27,1,3,2.0,1.0,,,1.77,1.56,1.56,32.9
SI,2025-04-01,95.7,3.11,5.75,"Wagner, Will",695238,678606,,ball,,,,,12.0,Will Wagner hits a sacrifice bunt. Fielding error by pitcher Jose A. Ferrer. George Springer to 2nd. Will Wagner to 1st.,R,L,L,TOR,WSH,B,,,0,0,2025,1.56,0.67,0.8,3.96,,,543807.0,0,8,Bot,,,,,,,-9.508817969527456,-139.04001975646705,-0.5600101154740471,22.41481027899799,33.73779578027844,-23.658315865089236,3.18,1.51,,,,94.3,2137.0,5.7,778491,660688,663993,671277,657557,682928,695578,696285,669743,54.78,,,,,,,,66,1,Sinker,3,3,3,3,3,3,3,3,Strategic,Standard,116.0,0.0,0.042,,,,-0.042,,0,0,0.669,0.669,25,26,25,27,1,3,2.0,1.0,,,1.85,1.56,1.56,32.2
FF,2025-04-01,95.0,-1.34,5.71,"Wagner, Will",695238,605347,field_out,hit_into_play,,,,,6.0,"Blue Jays challenged (play at 1st), call on the field was upheld: Will Wagner grounds out, shortstop CJ Abrams to first baseman Nathaniel Lowe. George Springer to 2nd.",R,L,R,TOR,WSH,X,6.0,ground_ball,2,2,2025,-1.06,1.04,0.5,2.21,,,543807.0,0,6,Bot,139.78,145.59,,,,,7.202251678509732,-138.121503625902,-5.8565135672331685,-15.135493563954505,30.486730512787755,-17.670060392496495,3.18,1.51,51.0,99.2,0.0,95.1,1897.0,6.4,778491,660688,663993,671277,657557,682928,695578,696285,669743,54.14,0.437,0.413,0.0,1.0,0.0,0.0,4.0,49,5,4-Seam Fastball,3,2,3,2,2,3,3,2,Standard,Standard,225.0,-0.012,-0.34,68.4,5.9,0.502,0.34,99.2,1,1,0.777,0.777,32,26,32,27,1,2,2.0,1.0,,,1.48,1.06,-1.06,37.1
