pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
CU,2025-04-02,81.1,-0.59,5.59,"Moncada, Yoán",660162,543243,single,hit_into_play,,,,,5.0,"Yoán Moncada singles on a ground ball to second baseman Brendan Donovan, deflected by first baseman Willson Contreras. Jorge Soler to 2nd.",R,L,R,STL,LAA,X,3.0,ground_ball,1,1,2025,1.4,-1.01,0.08,2.52,,,624585.0,0,7,Top,146.62,163.52,,,,,-1.2045190051838517,-117.97783933174856,1.856080837831827,13.125606500844142,27.89370991138562,-42.14283867914193,3.41,1.48,22.0,88.3,-6.0,80.4,2863.0,6.4,778473,671056,575929,680977,571448,691026,663457,687363,691023,54.08,0.171,0.169,0.9,1.0,1.0,0.0,2.0,49,3,Curveball,3,1,1,3,1,3,1,3,Infield shade,Standard,36.0,-0.09,0.457,72.0,7.5,0.179,-0.457,88.3,2,-2,0.765,0.235,35,30,36,30,3,2,6.0,1.0,,,4.55,-1.4,1.4,50.9
FF,2025-04-02,91.8,-0.76,5.47,"Moncada, Yoán",660162,543243,,called_strike,,,,,2.0,"Yoán Moncada singles on a ground ball to second baseman Brendan Donovan, deflected by first baseman Willson Contreras. Jorge Soler to 2nd.",R,L,R,STL,LAA,S,,,1,0,2025,-0.32,1.3,-0.14,2.98,,,624585.0,0,7,Top,,,,,,,2.2685706452781935,-133.57974112317248,-3.221563243104429,-4.278143351796851,30.749212503006344,-16.21147492549649,3.48,1.72,,,,92.0,2520.0,6.6,778473,671056,575929,680977,571448,691026,663457,687363,691023,53.93,,,,,,,,49,2,4-Seam Fastball,3,1,1,3,1,3,1,3,Infield shade,Standard,202.0,0.0,-0.049,,,,0.049,,2,-2,0.765,0.235,35,30,36,30,3,2,6.0,1.0,,,1.42,0.32,-0.32,46.5
FF,2025-04-02,92.7,-0.83,5.54,"Moncada, Yoán",660162,543243,,ball,,,,,11.0,"Yoán Moncada singles on a ground ball to second baseman Brendan Donovan, deflected by first baseman Willson Contreras. Jorge Soler to 2nd.",R,L,R,STL,LAA,B,,,0,0,2025,-0.16,1.21,-0.36,3.68,,,624585.0,0,7,Top,,,,,,,1.5480138155740024,-135.0519839864971,-1.5993189158173626,-2.2595192722309165,30.041481008156214,-17.27965067920085,3.44,1.65,,,,93.3,2616.0,6.6,778473,671056,575929,680977,571448,691026,663457,687363,691023,53.87,,,,,,,,49,1,4-Seam Fastball,3,1,1,3,1,3,1,3,Infield shade,Standard,198.0,0.0,0.042,,,,-0.042,,2,-2,0.765,0.235,35,30,36,30,3,2,6.0,1.0,,,1.44,0.16,-0.16,47.8
ST,2025-04-02,84.7,-0.76,5.53,"Moncada, Yoán",660162,543243,strikeout,swinging_strike,,,,,14.0,Yoán Moncada strikes out swinging.,R,L,R,STL,LAA,S,2.0,,0,2,2025,1.52,-0.45,0.67,1.29,,,624585.0,2,4,Top,,,,,,,0.3072540679394208,-123.28261678778355,-2.6130170620349675,15.311681340660344,26.861327927696465,-36.35980799432527,3.41,1.48,,,,84.8,2815.0,6.5,778473,671056,575929,680977,571448,691026,663457,687363,691023,53.97,,0.0,0.0,1.0,0.0,0.0,,27,4,Sweeper,0,1,1,0,1,0,1,0,Infield shade,Standard,41.0,0.024,-0.169,31.2,5.8,,0.169,,-1,1,0.397,0.603,35,30,36,30,2,1,6.0,1.0,,,3.65,-1.52,1.52,48.8
ST,2025-04-02,85.7,-0.75,5.61,"Moncada, Yoán",660162,543243,,foul,,,,,6.0,Yoán Moncada strikes out swinging.,R,L,R,STL,LAA,S,,,0,2,2025,1.11,-0.34,0.47,2.22,,,624585.0,2,4,Top,,,,,,,0.6425599007984693,-124.81203296856586,-1.0662308577321982,11.449311284732245,24.534314837488218,-35.76599408111014,3.41,1.48,,,,86.2,2724.0,6.5,778473,671056,575929,680977,571448,691026,663457,687363,691023,53.96,,,,,,,,27,3,Sweeper,0,1,1,0,1,0,1,0,Infield shade,Standard,46.0,0.0,0.0,70.8,7.0,,0.0,,-1,1,0.397,0.603,35,30,36,30,2,1,6.0,1.0,,,3.44,-1.11,1.11,46.9
CU,2025-04-02,80.8,-0.68,5.63,"Moncada, Yoán",660162,543243,,swinging_strike,,,,,9.0,Yoán Moncada strikes out swinging.,R,L,R,STL,LAA,S,,,0,1,2025,1.32,-1.32,0.65,1.8,,,624585.0,2,4,Top,,,,,,,0.4349677572952773,-117.4881828793084,0.7984703696144744,11.887117265768486,27.469323918074508,-44.610013965916096,3.41,1.48,,,,80.1,2835.0,6.4,778473,671056,575929,680977,571448,691026,663457,687363,691023,54.11,,,,,,,,27,2,Curveball,0,1,1,0,1,0,1,0,Infield shade,Standard,27.0,0.0,-0.054,71.4,7.0,,0.054,,-1,1,0.397,0.603,35,30,36,30,2,1,6.0,1.0,,,4.88,-1.32,1.32,48.4
CU,2025-04-02,80.6,-0.66,5.59,"Moncada, Yoán",660162,543243,,swinging_strike,,,,,14.0,Yoán Moncada strikes out swinging.,R,L,R,STL,LAA,S,,,0,0,2025,0.95,-1.17,0.41,1.01,,,624585.0,2,4,Top,,,,,,,0.576913286464591,-117.36258284296822,-1.1990256814583309,8.564012380102605,25.126768403245528,-42.908538953080495,3.41,1.48,,,,80.6,2832.0,6.6,778473,671056,575929,680977,571448,691026,663457,687363,691023,53.95,,,,,,,,27,1,Curveball,0,1,1,0,1,0,1,0,Infield shade,Standard,32.0,0.0,-0.047,73.7,8.2,,0.047,,-1,1,0.397,0.603,35,30,36,30,2,1,6.0,1.0,,,4.72,-0.95,0.95,50.3
ST,2025-04-02,85.2,-0.83,5.54,"Moncada, Yoán",660162,543243,strikeout,swinging_strike,,,,,14.0,Yoán Moncada strikes out swinging.,R,L,R,STL,LAA,S,2.0,,1,2,2025,1.29,-0.3,0.87,1.21,,,,0,2,Top,,,,,,,1.397356886578733,-124.11024084173152,-3.2635962990044742,13.035604703656038,26.15103042514172,-34.784881725772024,3.41,1.48,,,,85.5,2860.0,6.6,778473,671056,575929,680977,571448,691026,663457,687363,691023,53.93,,0.0,0.0,1.0,0.0,0.0,,8,4,Sweeper,0,1,1,0,1,0,1,0,Infield shade,Standard,42.0,0.02,-0.186,76.7,8.3,,0.186,,-1,1,0.392,0.608,35,30,36,30,1,0,6.0,1.0,,,3.45,-1.29,1.29,49.1
SI,2025-04-02,91.7,-0.81,5.54,"Moncada, Yoán",660162,543243,,ball,,,,,11.0,Yoán Moncada strikes out swinging.,R,L,R,STL,LAA,B,,,0,2,2025,-0.71,0.85,-0.5,3.85,,,,0,2,Top,,,,,,,2.322890060754452,-133.45979619698224,-0.2075481836485631,-8.94009745703564,31.24947811754461,-22.23566265234684,3.44,1.63,,,,91.6,2466.0,6.4,778473,671056,575929,680977,571448,691026,663457,687363,691023,54.07,,,,,,,,8,3,Sinker,0,1,1,0,1,0,1,0,Infield shade,Standard,206.0,0.0,0.023,,,,-0.023,,-1,1,0.392,0.608,35,30,36,30,1,0,6.0,1.0,,,1.88,0.71,-0.71,45.1
FF,2025-04-02,93.0,-0.9,5.56,"Moncada, Yoán",660162,543243,,foul,,,,,3.0,Yoán Moncada strikes out swinging.,R,L,R,STL,LAA,S,,,0,1,2025,0.22,0.93,0.38,2.85,,,,0,2,Top,,,,,,,2.802725601196882,-135.4414742196352,-3.2367575795894465,2.1275705727071967,27.976735936396267,-20.25631515290523,3.41,1.48,5.0,92.0,-27.0,93.5,2555.0,6.4,778473,671056,575929,680977,571448,691026,663457,687363,691023,54.08,,,,,,,,8,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Infield shade,Standard,200.0,0.0,-0.054,60.0,4.7,,0.054,92.0,-1,1,0.392,0.608,35,30,36,30,1,0,6.0,1.0,,,1.69,-0.22,0.22,44.0
