pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
FF,2025-03-24,92.2,-1.85,6.13,"Canario, Alexander",672744,683094,strikeout,foul_tip,,,,,6.0,Alexander Canario strikes out on a foul tip.,S,R,R,NYM,NYY,S,2.0,,1,2,2025,-0.57,1.22,0.65,2.48,,,,1,9,Bot,,,,,,,7.436688014030094,-134.07859915161652,-6.012278534357845,-8.413472005399678,27.747144562081775,-16.334122960705603,3.22,1.63,,,,90.4,2197.0,5.1,787945,656577,815089,623205,801276,669699,800957,682987,702068,55.35,,,0.0,,0.0,0.0,,80,6,4-Seam Fastball,6,6,6,6,6,6,6,6,Standard,Standard,213.0,-0.044,-0.182,,,,0.182,,0,0,0.577,0.577,24,25,25,25,1,0,,,,,1.46,0.57,0.57,
CU,2025-03-24,80.5,-2.28,5.87,"Canario, Alexander",672744,683094,,foul,,,,,2.0,Alexander Canario strikes out on a foul tip.,S,R,R,NYM,NYY,S,,,1,2,2025,1.11,-0.31,0.05,3.31,,,,1,9,Bot,,,,,,,3.03819415828618,-117.06513966295778,1.6761907926384343,9.369810659089614,26.02151466869694,-35.638809827094576,3.22,1.63,4.0,70.6,-42.0,78.9,2666.0,5.6,787945,656577,815089,623205,801276,669699,800957,682987,702068,54.87,,,,,,,,80,5,Curveball,6,6,6,6,6,6,6,6,Strategic,Standard,56.0,0.0,0.0,,,,0.0,88.0,0,0,0.577,0.577,24,25,25,25,1,0,,,,,3.89,-1.11,-1.11,
SI,2025-03-24,94.3,-2.01,5.89,"Canario, Alexander",672744,683094,,foul,,,,,2.0,Alexander Canario strikes out on a foul tip.,S,R,R,NYM,NYY,S,,,0,2,2025,-0.96,0.93,-0.09,3.02,,,,1,9,Bot,,,,,,,7.10209944104521,-137.1563402541497,-3.8098897963666714,-13.643840784884826,30.572922128140217,-19.803135894191016,3.22,1.63,266.0,79.1,36.0,94.2,2221.0,6.3,787945,656577,815089,623205,801276,669699,800957,682987,702068,54.22,,,,,,,,80,3,Sinker,6,6,6,6,6,6,6,6,Strategic,Standard,215.0,0.0,0.0,,,,0.0,88.0,0,0,0.577,0.577,24,25,25,25,1,0,,,,,1.64,0.96,0.96,
CU,2025-03-24,80.0,-2.25,5.95,"Canario, Alexander",672744,683094,,called_strike,,,,,2.0,Alexander Canario strikes out on a foul tip.,S,R,R,NYM,NYY,S,,,0,1,2025,0.97,-0.58,-0.19,2.94,,,,1,9,Bot,,,,,,,2.7225518645326714,-116.50504041690114,1.2059980782008746,8.254171115644274,23.21721697378995,-37.90187032034873,3.22,1.63,,,,79.9,2597.0,6.3,787945,656577,815089,623205,801276,669699,800957,682987,702068,54.21,,,,,,,,80,2,Curveball,6,6,6,6,6,6,6,6,Standard,Standard,55.0,0.0,-0.057,,,,0.057,,0,0,0.577,0.577,24,25,25,25,1,0,,,,,4.15,-0.97,-0.97,
SL,2025-03-24,81.7,-2.29,5.92,"Canario, Alexander",672744,683094,,swinging_strike,,,,,14.0,Alexander Canario strikes out on a foul tip.,S,R,R,NYM,NYY,S,,,0,0,2025,0.98,-0.32,1.4,1.03,,,,1,9,Bot,,,,,,,6.397242531723389,-118.9348490796937,-3.843516151858737,8.232401367080834,21.470231195823416,-34.74842980681902,3.22,1.63,,,,81.8,2595.0,6.2,787945,656577,815089,623205,801276,669699,800957,682987,702068,54.31,,,,,,,,80,1,Slider,6,6,6,6,6,6,6,6,Strategic,Standard,48.0,0.0,-0.037,,,,0.037,,0,0,0.577,0.577,24,25,25,25,1,0,,,,,3.72,-0.98,-0.98,
ST,2025-03-23,82.1,-2.0,5.4,"Canario, Alexander",672744,687362,home_run,hit_into_play,,,,,8.0,Alexander Canario hits a grand slam (2) to left center field. Brandon Nimmo scores. Mark Vientos scores. Brett Baty scores.,S,R,R,NYM,MIA,X,,fly_ball,0,1,2025,1.55,-0.53,0.25,1.83,607043.0,668901.0,683146.0,0,4,Bot,75.1,55.96,,,,,2.041163730342522,-119.38587617787228,-0.3830296318591638,14.161121832643236,27.53245263607895,-37.37320564265327,3.22,1.63,376.0,99.6,30.0,80.3,2489.0,5.6,778887,542963,670223,815793,676572,806965,691594,667472,669065,54.94,0.56,,2.0,,0.0,3.0,6.0,34,2,Sweeper,2,1,2,1,1,6,6,1,Standard,Standard,53.0,0.12,0.884,,,1.989,-0.884,99.6,1,1,0.832,0.832,27,25,28,25,2,1,,,,,3.98,-1.55,-1.55,
FC,2025-03-23,87.1,-2.03,5.56,"Canario, Alexander",672744,687362,,foul,,,,,11.0,Alexander Canario hits a grand slam (2) to left center field. Brandon Nimmo scores. Mark Vientos scores. Brett Baty scores.,S,R,R,NYM,MIA,S,,,0,0,2025,0.21,0.14,-0.66,3.45,607043.0,668901.0,683146.0,0,4,Bot,,,,,,,2.813927933479589,-126.81039507354376,0.7889632989413542,1.6895685140002985,26.05332986039271,-30.99376222211173,3.22,1.63,205.0,64.8,36.0,86.0,2553.0,5.6,778887,542963,670223,815793,676572,806965,691594,667472,669065,54.92,,,,,,,,34,1,Cutter,2,1,2,1,1,2,2,1,Standard,Standard,183.0,0.0,-0.042,,,,0.042,88.0,1,1,0.832,0.832,27,25,28,25,2,1,,,,,2.86,-0.21,-0.21,
CH,2025-03-23,89.7,-1.56,5.4,"Canario, Alexander",672744,666277,single,hit_into_play,,,,,13.0,Alexander Canario singles on a line drive to left fielder Jake DeLeo. Brett Baty to 2nd.,S,R,R,NYM,MIA,X,7.0,line_drive,3,2,2025,-1.13,0.25,-0.41,1.32,,,683146.0,2,7,Bot,82.2,131.45,,,,,5.2542321894398025,-130.49667326266572,-4.6242268884776365,-14.001916404941603,28.17766858477272,-28.528893517075907,3.22,1.63,110.0,81.9,8.0,90.0,1116.0,6.5,778887,702315,802544,815793,695031,806965,691939,672537,689355,53.98,0.346,,0.9,,1.0,0.0,4.0,64,7,Changeup,8,2,8,2,2,8,8,2,Strategic,Standard,254.0,0.0,0.308,,,0.378,-0.308,88.0,6,6,0.994,0.994,26,25,26,25,2,3,,,,,2.59,1.13,1.13,
SL,2025-03-23,85.5,-1.57,5.07,"Canario, Alexander",672744,666277,,foul,,,,,6.0,Alexander Canario singles on a line drive to left fielder Jake DeLeo. Brett Baty to 2nd.,S,R,R,NYM,MIA,S,,,3,2,2025,0.86,0.45,0.61,2.6,,,683146.0,2,7,Bot,,,,,,,3.3957150064026043,-124.31346513302348,-0.318136434476535,7.906694581672404,30.14016391962326,-27.77162350378392,3.22,1.63,212.0,74.8,62.0,84.3,2871.0,6.0,778887,702315,802544,815793,695031,806965,691939,672537,689355,54.46,,,,,,,,64,6,Slider,8,2,8,2,2,8,8,2,Strategic,Standard,50.0,0.0,0.0,,,,0.0,88.0,6,6,0.994,0.994,26,25,26,25,2,3,,,,,2.73,-0.86,-0.86,
SL,2025-03-23,86.3,-1.64,5.12,"Canario, Alexander",672744,666277,,foul,,,,,6.0,Alexander Canario singles on a line drive to left fielder Jake DeLeo. Brett Baty to 2nd.,S,R,R,NYM,MIA,S,,,3,1,2025,0.89,0.03,0.74,2.57,,,683146.0,2,7,Bot,,,,,,,3.830840131567896,-125.42227544033182,0.2882949102912284,8.210987183142667,31.57670797003888,-32.244000822753584,3.22,1.63,,,,85.4,2802.0,6.3,778887,702315,802544,815793,695031,806965,691939,672537,689355,54.19,,,,,,,,64,5,Slider,8,2,8,2,2,8,8,2,Standard,Standard,51.0,0.0,-0.065,,,,0.065,,6,6,0.994,0.994,26,25,26,25,2,3,,,,,3.1,-0.89,-0.89,
