pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
SI,2025-04-02,94.2,-2.1,5.0,"Kreidler, Ryan",668952,622491,field_out,hit_into_play,,,,,8.0,"Ryan Kreidler grounds out, second baseman Ryan Bliss to first baseman Donovan Solano.",R,R,R,SEA,DET,X,4.0,ground_ball,0,0,2025,-1.7,0.26,-0.18,1.96,,,,1,7,Top,140.86,147.02,,,,,8.603619404484434,-136.894710155268,-2.6803675886093865,-23.367587311300937,33.58852566384107,-28.487070119879338,3.45,1.58,32.0,106.9,-2.0,92.2,1947.0,5.4,778469,641598,456781,669208,664238,641487,668227,677594,645302,55.08,0.431,0.396,0.0,1.0,0.0,0.0,4.0,53,1,Sinker,3,2,2,3,2,3,2,3,Standard,Standard,243.0,0.031,-0.256,74.4,7.4,0.472,0.256,106.9,1,-1,0.743,0.257,32,27,33,28,3,2,5.0,1.0,,,2.34,1.7,1.7,13.5
SL,2025-04-02,85.5,-2.13,5.03,"Kreidler, Ryan",668952,622491,single,hit_into_play,,,,,6.0,Ryan Kreidler singles on a fly ball to center fielder Julio Rodríguez.,R,R,R,SEA,DET,X,8.0,fly_ball,0,1,2025,0.0,0.07,0.5,2.39,,,,1,5,Top,135.42,96.04,,,,,6.110370735601708,-124.6045413346393,-0.1778241615402434,-1.0193872398804595,21.50226524381073,-31.644169113680867,3.45,1.58,221.0,72.2,25.0,84.8,2193.0,5.4,778469,641598,456781,669208,664238,641487,668227,677594,645302,55.08,0.974,0.883,0.9,1.0,1.0,0.0,4.0,37,2,Slider,3,1,1,3,1,3,1,3,Standard,Standard,344.0,-0.033,0.458,72.0,8.4,1.025,-0.458,88.0,2,-2,0.789,0.211,32,27,33,28,2,1,5.0,1.0,,,3.01,0.0,0.0,15.2
SL,2025-04-02,83.8,-2.23,4.95,"Kreidler, Ryan",668952,622491,,called_strike,,,,,13.0,Ryan Kreidler singles on a fly ball to center fielder Julio Rodríguez.,R,R,R,SEA,DET,S,,,0,0,2025,0.23,-0.12,-0.93,2.49,,,,1,5,Top,,,,,,,2.512295972439008,-122.1010953429776,0.8524599126755208,1.8632667319607084,22.076053418594643,-33.70778683295617,3.55,1.64,,,,82.7,2165.0,5.3,778469,641598,456781,669208,664238,641487,668227,677594,645302,55.17,,,,,,,,37,1,Slider,3,1,1,3,1,3,1,3,Standard,Standard,76.0,0.0,-0.037,,,,0.037,,2,-2,0.789,0.211,32,27,33,28,2,1,5.0,1.0,,,3.33,-0.23,-0.23,16.4
SI,2025-04-02,93.8,-2.22,5.04,"Kreidler, Ryan",668952,622491,field_out,hit_into_play,,,,,4.0,Ryan Kreidler flies out to center fielder Julio Rodríguez.,R,R,R,SEA,DET,X,8.0,fly_ball,1,2,2025,-1.48,0.4,-0.79,2.22,,,,1,3,Top,132.99,49.16,,,,,6.841344025674509,-136.39168476794237,-2.41690936802597,-20.02458542639286,31.31391763347784,-26.828301692946525,3.45,1.58,371.0,98.9,28.0,92.1,2075.0,5.4,778469,641598,456781,669208,664238,641487,668227,677594,645302,55.1,0.469,0.806,0.0,1.0,0.0,0.0,6.0,21,6,Sinker,2,0,0,2,0,2,0,2,Standard,Standard,247.0,0.017,-0.182,69.4,7.6,1.5,0.182,98.9,2,-2,0.745,0.255,32,27,33,28,1,0,5.0,1.0,,,2.2,1.48,1.48,14.1
SL,2025-04-02,86.2,-2.3,4.9,"Kreidler, Ryan",668952,622491,,foul,,,,,8.0,Ryan Kreidler flies out to center fielder Julio Rodríguez.,R,R,R,SEA,DET,S,,,1,2,2025,-0.16,0.42,0.13,1.84,,,,1,3,Top,,,,,,,5.992738950668389,-125.3826284678194,-1.8354022675659436,-2.99321416539325,27.677443134207593,-27.55236229954993,3.45,1.58,3.0,54.6,-38.0,84.6,2057.0,5.4,778469,641598,456781,669208,664238,641487,668227,677594,645302,55.06,,,,,,,,21,5,Slider,2,0,0,2,0,2,0,2,Standard,Standard,249.0,0.0,0.0,64.9,8.3,,0.0,88.0,2,-2,0.745,0.255,32,27,33,28,1,0,5.0,1.0,,,2.67,0.16,0.16,15.3
FF,2025-04-02,95.1,-2.02,5.15,"Kreidler, Ryan",668952,622491,,foul,,,,,1.0,Ryan Kreidler flies out to center fielder Julio Rodríguez.,R,R,R,SEA,DET,S,,,1,2,2025,-1.27,0.95,-0.48,3.26,,,,1,3,Top,,,,,,,6.752504861087629,-138.29793154658796,-1.4052639773562814,-17.832967453751746,32.178118936846836,-19.923065451128547,3.45,1.58,257.0,79.0,31.0,93.3,2238.0,5.3,778469,641598,456781,669208,664238,641487,668227,677594,645302,55.17,,,,,,,,21,4,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,256.0,0.0,0.0,72.6,7.4,,0.0,88.0,2,-2,0.745,0.255,32,27,33,28,1,0,5.0,1.0,,,1.58,1.27,1.27,20.7
SI,2025-04-02,94.5,-2.12,5.04,"Kreidler, Ryan",668952,622491,,ball,,,,,13.0,Ryan Kreidler flies out to center fielder Julio Rodríguez.,R,R,R,SEA,DET,B,,,0,2,2025,-1.6,0.51,-0.8,1.28,,,,1,3,Top,,,,,,,6.87525780076909,-137.4615999399627,-5.165755666465212,-21.860618768241967,31.055817793433015,-24.751170801512306,3.53,1.49,,,,92.9,2066.0,5.4,778469,641598,456781,669208,664238,641487,668227,677594,645302,55.12,,,,,,,,21,3,Sinker,2,0,0,2,0,2,0,2,Standard,Standard,242.0,0.0,0.02,,,,-0.02,,2,-2,0.745,0.255,32,27,33,28,1,0,5.0,1.0,,,2.05,1.6,1.6,15.2
SI,2025-04-02,94.4,-2.13,5.04,"Kreidler, Ryan",668952,622491,,foul,,,,,11.0,Ryan Kreidler flies out to center fielder Julio Rodríguez.,R,R,R,SEA,DET,S,,,0,1,2025,-1.66,0.26,-1.0,2.53,,,,1,3,Top,,,,,,,6.511126017132575,-137.3813411520554,-1.3774542128239262,-22.50758212394172,31.511371077453106,-28.85006164153914,3.45,1.58,,,,92.8,1938.0,5.4,778469,641598,456781,669208,664238,641487,668227,677594,645302,55.11,,,,,,,,21,2,Sinker,2,0,0,2,0,2,0,2,Standard,Standard,245.0,0.0,-0.057,71.4,7.5,,0.057,,2,-2,0.745,0.255,32,27,33,28,1,0,5.0,1.0,,,2.31,1.66,1.66,15.0
SI,2025-04-02,94.5,-2.19,5.04,"Kreidler, Ryan",668952,622491,,swinging_strike,,,,,7.0,Ryan Kreidler flies out to center fielder Julio Rodríguez.,R,R,R,SEA,DET,S,,,0,0,2025,-1.69,0.29,-0.73,2.02,,,,1,3,Top,,,,,,,7.414357616484583,-137.40431838916118,-2.7562386315509904,-23.01286361518068,31.77879081059452,-28.066207881546788,3.45,1.58,,,,92.7,2026.0,5.4,778469,641598,456781,669208,664238,641487,668227,677594,645302,55.12,,,,,,,,21,1,Sinker,2,0,0,2,0,2,0,2,Standard,Standard,242.0,0.0,-0.037,75.4,7.0,,0.037,,2,-2,0.745,0.255,32,27,33,28,1,0,5.0,1.0,,,2.27,1.69,1.69,14.8
FS,2025-04-01,82.9,-0.86,5.66,"Kreidler, Ryan",668952,669302,strikeout,swinging_strike_blocked,,,,,14.0,Ryan Kreidler strikes out swinging.,R,R,R,SEA,DET,S,2.0,,0,2,2025,0.07,-0.42,1.07,0.69,,,,2,4,Top,,,,,,,4.347321508380033,-120.69494691394948,-4.152443199233411,-0.0605269777708817,21.803823529440184,-35.78396589291311,3.43,1.59,,,,85.0,726.0,7.4,778486,663728,670042,669208,670156,641487,668227,677594,645302,53.05,,0.0,0.0,1.0,0.0,0.0,,29,3,Split-Finger,0,3,3,0,3,0,3,0,Standard,Standard,295.0,0.006,-0.157,36.7,7.9,,0.157,,-3,3,0.197,0.803,28,27,28,28,2,1,5.0,3.0,,1.0,3.72,-0.07,-0.07,36.0
