pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
ST,2025-03-16,85.3,-1.94,5.39,"Saggese, Thomas",695336,694795,double,hit_into_play,,,,,4.0,Thomas Saggese doubles (1) on a sharp line drive to center fielder Albert Almora Jr.,S,R,R,MIA,STL,X,8.0,line_drive,2,2,2025,1.26,0.06,-0.4,2.57,,,,0,9,Top,98.62,61.45,,,,,1.1010048239429595,-124.3201703457129,-0.504957482410407,12.906613172096254,23.35809367525725,-31.63910911114339,3.16,1.59,347.0,106.1,19.0,85.9,2682.0,6.4,779065,542963,681146,800254,681393,669364,681715,546991,665052,54.08,0.671,,1.25,,1.0,1.0,6.0,75,6,Sweeper,11,4,4,11,4,11,4,11,Standard,Standard,61.0,-0.002,0.721,,,1.445,-0.721,106.1,7,-7,0.999,0.001,23,23,23,23,1,0,,,,,3.05,-1.26,-1.26,
FF,2025-03-16,97.8,-1.98,5.44,"Saggese, Thomas",695336,694795,,foul,,,,,4.0,Thomas Saggese doubles (1) on a sharp line drive to center fielder Albert Almora Jr.,S,R,R,MIA,STL,S,,,2,2,2025,-0.6,1.27,-0.56,2.54,,,,0,9,Top,,,,,,,5.201086907657534,-142.24819103698695,-5.267225436375675,-9.29240669559419,32.15718830930622,-13.93756552798833,3.16,1.59,263.0,87.3,51.0,98.1,2207.0,6.5,779065,542963,681146,800254,681393,669364,681715,546991,665052,54.05,,,,,,,,75,5,4-Seam Fastball,11,4,4,11,4,11,4,11,Standard,Standard,227.0,0.0,0.0,,,,0.0,88.0,7,-7,0.999,0.001,23,23,23,23,1,0,,,,,1.11,0.6,0.6,
ST,2025-03-16,83.7,-2.04,5.41,"Saggese, Thomas",695336,694795,,ball,,,,,11.0,Thomas Saggese doubles (1) on a sharp line drive to center fielder Albert Almora Jr.,S,R,R,MIA,STL,B,,,1,2,2025,1.49,0.44,-1.52,3.04,,,,0,9,Top,,,,,,,-1.7360147394749683,-122.02532740066002,-0.0122855960699954,15.300037067084274,21.87231603445454,-27.910811355279776,3.16,1.59,,,,84.3,2455.0,6.4,779065,542963,681146,800254,681393,669364,681715,546991,665052,54.15,,,,,,,,75,4,Sweeper,11,4,4,11,4,11,4,11,Standard,Standard,68.0,0.0,0.04,,,,-0.04,,7,-7,0.999,0.001,23,23,23,23,1,0,,,,,2.77,-1.49,-1.49,
FF,2025-03-16,97.7,-1.79,5.38,"Saggese, Thomas",695336,694795,,foul,,,,,4.0,Thomas Saggese doubles (1) on a sharp line drive to center fielder Albert Almora Jr.,S,R,R,MIA,STL,S,,,1,1,2025,-0.83,1.24,-0.31,2.65,,,,0,9,Top,,,,,,,5.918246420501805,-142.228578335558,-4.753539448782151,-12.5451457387171,31.779826344970132,-14.398270210645023,3.16,1.59,246.0,79.4,55.0,98.1,2366.0,6.4,779065,542963,681146,800254,681393,669364,681715,546991,665052,54.05,,,,,,,,75,3,4-Seam Fastball,11,4,4,11,4,11,4,11,Standard,Standard,221.0,0.0,-0.056,,,,0.056,88.0,7,-7,0.999,0.001,23,23,23,23,1,0,,,,,1.14,0.83,0.83,
ST,2025-03-16,83.5,-2.05,5.37,"Saggese, Thomas",695336,694795,,called_strike,,,,,2.0,Thomas Saggese doubles (1) on a sharp line drive to center fielder Albert Almora Jr.,S,R,R,MIA,STL,S,,,1,0,2025,0.93,0.53,-0.02,3.13,,,,0,9,Top,,,,,,,2.8504653299587037,-121.48317625557355,0.3033076698102215,8.574178289847698,26.021141760714254,-27.307950354689616,3.16,1.59,,,,83.6,2499.0,6.6,779065,542963,681146,800254,681393,669364,681715,546991,665052,53.93,,,,,,,,75,2,Sweeper,11,4,4,11,4,11,4,11,Standard,Standard,71.0,0.0,-0.049,,,,0.049,,7,-7,0.999,0.001,23,23,23,23,1,0,,,,,2.77,-0.93,-0.93,
FF,2025-03-16,98.1,-1.75,5.52,"Saggese, Thomas",695336,694795,,ball,,,,,11.0,Thomas Saggese doubles (1) on a sharp line drive to center fielder Albert Almora Jr.,S,R,R,MIA,STL,B,,,0,0,2025,-0.92,1.2,-0.01,3.79,,,,0,9,Top,,,,,,,6.8636719740560475,-142.76769422274086,-2.0230962729677735,-14.112858302184822,30.84112943807261,-15.414242200728912,3.16,1.59,,,,98.8,2271.0,6.5,779065,542963,681146,800254,681393,669364,681715,546991,665052,53.95,,,,,,,,75,1,4-Seam Fastball,11,4,4,11,4,11,4,11,Standard,Standard,226.0,0.0,0.038,,,,-0.038,,7,-7,0.999,0.001,23,23,23,23,1,0,,,,,1.15,0.92,0.92,
CU,2025-03-15,76.1,-1.27,5.6,"Saggese, Thomas",695336,681751,field_out,hit_into_play,,,,,2.0,Thomas Saggese flies out sharply to center fielder Devonte Brown. César Prieto to 3rd.,S,R,R,STL,TOR,X,8.0,fly_ball,0,1,2025,0.43,-0.98,0.03,3.05,,693409.0,,1,8,Bot,161.28,53.3,,,,,1.952375186693191,-110.70501008713155,3.461070624392055,3.1408857802643517,20.000621749026713,-41.10683872563798,3.16,1.59,370.0,101.3,31.0,75.8,2635.0,6.1,779061,675662,678742,691437,806005,687069,671913,675994,683770,54.42,0.549,,0.0,,0.0,0.0,6.0,75,2,Curveball,8,3,8,3,3,8,8,3,Standard,Standard,38.0,0.0,-0.226,,,2.034,0.226,101.3,5,5,0.996,0.996,26,23,26,23,1,0,,,,,4.93,-0.43,-0.43,
SL,2025-03-15,86.5,-1.33,5.51,"Saggese, Thomas",695336,681751,,called_strike,,,,,3.0,Thomas Saggese flies out sharply to center fielder Devonte Brown. César Prieto to 3rd.,S,R,R,STL,TOR,S,,,0,0,2025,0.11,0.94,0.61,2.73,,693409.0,,1,8,Bot,,,,,,,4.3966900687386445,-126.0279299561346,-2.3773030149711745,0.3078432860031582,24.01451613029852,-21.893645409264572,3.16,1.59,,,,86.5,2227.0,6.1,779061,675662,678742,691437,806005,687069,671913,675994,683770,54.42,,,,,,,,75,1,Slider,8,3,8,3,3,8,8,3,Standard,Standard,190.0,0.0,-0.036,,,,0.036,,5,5,0.996,0.996,26,23,26,23,1,0,,,,,2.09,-0.11,-0.11,
,2025-03-13,,,,"Saggese, Thomas",695336,681293,field_out,hit_into_play,,,,,,Thomas Saggese flies out to center fielder Jake Meyers.,S,R,R,HOU,STL,X,8.0,fly_ball,0,0,2025,,,,,,,,0,3,Top,103.47,65.25,,,,,,,,,,,,,,,,,,,778729,605170,572138,643289,670623,665161,514888,676694,701358,,,,0.0,,0.0,0.0,,15,1,,0,0,0,0,0,0,0,0,,,,0.025,-0.254,,,,0.254,,0,0,0.5,0.5,25,23,25,23,1,0,,,,,,,,
,2025-03-13,,,,"Saggese, Thomas",695336,805123,field_out,hit_into_play,,,,,,"Thomas Saggese grounds out, third baseman Pascanel Ferreras to first baseman Jon Singleton.",S,R,R,HOU,STL,X,5.0,ground_ball,1,1,2025,,,,,,671056.0,,2,7,Top,112.89,173.87,,,,,,,,,,,,,,,,,,,778729,621529,572138,694376,814299,665161,514888,676694,669450,,,,0.0,,0.0,0.0,,48,3,,1,1,1,1,1,1,1,1,,,,0.063,-0.271,,,,0.271,,0,0,0.523,0.477,24,23,25,23,1,2,,,,,,,,
