pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
CU,2025-03-21,80.9,-1.35,5.79,"Shenton, Austin",668853,547179,field_out,hit_into_play,,,,,5.0,Austin Shenton flies out to left fielder Jonathan India in foul territory.,S,L,R,KC,SEA,X,7.0,fly_ball,2,1,2025,0.32,-1.19,-0.07,2.15,,668227.0,,2,3,Top,46.71,125.98,,,,,2.2167289411480873,-117.8588200530957,0.7629323622667292,2.550067101132556,22.88501786047841,-43.58959674511283,3.19,1.61,266.0,85.9,45.0,80.1,2510.0,5.7,778919,666023,624415,605612,801442,677951,663697,672580,669004,54.76,0.003,,0.0,,0.0,0.0,3.0,24,4,Curveball,0,2,2,0,2,0,2,0,Standard,Standard,20.0,0.027,-0.311,,,0.003,0.311,88.0,-2,2,0.29,0.71,33,27,33,27,2,1,,,,,4.67,-0.32,0.32,
CH,2025-03-21,83.7,-1.64,5.71,"Shenton, Austin",668853,547179,,ball,,,,,11.0,Austin Shenton flies out to left fielder Jonathan India in foul territory.,S,L,R,KC,SEA,B,,,1,1,2025,-1.28,0.63,-1.66,2.42,,668227.0,,2,3,Top,,,,,,,2.433105544493161,-121.88894707721896,-2.4229020413717293,-13.27151234660612,23.47145620747436,-25.633200127740384,3.19,1.61,,,,82.9,1922.0,5.7,778919,666023,624415,605612,801442,677951,663697,672580,669004,54.81,,,,,,,,24,3,Changeup,0,2,2,0,2,0,2,0,Standard,Standard,243.0,0.0,0.039,,,,-0.039,,-2,2,0.29,0.71,33,27,33,27,2,1,,,,,2.61,1.28,-1.28,
FC,2025-03-21,91.8,-1.66,5.71,"Shenton, Austin",668853,547179,,ball,,,,,11.0,Austin Shenton flies out to left fielder Jonathan India in foul territory.,S,L,R,KC,SEA,B,,,0,1,2025,-0.07,0.98,-0.32,4.79,,668227.0,,2,3,Top,,,,,,,3.4803850486066925,-133.74257657094878,1.3632830020697937,-1.5293932691727237,28.42408988315502,-20.843907738677785,3.19,1.61,,,,91.1,2383.0,5.8,778919,666023,624415,605612,801442,677951,663697,672580,669004,54.74,,,,,,,,24,2,Cutter,0,2,2,0,2,0,2,0,Standard,Standard,208.0,0.0,0.012,,,,-0.012,,-2,2,0.29,0.71,33,27,33,27,2,1,,,,,1.71,0.07,-0.07,
FC,2025-03-21,90.9,-1.59,5.7,"Shenton, Austin",668853,547179,,foul,,,,,6.0,Austin Shenton flies out to left fielder Jonathan India in foul territory.,S,L,R,KC,SEA,S,,,0,0,2025,-0.14,0.83,0.34,2.61,,668227.0,,2,3,Top,,,,,,,5.094161210188991,-132.37925610682842,-3.652932623357239,-2.614241893788322,25.23069573211204,-21.843791606913708,3.19,1.61,162.0,61.4,54.0,90.6,2466.0,5.8,778919,666023,624415,605612,801442,677951,663697,672580,669004,54.7,,,,,,,,24,1,Cutter,0,2,2,0,2,0,2,0,Infield shade,Standard,209.0,0.0,-0.04,,,,0.04,88.0,-2,2,0.29,0.71,33,27,33,27,2,1,,,,,1.9,0.14,-0.14,
CH,2025-03-21,83.2,-1.54,5.81,"Shenton, Austin",668853,547179,field_out,hit_into_play,,,,,5.0,Austin Shenton pops out to catcher Freddy Fermin in foul territory.,S,L,R,KC,SEA,X,2.0,popup,3,2,2025,-1.16,0.34,-0.06,2.53,,,,0,2,Top,120.12,217.9,,,,,5.625148998416386,-121.08713863877358,-1.7000664516859092,-12.537340463458548,24.133868781323873,-28.757190472319763,3.19,1.61,63.0,89.1,83.0,82.3,1895.0,5.7,778919,666023,624415,605612,801442,677951,663697,672580,669004,54.77,0.001,,0.0,,0.0,0.0,3.0,11,6,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,244.0,0.023,-0.333,,,0.001,0.333,89.1,0,0,0.5,0.5,33,27,33,27,1,0,,,,,2.96,1.16,-1.16,
CH,2025-03-21,83.2,-1.53,5.83,"Shenton, Austin",668853,547179,,ball,,,,,11.0,Austin Shenton pops out to catcher Freddy Fermin in foul territory.,S,L,R,KC,SEA,B,,,2,2,2025,-1.26,0.63,-1.59,4.0,,,,0,2,Top,,,,,,,2.3022502747429927,-121.23134620790373,1.0037188535610413,-12.891384248703677,23.895806510276937,-26.414733750309797,3.19,1.61,,,,82.3,1828.0,5.6,778919,666023,624415,605612,801442,677951,663697,672580,669004,54.86,,,,,,,,11,5,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,239.0,0.0,0.107,,,,-0.107,,0,0,0.5,0.5,33,27,33,27,1,0,,,,,2.66,1.26,-1.26,
FF,2025-03-21,94.5,-1.51,5.83,"Shenton, Austin",668853,547179,,ball,,,,,12.0,Austin Shenton pops out to catcher Freddy Fermin in foul territory.,S,L,R,KC,SEA,B,,,1,2,2025,-0.88,1.18,0.54,3.55,,,,0,2,Top,,,,,,,7.204658155305195,-137.42635221175092,-2.8572139034529545,-12.701726242445762,30.82296410288077,-16.751887761084472,3.19,1.61,,,,93.5,2278.0,5.8,778919,666023,624415,605612,801442,677951,663697,672580,669004,54.72,,,,,,,,11,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,221.0,0.0,0.04,,,,-0.04,,0,0,0.5,0.5,33,27,33,27,1,0,,,,,1.37,0.88,-0.88,
CH,2025-03-21,84.2,-1.66,5.8,"Shenton, Austin",668853,547179,,ball,,,,,11.0,Austin Shenton pops out to catcher Freddy Fermin in foul territory.,S,L,R,KC,SEA,B,,,0,2,2025,-1.33,0.55,-1.81,2.64,,,,0,2,Top,,,,,,,2.255308602046864,-122.72718019756874,-2.0734968788625534,-13.939003294127648,23.213068881604528,-26.38570500524957,3.19,1.61,,,,83.5,1859.0,5.7,778919,666023,624415,605612,801442,677951,663697,672580,669004,54.84,,,,,,,,11,3,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,240.0,0.0,0.023,,,,-0.023,,0,0,0.5,0.5,33,27,33,27,1,0,,,,,2.64,1.33,-1.33,
CU,2025-03-21,80.9,-1.61,5.91,"Shenton, Austin",668853,547179,,called_strike,,,,,4.0,Austin Shenton pops out to catcher Freddy Fermin in foul territory.,S,L,R,KC,SEA,S,,,0,1,2025,0.44,-1.22,-0.31,2.47,,,,0,2,Top,,,,,,,2.0277815017217,-117.77902551219658,1.3076428187267977,3.596031507119842,24.78204293115604,-43.90919829007283,3.19,1.61,,,,79.6,2480.0,5.6,778919,666023,624415,605612,801442,677951,663697,672580,669004,54.9,,,,,,,,11,2,Curveball,0,0,0,0,0,0,0,0,Infield shade,Standard,20.0,0.0,-0.054,,,,0.054,,0,0,0.5,0.5,33,27,33,27,1,0,,,,,4.73,-0.44,0.44,
FC,2025-03-21,90.5,-1.58,5.85,"Shenton, Austin",668853,547179,,called_strike,,,,,2.0,Austin Shenton pops out to catcher Freddy Fermin in foul territory.,S,L,R,KC,SEA,S,,,0,0,2025,-0.04,0.69,0.21,3.28,,,,0,2,Top,,,,,,,4.511090256422497,-131.8269670909964,-1.961710506335042,-1.476773344081201,27.807820421713124,-23.95785508439448,3.19,1.61,,,,89.7,2415.0,5.7,778919,666023,624415,605612,801442,677951,663697,672580,669004,54.75,,,,,,,,11,1,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,206.0,0.0,-0.037,,,,0.037,,0,0,0.5,0.5,33,27,33,27,1,0,,,,,2.09,0.04,-0.04,
