pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
FF,2025-04-01,100.8,1.74,5.98,"McCutchen, Andrew",457705,682254,single,hit_into_play,,,,,5.0,Andrew McCutchen singles on a sharp ground ball to center fielder Jonny DeLuca.,R,R,L,TB,PIT,X,8.0,ground_ball,0,2,2025,0.43,1.48,0.09,2.33,,,,2,9,Top,113.81,87.33,,,,,-5.641215773794358,-146.65223263505692,-8.424145110332365,7.534976624946256,32.30187810164122,-8.952337815742196,3.32,1.64,98.0,105.2,4.0,101.9,2317.0,6.7,778493,643376,678554,664040,691406,670764,670224,676356,663968,53.75,0.551,0.508,0.9,1.0,1.0,0.0,4.0,72,3,4-Seam Fastball,7,0,0,7,0,7,0,7,Standard,Standard,158.0,0.0,0.431,73.0,7.2,0.615,-0.431,105.2,7,-7,1.0,0.0,25,38,25,39,1,0,4.0,2.0,,,0.75,0.43,-0.43,56.8
SL,2025-04-01,90.1,1.79,5.76,"McCutchen, Andrew",457705,682254,,called_strike,,,,,6.0,Andrew McCutchen singles on a sharp ground ball to center fielder Jonny DeLuca.,R,R,L,TB,PIT,S,,,0,1,2025,-0.01,-0.05,0.64,2.55,,,,2,9,Top,,,,,,,-2.8481896814285106,-131.4161393429956,-2.0383119915286794,0.3660176236557581,23.662374775509793,-32.572383903859304,3.41,1.58,,,,91.5,2489.0,6.6,778493,643376,678554,664040,691406,670764,670224,676356,663968,53.85,,,,,,,,72,2,Slider,7,0,0,7,0,7,0,7,Infield shade,Standard,302.0,0.0,-0.058,,,,0.058,,7,-7,1.0,0.0,25,38,25,39,1,0,4.0,2.0,,,2.81,-0.01,0.01,51.3
FF,2025-04-01,99.7,1.55,5.84,"McCutchen, Andrew",457705,682254,,foul,,,,,13.0,Andrew McCutchen singles on a sharp ground ball to center fielder Jonny DeLuca.,R,R,L,TB,PIT,S,,,0,0,2025,0.55,1.61,-0.08,1.34,,,,2,9,Top,,,,,,,-5.8216473581925445,-144.84887194319705,-10.89545333053063,9.00711570346274,29.837987102990898,-7.270196169473541,3.32,1.64,,,,100.9,2286.0,6.7,778493,643376,678554,664040,691406,670764,670224,676356,663968,53.75,,,,,,,,72,1,4-Seam Fastball,7,0,0,7,0,7,0,7,Standard,Standard,156.0,0.0,-0.041,73.8,7.9,,0.041,,7,-7,1.0,0.0,25,38,25,39,1,0,4.0,2.0,,,0.67,0.55,-0.55,53.6
SL,2025-03-30,90.3,-1.2,5.63,"McCutchen, Andrew",457705,676974,strikeout,swinging_strike,,,,,7.0,Andrew McCutchen strikes out swinging.,R,R,R,MIA,PIT,S,2.0,,1,2,2025,0.08,-0.14,-0.48,1.7,,,502054.0,1,6,Top,,,,,,,1.6468270374833995,-131.51345033014013,-3.5597637863310165,0.5868187881975058,27.8330759973226,-33.21523137823367,3.33,1.64,,,,90.7,2647.0,6.5,778519,663743,676572,672640,681146,669364,691594,667472,665052,54.03,,0.0,0.0,1.0,0.0,0.0,,42,4,Slider,1,2,2,1,2,1,2,1,Standard,Standard,34.0,0.03,-0.182,67.6,8.0,,0.182,,-1,1,0.331,0.669,26,38,26,39,3,2,,1.0,,2.0,2.93,-0.08,-0.08,40.3
SL,2025-03-30,90.8,-1.3,5.52,"McCutchen, Andrew",457705,676974,,blocked_ball,,,,,13.0,Andrew McCutchen strikes out swinging.,R,R,R,MIA,PIT,B,,,0,2,2025,0.45,0.06,-0.42,0.85,,,502054.0,1,6,Top,,,,,,,1.2587304427687895,-132.2295747070526,-5.933056201031081,5.009129033670666,28.075046278054725,-30.451788819308454,3.34,1.71,,,,91.1,2578.0,6.4,778519,663743,676572,672640,681146,669364,691594,667472,665052,54.06,,,,,,,,42,3,Slider,1,2,2,1,2,1,2,1,Standard,Standard,19.0,0.0,0.022,,,,-0.022,,-1,1,0.331,0.669,26,38,26,39,3,2,,1.0,,2.0,2.7,-0.45,-0.45,41.0
SL,2025-03-30,90.2,-1.1,5.61,"McCutchen, Andrew",457705,676974,,called_strike,,,,,8.0,Andrew McCutchen strikes out swinging.,R,R,R,MIA,PIT,S,,,0,1,2025,0.26,-0.07,0.17,1.83,,,502054.0,1,6,Top,,,,,,,2.6110145134399216,-131.36388010931657,-3.256704529663368,2.4158016826471584,30.381293298265057,-32.40803882321857,3.33,1.71,,,,90.4,2536.0,6.5,778519,663743,676572,672640,681146,669364,691594,667472,665052,53.95,,,,,,,,42,2,Slider,1,2,2,1,2,1,2,1,Standard,Standard,25.0,0.0,-0.052,,,,0.052,,-1,1,0.331,0.669,26,38,26,39,3,2,,1.0,,2.0,2.88,-0.26,-0.26,46.1
ST,2025-03-30,87.1,-1.55,5.4,"McCutchen, Andrew",457705,676974,,called_strike,,,,,7.0,Andrew McCutchen strikes out swinging.,R,R,R,MIA,PIT,S,,,0,0,2025,0.86,-0.08,-0.29,1.79,,,502054.0,1,6,Top,,,,,,,1.2695284393534565,-126.91041543442674,-2.372171902866709,9.021679219287106,25.27202596711087,-32.81899322526664,3.38,1.76,,,,87.5,2374.0,6.4,778519,663743,676572,672640,681146,669364,691594,667472,665052,54.08,,,,,,,,42,1,Sweeper,1,2,2,1,2,1,2,1,Standard,Standard,32.0,0.0,-0.04,,,,0.04,,-1,1,0.331,0.669,26,38,26,39,3,2,,1.0,,2.0,3.07,-0.86,-0.86,38.4
SL,2025-03-30,90.4,-1.07,5.59,"McCutchen, Andrew",457705,676974,strikeout,foul_tip,,,,,7.0,Andrew McCutchen strikes out on a foul tip.,R,R,R,MIA,PIT,S,2.0,,1,2,2025,0.23,-0.02,-0.64,1.69,,668804.0,,1,4,Top,,,,,,,0.5898188289662247,-131.5835083529012,-3.700131878551724,2.4642384685666494,30.20281348789649,-31.807209097140753,3.33,1.64,,,,90.4,2474.0,6.4,778519,663743,676572,672640,681146,669364,691594,667472,665052,54.06,,0.0,0.0,1.0,0.0,0.0,,25,5,Slider,1,1,1,1,1,1,1,1,Standard,Standard,11.0,0.042,-0.198,69.2,7.6,,0.198,,0,0,0.476,0.524,26,38,26,39,2,1,,1.0,,2.0,2.83,-0.23,-0.23,43.5
SL,2025-03-30,91.6,-1.23,5.58,"McCutchen, Andrew",457705,676974,,foul,,,,,8.0,Andrew McCutchen strikes out on a foul tip.,R,R,R,MIA,PIT,S,,,1,2,2025,0.18,-0.03,-0.25,1.82,,668804.0,,1,4,Top,,,,,,,2.078915167579414,-133.47595876663007,-3.621572350299578,1.7270061913556465,27.869794204427244,-31.9889179727407,3.33,1.64,,,,92.2,2655.0,6.5,778519,663743,676572,672640,681146,669364,691594,667472,665052,53.97,,,,,,,,25,4,Slider,1,1,1,1,1,1,1,1,Standard,Standard,35.0,0.0,0.0,,,,0.0,,0,0,0.476,0.524,26,38,26,39,2,1,,1.0,,2.0,2.73,-0.18,-0.18,38.2
SI,2025-03-30,94.4,-1.27,5.54,"McCutchen, Andrew",457705,676974,,foul,,,,,11.0,Andrew McCutchen strikes out on a foul tip.,R,R,R,MIA,PIT,S,,,1,1,2025,-1.3,0.56,-0.99,2.5,,668804.0,,1,4,Top,,,,,,,3.652432856104318,-137.49673961957603,-3.5332334094421656,-17.350311211231475,29.69583493169676,-24.493195738216368,3.33,1.64,,,,95.0,2461.0,6.5,778519,663743,676572,672640,681146,669364,691594,667472,665052,53.95,,,,,,,,25,3,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,222.0,0.0,-0.062,70.0,6.7,,0.062,,0,0,0.476,0.524,26,38,26,39,2,1,,1.0,,2.0,1.99,1.3,1.3,35.1
