pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
FF,2025-02-22,93.8,0.68,6.21,"Meadows, Parker",678009,660604,field_out,hit_into_play,,,,,5.0,Parker Meadows pops out to shortstop Rodolfo Castro.,S,L,R,DET,PHI,X,6.0,popup,1,0,2025,-0.33,1.77,0.19,2.79,,,668952.0,1,3,Bot,110.95,138.91,,,,,-0.53226700236035,-136.52496617755705,-7.095423925332076,-4.015932567334725,30.60563403919829,-8.631580999808802,3.44,1.74,169.0,91.2,62.0,94.4,2285.0,6.7,779117,665561,671083,681082,664761,666801,596146,670276,663714,53.83,0.009,,0.0,,0.0,0.0,3.0,25,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,189.0,-0.029,-0.291,,,0.014,0.291,91.2,-3,-3,0.227,0.227,27,25,28,26,1,1,,,,,0.82,0.33,-0.33,
FF,2025-02-22,93.2,0.57,6.12,"Meadows, Parker",678009,660604,,blocked_ball,,,,,13.0,Parker Meadows pops out to shortstop Rodolfo Castro.,S,L,R,DET,PHI,B,,,0,0,2025,-0.46,1.56,-0.06,0.65,,,668952.0,1,3,Bot,,,,,,,-0.5995679216139639,-135.27236848616465,-11.781582284972009,-5.520664917803123,29.060388370903787,-10.674952408767076,3.44,1.74,,,,94.0,2159.0,6.9,779117,665561,671083,681082,664761,666801,596146,670276,663714,53.62,,,,,,,,25,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,196.0,0.0,0.036,,,,-0.036,,-3,-3,0.227,0.227,27,25,28,26,1,1,,,,,1.07,0.46,-0.46,
CH,2025-02-22,81.6,-2.57,5.7,"Meadows, Parker",678009,622503,field_out,hit_into_play,,,,,7.0,"Parker Meadows grounds out, first baseman Buddy Kennedy to pitcher Nabil Crismatt.",S,L,R,DET,PHI,X,3.0,ground_ball,0,2,2025,-1.26,0.01,-0.47,1.65,,,,0,1,Bot,146.95,171.35,,,,,7.214012681263114,-118.7824448887335,-2.6340216938922967,-13.288556356366486,20.172130334972618,-31.815039125830047,3.44,1.74,7.0,78.0,-13.0,82.7,1363.0,6.8,779117,665561,671083,681082,664761,666801,596146,670276,663714,53.75,0.063,,0.0,,0.0,0.0,2.0,4,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,246.0,-0.021,-0.163,,,0.077,0.163,88.0,0,0,0.547,0.547,30,25,31,26,1,0,,,,,3.38,1.26,-1.26,
FF,2025-02-22,89.6,-2.62,5.83,"Meadows, Parker",678009,622503,,foul,,,,,13.0,"Parker Meadows grounds out, first baseman Buddy Kennedy to pitcher Nabil Crismatt.",S,L,R,DET,PHI,S,,,0,1,2025,-0.82,1.41,-1.21,2.27,,,,0,1,Bot,,,,,,,5.260271955655575,-130.42857878748916,-5.851481797741876,-10.41172615892681,26.058901548539676,-15.03722206395073,3.44,1.74,194.0,67.9,43.0,90.6,2147.0,6.8,779117,665561,671083,681082,664761,666801,596146,670276,663714,53.72,,,,,,,,4,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,219.0,0.0,-0.054,,,,0.054,88.0,0,0,0.547,0.547,30,25,31,26,1,0,,,,,1.42,0.82,-0.82,
SL,2024-10-12,80.2,2.88,5.17,"Meadows, Parker",678009,571510,double,hit_into_play,,,,,5.0,Parker Meadows doubles (2) on a line drive to left fielder Steven Kwan.,D,L,L,CLE,DET,X,7.0,line_drive,0,0,2024,-0.45,-0.27,-0.07,2.53,,,,1,2,Top,41.55,110.13,,,,,-5.645085953944645,-116.78852744890996,1.3274963301513811,-3.090730030805871,20.875417975416973,-35.08844204033325,3.41,1.61,302.0,88.9,24.0,80.1,2451.0,6.0,775326,666310,647304,665926,608070,677587,680757,657041,678877,54.46,0.123,0.149,1.25,1.0,1.0,1.0,3.0,11,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,292.0,-0.043,0.657,70.6,6.3,0.234,-0.657,88.9,0,0,0.523,0.477,33,24,33,25,1,0,5.0,2.0,5.0,,3.79,-0.45,-0.45,18.7
FF,2024-10-12,93.6,1.98,5.31,"Meadows, Parker",678009,682120,walk,ball,,,,,11.0,Parker Meadows walks.,D,L,L,CLE,DET,B,,,3,1,2024,0.3,0.82,-1.16,3.04,679529.0,,,2,6,Top,,,,,,,-8.834101787644306,-136.0436838641224,-1.9142750291791932,5.6647852022691,29.421515746894265,-21.803021453817472,3.39,1.57,,,,94.3,2551.0,6.7,775326,666310,647304,665926,608070,677587,680757,657041,678877,53.79,,0.689131,0.7,1.0,0.0,0.0,,49,5,4-Seam Fastball,5,1,1,5,1,5,1,5,Standard,Standard,137.0,-0.011,0.087,,,,-0.087,,4,-4,0.938,0.062,27,24,28,25,1,2,2.0,2.0,3.0,,1.79,0.3,0.3,23.9
SI,2024-10-12,90.4,2.17,5.12,"Meadows, Parker",678009,682120,,ball,,,,,12.0,Parker Meadows walks.,D,L,L,CLE,DET,B,,,2,1,2024,1.03,0.57,0.08,3.85,679529.0,,,2,6,Top,,,,,,,-7.438583745604554,-131.34803410575373,1.6188273446416197,13.521538499266796,29.04750110800393,-26.22532197221566,3.37,1.49,,,,90.5,2411.0,6.5,775326,666310,647304,665926,608070,677587,680757,657041,678877,53.95,,,,,,,,49,4,Sinker,5,1,1,5,1,5,1,5,Standard,Standard,135.0,0.0,0.042,,,,-0.042,,4,-4,0.938,0.062,27,24,28,25,1,2,2.0,2.0,3.0,,2.24,1.03,1.03,17.0
SL,2024-10-12,86.1,2.02,5.37,"Meadows, Parker",678009,682120,,ball,,,,,13.0,Parker Meadows walks.,D,L,L,CLE,DET,B,,,1,1,2024,-0.27,0.1,-1.44,1.64,679529.0,,,2,6,Top,,,,,,,-7.72768926978798,-125.05357676660893,-2.726628534831133,-1.0631877296536056,28.370060170094412,-30.730948715838416,3.37,1.49,,,,86.4,2388.0,6.9,775326,666310,647304,665926,608070,677587,680757,657041,678877,53.63,,,,,,,,49,3,Slider,5,1,1,5,1,5,1,5,Standard,Standard,295.0,0.0,0.047,,,,-0.047,,4,-4,0.938,0.062,27,24,28,25,1,2,2.0,2.0,3.0,,3.02,-0.27,-0.27,26.8
CU,2024-10-12,81.0,2.01,5.67,"Meadows, Parker",678009,682120,,ball,,,,,13.0,Parker Meadows walks.,D,L,L,CLE,DET,B,,,0,1,2024,-1.19,0.05,-1.29,0.58,,679529.0,,2,6,Top,,,,,,,-5.131091540675108,-117.7432211654511,-4.782842914761411,-9.984685154485112,24.08629499658942,-30.97270288963505,3.37,1.59,,,,81.4,2441.0,6.8,775326,666310,647304,665926,608070,677587,680757,657041,678877,53.69,,,,,,,,49,2,Curveball,5,1,1,5,1,5,1,5,Standard,Standard,312.0,-0.001,0.012,,,,-0.012,,4,-4,0.939,0.061,27,24,28,25,1,2,2.0,2.0,3.0,,3.46,-1.19,-1.19,33.0
FF,2024-10-12,92.3,-0.47,5.68,"Meadows, Parker",678009,669212,walk,ball,,,,,11.0,Parker Meadows walks.,D,L,R,CLE,DET,B,,,3,1,2024,-0.92,1.48,-1.27,2.99,,,,0,8,Top,,,,,,,-0.0382424966443895,-134.3861400206115,-4.270909410587917,-11.121208340451751,29.502501149021228,-13.53691934452076,3.44,1.59,,,,92.7,2355.0,6.5,775326,595978,647304,665926,608070,677587,680757,657041,678877,53.98,,0.689131,0.7,1.0,0.0,0.0,,67,5,4-Seam Fastball,6,3,3,6,3,6,3,6,Standard,Standard,219.0,-0.041,0.287,,,,-0.287,,3,-3,0.935,0.065,28,24,28,25,1,3,3.0,2.0,3.0,,1.2,0.92,-0.92,46.1
