pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
FF,2025-03-22,91.6,1.75,5.43,"Rivas, Leo",660844,694363,single,hit_into_play,,,,,4.0,Leo Rivas singles on a line drive to center fielder Corey Julks. Harry Ford to 2nd.,S,R,L,CWS,SEA,X,8.0,line_drive,0,0,2025,0.64,1.31,-0.59,2.11,,,695670.0,0,8,Top,122.78,94.39,,,,,-7.275995998430957,-133.13179417644275,-5.286245618280673,9.23893632577046,31.511440039284068,-15.673567048078477,3.03,1.53,262.0,75.9,27.0,91.1,2194.0,6.3,778838,691019,671284,680519,688394,703151,668751,667452,691442,54.21,0.497,,0.9,,1.0,0.0,4.0,74,1,4-Seam Fastball,1,14,14,1,14,1,14,1,Standard,Standard,134.0,0.0,0.449,,,0.586,-0.449,88.0,-13,13,0.0,1.0,26,27,27,28,1,1,,,,,1.44,0.64,-0.64,
FF,2025-03-22,92.9,-1.82,5.94,"Rivas, Leo",660844,621051,single,hit_into_play,,,,,4.0,Leo Rivas singles on a line drive to right fielder Michael A. Taylor. Mitch Garver to 3rd. Ryan Bliss to 2nd.,S,L,R,CWS,SEA,X,9.0,line_drive,2,0,2025,-0.6,1.32,-0.41,2.33,,641598.0,669208.0,1,6,Top,175.56,129.8,,,,,4.9290021119574075,-135.10696257857825,-6.352921835301291,-8.436688814010694,30.836557585606993,-14.846048289059045,3.03,1.53,149.0,95.8,10.0,93.1,2453.0,6.6,778838,642136,683734,656484,672820,805367,608671,673357,572191,53.95,0.686,,0.9,,1.0,0.0,4.0,57,3,4-Seam Fastball,1,12,12,1,12,1,12,1,Standard,Standard,203.0,-0.001,0.395,,,0.801,-0.395,95.8,-11,11,0.001,0.999,30,27,31,28,1,0,,,,,1.34,0.6,-0.6,
FF,2025-03-22,95.0,-2.11,5.98,"Rivas, Leo",660844,621051,,ball,,,,,11.0,Leo Rivas singles on a line drive to right fielder Michael A. Taylor. Mitch Garver to 3rd. Ryan Bliss to 2nd.,S,L,R,CWS,SEA,B,,,1,0,2025,-0.72,1.59,-1.01,3.24,,641598.0,669208.0,1,6,Top,,,,,,,4.518435870277967,-138.1732185052934,-5.071445179623884,-10.303022420215392,33.47610100815479,-10.866095273409275,3.03,1.53,,,,95.2,2439.0,6.7,778838,642136,683734,656484,672820,805367,608671,673357,572191,53.85,,,,,,,,57,2,4-Seam Fastball,1,12,12,1,12,1,12,1,Standard,Standard,209.0,0.0,0.055,,,,-0.055,,-11,11,0.001,0.999,30,27,31,28,1,0,,,,,0.95,0.72,-0.72,
ST,2025-03-22,81.8,-2.35,5.87,"Rivas, Leo",660844,621051,,blocked_ball,,,,,14.0,Leo Rivas singles on a line drive to right fielder Michael A. Taylor. Mitch Garver to 3rd. Ryan Bliss to 2nd.,S,L,R,CWS,SEA,B,,,0,0,2025,1.14,-0.25,0.35,0.5,,641598.0,669208.0,1,6,Top,,,,,,,3.903724360527247,-119.02527064773096,-5.027612442703626,9.980640577343053,24.45966684325077,-33.70777687118716,3.03,1.53,,,,81.9,2577.0,6.5,778838,642136,683734,656484,672820,805367,608671,673357,572191,54.01,,,,,,,,57,1,Sweeper,1,12,12,1,12,1,12,1,,,48.0,0.0,0.03,,,,-0.03,,-11,11,0.001,0.999,30,27,31,28,1,0,,,,,3.67,-1.14,1.14,
FF,2025-03-21,100.6,-1.96,5.82,"Rivas, Leo",660844,668881,strikeout,called_strike,,,,,3.0,Leo Rivas called out on strikes.,S,L,R,SEA,CIN,S,2.0,,2,2,2025,-1.19,1.02,0.65,2.57,,,593871.0,2,4,Bot,,,,,,,10.086605607714382,-146.00989906063856,-6.0831733003598725,-19.453757613783324,36.19248329076735,-16.24000395577773,3.03,1.53,,,,100.7,2430.0,6.6,778995,642851,687952,680574,666158,682829,674441,670770,641584,53.92,,,0.0,,0.0,0.0,,34,5,4-Seam Fastball,3,3,3,3,3,3,3,3,Infield shade,Standard,222.0,-0.028,-0.234,,,,0.234,,0,0,0.528,0.528,25,27,26,28,2,1,,,,,1.25,1.19,-1.19,
SL,2025-03-21,89.4,-2.0,5.79,"Rivas, Leo",660844,668881,,ball,,,,,14.0,Leo Rivas called out on strikes.,S,L,R,SEA,CIN,B,,,1,2,2025,0.2,0.37,1.06,1.51,,,593871.0,2,4,Bot,,,,,,,7.138386301891581,-129.9647464786173,-5.3461879030925985,0.8247241566179968,25.89513049884348,-27.0585925058655,3.03,1.53,,,,89.6,2389.0,6.3,778995,642851,687952,680574,666158,682829,674441,670770,641584,54.17,,,,,,,,34,4,Slider,3,3,3,3,3,3,3,3,Infield shade,Standard,142.0,0.0,0.038,,,,-0.038,,0,0,0.528,0.528,25,27,26,28,2,1,,,,,2.47,-0.2,0.2,
FF,2025-03-21,100.0,-1.81,6.16,"Rivas, Leo",660844,668881,,called_strike,,,,,12.0,Leo Rivas called out on strikes.,S,L,R,SEA,CIN,S,,,1,1,2025,-0.64,1.49,0.47,3.34,,,593871.0,2,4,Bot,,,,,,,7.803147015327042,-145.36532484904936,-5.905750122626517,-10.9935302433037,35.35513286261119,-9.845609383343666,3.03,1.53,,,,99.9,2463.0,6.4,778995,642851,687952,680574,666158,682829,674441,670770,641584,54.14,,,,,,,,34,3,4-Seam Fastball,3,3,3,3,3,3,3,3,Infield shade,Standard,213.0,0.0,-0.06,,,,0.06,,0,0,0.528,0.528,25,27,26,28,2,1,,,,,0.8,0.64,-0.64,
FF,2025-03-21,98.6,-1.78,6.02,"Rivas, Leo",660844,668881,,foul_tip,,,,,4.0,Leo Rivas called out on strikes.,S,L,R,SEA,CIN,S,,,1,0,2025,-0.92,1.29,-0.71,2.29,,,593871.0,2,4,Bot,,,,,,,5.066266214914049,-143.31879167107687,-7.655398992904193,-13.918355713084107,34.89205616741959,-12.845566976597752,3.03,1.53,,,,98.5,2372.0,6.4,778995,642851,687952,680574,666158,682829,674441,670770,641584,54.07,,,,,,,,34,2,4-Seam Fastball,3,3,3,3,3,3,3,3,Infield shade,Standard,209.0,0.0,-0.048,,,,0.048,,0,0,0.528,0.528,25,27,26,28,2,1,,,,,1.07,0.92,-0.92,
FF,2025-03-21,98.9,-2.01,5.78,"Rivas, Leo",660844,668881,,ball,,,,,13.0,Leo Rivas called out on strikes.,S,L,R,SEA,CIN,B,,,0,0,2025,-0.94,1.43,-0.02,1.3,,,593871.0,2,4,Bot,,,,,,,7.626113410220436,-143.50366049808363,-10.06348258634654,-14.866013106620464,36.18791259452592,-10.154831965718197,3.03,1.53,,,,98.7,2396.0,6.6,778995,642851,687952,680574,666158,682829,674441,670770,641584,53.94,,,,,,,,34,1,4-Seam Fastball,3,3,3,3,3,3,3,3,Infield shade,Standard,218.0,0.0,0.034,,,,-0.034,,0,0,0.528,0.528,25,27,26,28,2,1,,,,,0.93,0.94,-0.94,
SL,2025-03-21,87.5,-1.89,5.99,"Rivas, Leo",660844,668881,strikeout,swinging_strike,,,,,14.0,Leo Rivas strikes out swinging.,S,L,R,SEA,CIN,S,2.0,,1,2,2025,0.4,0.18,0.4,1.36,,,,2,2,Bot,,,,,,,4.703293602211001,-127.28471203545458,-5.419455788332717,3.3760333541682535,25.213328469352952,-29.311239154686003,3.03,1.53,,,,87.4,2406.0,6.1,778995,642851,687952,680574,666158,682829,674441,670770,641584,54.36,,,0.0,,0.0,0.0,,15,4,Slider,1,1,1,1,1,1,1,1,Infield shade,Standard,104.0,-0.011,-0.18,,,,0.18,,0,0,0.511,0.511,25,27,26,28,1,0,,,,,2.79,-0.4,0.4,
