pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
SL,2025-03-20,88.6,-0.61,5.69,"Martinez, Orelvis",682619,685801,field_out,hit_into_play,,,,,8.0,"Orelvis Martinez grounds out, shortstop José Caballero to first baseman Curtis Mead.",S,R,R,TOR,TB,X,6.0,ground_ball,2,1,2025,0.36,0.38,0.11,1.98,,,,2,8,Bot,115.98,166.14,,,,,1.030020000469242,-129.25207253189197,-3.959056701573539,3.892941411520772,22.026338553465617,-27.363972676101618,3.17,1.6,40.0,74.3,1.0,90.4,2256.0,6.9,778950,665648,678554,666018,695020,676609,666624,680700,671976,53.64,0.1,,0.0,,0.0,0.0,2.0,70,4,Slider,4,1,4,1,1,4,4,1,Standard,Standard,165.0,-0.001,-0.303,,,0.113,0.303,88.0,3,3,0.97,0.97,27,23,27,24,1,0,,,,,2.47,-0.36,-0.36,
SL,2025-03-20,89.4,-0.47,5.82,"Martinez, Orelvis",682619,685801,,ball,,,,,11.0,"Orelvis Martinez grounds out, shortstop José Caballero to first baseman Curtis Mead.",S,R,R,TOR,TB,B,,,1,1,2025,0.3,0.28,-0.03,4.36,,,,2,8,Bot,,,,,,,0.4638450718907418,-130.34260358273065,1.7346540252316094,3.329679930893227,23.44208650922473,-29.48988152391037,3.17,1.6,,,,90.9,2310.0,6.8,778950,665648,678554,666018,695020,676609,666624,680700,671976,53.74,,,,,,,,70,3,Slider,4,1,4,1,1,4,4,1,Standard,Standard,129.0,0.0,0.058,,,,-0.058,,3,3,0.97,0.97,27,23,27,24,1,0,,,,,2.53,-0.3,-0.3,
CU,2025-03-20,80.0,-0.36,5.8,"Martinez, Orelvis",682619,685801,,ball,,,,,11.0,"Orelvis Martinez grounds out, shortstop José Caballero to first baseman Curtis Mead.",S,R,R,TOR,TB,B,,,0,1,2025,0.45,-1.36,-0.91,4.42,,,,2,8,Bot,,,,,,,-2.0751608753206616,-116.21377647662146,6.364357044678689,4.504559525041,23.42710110084506,-45.96639693229247,3.17,1.6,,,,80.3,2391.0,6.8,778950,665648,678554,666018,695020,676609,666624,680700,671976,53.72,,,,,,,,70,2,Curveball,4,1,4,1,1,4,4,1,Standard,Standard,25.0,0.0,0.029,,,,-0.029,,3,3,0.97,0.97,27,23,27,24,1,0,,,,,4.96,-0.45,-0.45,
SL,2025-03-20,89.1,-0.61,5.8,"Martinez, Orelvis",682619,685801,,foul,,,,,2.0,"Orelvis Martinez grounds out, shortstop José Caballero to first baseman Curtis Mead.",S,R,R,TOR,TB,S,,,0,0,2025,0.14,0.28,0.12,2.69,,,,2,8,Bot,,,,,,,1.534669289149538,-129.82705049692143,-2.2897632474788834,1.3139953682648675,24.075348800924736,-28.73219546172376,3.17,1.6,202.0,71.5,25.0,90.5,2337.0,6.8,778950,665648,678554,666018,695020,676609,666624,680700,671976,53.65,,,,,,,,70,1,Slider,4,1,4,1,1,4,4,1,Standard,Standard,144.0,0.0,-0.041,,,,0.041,88.0,3,3,0.97,0.97,27,23,27,24,1,0,,,,,2.56,-0.14,-0.14,
FF,2025-03-17,95.8,-2.36,6.12,"Martinez, Orelvis",682619,605447,hit_by_pitch,hit_by_pitch,,,,,11.0,Orelvis Martinez hit by pitch.,S,R,R,PHI,TOR,B,,,1,1,2025,-1.21,1.14,-2.7,3.26,,672018.0,,2,7,Top,,,,,,,1.8466133939866431,-139.45863174082888,-4.599493475338139,-16.15046586513393,31.523688128940375,-16.462779708899227,3.17,1.6,,,,97.7,2314.0,7.3,778903,592663,805704,665019,671083,684081,624641,694749,592206,53.15,,,0.7,,0.0,0.0,,51,3,4-Seam Fastball,1,2,2,1,2,1,2,1,,,200.0,-0.007,0.141,,,,-0.141,,-1,1,0.314,0.686,32,23,32,24,1,0,,,,,1.34,1.21,1.21,
SL,2025-03-17,86.6,-2.19,6.06,"Martinez, Orelvis",682619,605447,,ball,,,,,14.0,Orelvis Martinez hit by pitch.,S,R,R,PHI,TOR,B,,,0,1,2025,0.26,0.19,0.98,1.77,,672018.0,,2,7,Top,,,,,,,7.167190896387266,-125.96942103715392,-4.569196412152661,1.5093531189310505,23.078999381251663,-29.41725571291079,3.17,1.6,,,,88.6,2118.0,7.4,778903,592663,805704,665019,671083,684081,624641,694749,592206,53.15,,,,,,,,51,2,Slider,1,2,2,1,2,1,2,1,,,85.0,0.0,0.012,,,,-0.012,,-1,1,0.314,0.686,32,23,32,24,1,0,,,,,2.82,-0.26,-0.26,
,2025-03-17,,,,"Martinez, Orelvis",682619,605447,,swinging_strike,,,,,,Orelvis Martinez hit by pitch.,S,R,R,PHI,TOR,S,,,0,0,2025,,,,,,672018.0,,2,7,Top,,,,,,,,,,,,,,,,,,,,,778903,592663,805704,665019,671083,684081,624641,694749,592206,,,,,,,,,51,1,,1,2,2,1,2,1,2,1,,,,0.0,-0.04,,,,0.04,,-1,1,0.314,0.686,32,23,32,24,1,0,,,,,,,,
SL,2025-03-16,84.7,-2.57,5.84,"Martinez, Orelvis",682619,656550,single,hit_into_play,,,,,8.0,Orelvis Martinez singles on a line drive to left fielder Conner Capel.,S,R,R,TOR,ATL,X,7.0,line_drive,0,0,2025,0.37,-0.13,-0.17,1.79,,,,0,5,Bot,72.92,112.08,,,,,4.83240380768041,-123.3967364441701,-2.900355168630177,2.9696858353731184,22.43879989864713,-33.12951190636004,3.17,1.6,195.0,95.3,12.0,84.3,2846.0,5.8,778946,506702,643265,642201,663897,686551,668843,687201,802117,54.7,0.897,,0.9,,1.0,0.0,4.0,35,1,Slider,1,0,1,0,0,1,1,0,Standard,Standard,27.0,0.033,0.448,,,1.04,-0.448,95.3,1,1,0.713,0.713,29,23,29,24,2,1,,,,,3.27,-0.37,-0.37,
SL,2025-03-16,87.4,-2.53,5.81,"Martinez, Orelvis",682619,656550,field_out,hit_into_play,,,,,14.0,"Orelvis Martinez grounds out, second baseman Eli White to first baseman Garrett Cooper.",S,R,R,TOR,ATL,X,4.0,ground_ball,1,2,2025,0.09,0.14,0.75,1.08,,,702176.0,2,2,Bot,135.97,149.96,,,,,7.67494171891276,-127.01019698328594,-5.5343344570669055,-0.4924881078218631,24.486365033294604,-29.745244320160587,3.17,1.6,4.0,80.2,-15.0,87.2,2815.0,6.1,778946,506702,643265,642201,663897,686551,668843,687201,802117,54.38,0.06,,0.0,,0.0,0.0,2.0,17,4,Slider,1,0,1,0,0,1,1,0,Standard,Standard,30.0,-0.021,-0.197,,,0.065,0.197,88.0,1,1,0.638,0.638,29,23,29,24,1,0,,,,,2.84,-0.09,-0.09,
SL,2025-03-16,87.6,-2.64,5.75,"Martinez, Orelvis",682619,656550,,ball,,,,,14.0,"Orelvis Martinez grounds out, second baseman Eli White to first baseman Garrett Cooper.",S,R,R,TOR,ATL,B,,,0,2,2025,0.09,-0.06,1.0,1.16,,,702176.0,2,2,Bot,,,,,,,8.569201571045186,-127.3803833317061,-4.870074450900609,-0.583381306714175,22.742808517617377,-32.09886591906036,3.17,1.6,,,,87.7,2827.0,6.1,778946,506702,643265,642201,663897,686551,668843,687201,802117,54.38,,,,,,,,17,3,Slider,1,0,1,0,0,1,1,0,Standard,Standard,52.0,0.0,0.027,,,,-0.027,,1,1,0.638,0.638,29,23,29,24,1,0,,,,,3.0,-0.09,-0.09,
