pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
CH,2025-04-02,83.8,2.71,5.23,"Baker, Luken",663609,579328,field_out,hit_into_play,,,,,6.0,Luken Baker pops out to third baseman Yoán Moncada in foul territory.,R,R,L,STL,LAA,X,5.0,popup,0,2,2025,1.17,0.66,0.45,2.39,,,,0,6,Bot,98.71,199.14,,,,,-7.595043965668113,-121.80769980779772,-1.4856077042482605,13.082961297990584,23.042089856960462,-25.483069633032805,3.71,1.7,67.0,71.8,76.0,84.7,1519.0,6.9,778473,681351,694384,650859,660162,670032,621493,666176,545361,53.63,0.001,0.0,0.0,1.0,0.0,0.0,3.0,42,3,Changeup,1,1,1,1,1,1,1,1,Infield shade,Standard,125.0,-0.033,-0.163,70.1,8.4,0.001,0.163,88.0,0,0,0.574,0.574,34,28,34,28,3,2,6.0,1.0,,,2.58,1.17,-1.17,33.6
SL,2025-04-02,88.0,2.89,5.1,"Baker, Luken",663609,579328,,called_strike,,,,,9.0,Luken Baker pops out to third baseman Yoán Moncada in foul territory.,R,R,L,STL,LAA,S,,,0,1,2025,0.06,0.69,0.41,1.68,,,,0,6,Bot,,,,,,,-6.238587954329181,-128.08554397448387,-3.721602762648522,1.829313151327685,23.084065358205535,-24.011103428797934,3.71,1.7,,,,89.6,2288.0,7.0,778473,681351,694384,650859,660162,670032,621493,666176,545361,53.51,,,,,,,,42,2,Slider,1,1,1,1,1,1,1,1,Infield shade,Standard,153.0,0.0,-0.054,,,,0.054,,0,0,0.574,0.574,34,28,34,28,3,2,6.0,1.0,,,2.22,0.06,-0.06,26.8
SL,2025-04-02,87.0,2.83,5.1,"Baker, Luken",663609,579328,,called_strike,,,,,8.0,Luken Baker pops out to third baseman Yoán Moncada in foul territory.,R,R,L,STL,LAA,S,,,0,0,2025,-0.16,0.56,0.03,1.9,,,,0,6,Bot,,,,,,,-6.474821394339317,-126.6702534388676,-2.7504366179523188,-0.6024092483462047,23.03487423563889,-25.7631728473017,3.83,1.81,,,,88.6,2265.0,7.0,778473,681351,694384,650859,660162,670032,621493,666176,545361,53.51,,,,,,,,42,1,Slider,1,1,1,1,1,1,1,1,Infield shade,Standard,161.0,0.0,-0.037,,,,0.037,,0,0,0.574,0.574,34,28,34,28,3,2,6.0,1.0,,,2.42,-0.16,0.16,29.4
SL,2025-04-02,86.2,2.89,5.11,"Baker, Luken",663609,579328,walk,ball,,,,,14.0,Luken Baker walks.,R,R,L,STL,LAA,B,,,3,0,2025,0.1,0.66,1.09,2.47,,,,2,3,Bot,,,,,,,-4.506563256966847,-125.57830305199258,-1.4458541503768143,1.8548491223824028,23.49586346403414,-25.123500598597367,3.75,1.75,,,,87.3,2190.0,6.7,778473,681351,694384,650859,660162,670032,621493,666176,545361,53.75,,0.6863,0.7,1.0,0.0,0.0,,22,4,Slider,0,1,0,1,1,0,0,1,Infield shade,Standard,152.0,0.015,0.12,,,,-0.12,,-1,-1,0.384,0.384,34,28,34,28,2,1,6.0,1.0,,,2.39,0.1,-0.1,29.3
SL,2025-04-02,86.7,2.89,5.17,"Baker, Luken",663609,579328,,ball,,,,,14.0,Luken Baker walks.,R,R,L,STL,LAA,B,,,2,0,2025,-0.04,0.74,0.97,2.16,,,,2,3,Bot,,,,,,,-4.552699698294138,-126.21403132310556,-2.517603448011119,0.5422205486855656,26.520246892334203,-23.949627425730203,3.8,1.74,,,,87.4,2134.0,6.8,778473,681351,694384,650859,660162,670032,621493,666176,545361,53.74,,,,,,,,22,3,Slider,0,1,0,1,1,0,0,1,Infield shade,Standard,152.0,0.0,0.109,,,,-0.109,,-1,-1,0.384,0.384,34,28,34,28,2,1,6.0,1.0,,,2.3,-0.04,0.04,30.3
FF,2025-04-02,94.1,2.8,5.28,"Baker, Luken",663609,579328,,ball,,,,,3.0,Luken Baker walks.,R,R,L,STL,LAA,B,,,1,0,2025,1.06,1.3,0.77,3.63,,,,2,3,Bot,,,,,,,-7.706108465876602,-136.93180943775698,-1.4897335183938305,15.030572658391618,29.541666561923268,-15.606589811787964,3.8,1.6,,,,95.0,2194.0,6.7,778473,681351,694384,650859,660162,670032,621493,666176,545361,53.75,,,,,,,,22,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shade,Standard,133.0,0.0,0.068,,,,-0.068,,-1,-1,0.384,0.384,34,28,34,28,2,1,6.0,1.0,,,1.26,1.06,-1.06,29.1
FF,2025-04-02,94.5,2.85,5.32,"Baker, Luken",663609,579328,,ball,,,,,12.0,Luken Baker walks.,R,R,L,STL,LAA,B,,,0,0,2025,1.01,1.37,1.4,3.41,,,,2,3,Bot,,,,,,,-6.076542674085756,-137.4570116185343,-2.3425736887413136,14.182806656859562,31.09900901885516,-14.522652829860217,3.8,1.78,,,,95.0,2233.0,6.6,778473,681351,694384,650859,660162,670032,621493,666176,545361,53.85,,,,,,,,22,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shade,Standard,135.0,0.0,0.04,,,,-0.04,,-1,-1,0.384,0.384,34,28,34,28,2,1,6.0,1.0,,,1.19,1.01,-1.01,31.1
FF,2025-04-02,94.2,2.8,5.31,"Baker, Luken",663609,579328,strikeout,swinging_strike,,,,,12.0,Luken Baker strikes out swinging.,R,R,L,STL,LAA,S,2.0,,3,2,2025,0.96,1.33,0.99,2.71,,,,2,1,Bot,,,,,,,-6.916337711994318,-136.96219721003334,-3.966099606311928,13.65014920378874,33.91195019061254,-14.802864401414002,3.71,1.7,,,,94.6,2276.0,6.8,778473,681351,694384,650859,660162,670032,621493,666176,545361,53.65,,0.0,0.0,1.0,0.0,0.0,,7,6,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shade,Standard,143.0,-0.01,-0.325,73.5,8.4,,0.325,,-1,-1,0.402,0.402,34,28,34,28,1,0,6.0,1.0,,,1.27,0.96,-0.96,31.2
SL,2025-04-02,85.6,2.74,5.28,"Baker, Luken",663609,579328,,swinging_strike,,,,,13.0,Luken Baker strikes out swinging.,R,R,L,STL,LAA,S,,,3,1,2025,-0.4,0.48,-0.88,1.65,,,,2,1,Bot,,,,,,,-7.799191600176423,-124.30549081607796,-3.1985308730386217,-2.4114452627418865,27.504739915936987,-26.741449650703384,3.71,1.7,,,,86.0,2367.0,6.9,778473,681351,694384,650859,660162,670032,621493,666176,545361,53.61,,,,,,,,7,5,Slider,0,1,0,1,1,0,0,1,Infield shade,Standard,216.0,0.0,-0.089,31.8,6.9,,0.089,,-1,-1,0.402,0.402,34,28,34,28,1,0,6.0,1.0,,,2.67,-0.4,0.4,29.4
CU,2025-04-02,82.0,2.41,5.68,"Baker, Luken",663609,579328,,ball,,,,,3.0,Luken Baker strikes out swinging.,R,R,L,STL,LAA,B,,,2,1,2025,-0.49,-0.49,0.53,3.33,,,,2,1,Bot,,,,,,,-3.3101331542543915,-119.3912281088276,2.250797853641652,-4.008116648793974,24.04808070228412,-37.56572761057659,3.66,1.56,,,,82.2,2579.0,6.5,778473,681351,694384,650859,660162,670032,621493,666176,545361,54.03,,,,,,,,7,4,Curveball,0,1,0,1,1,0,0,1,Infield shade,Standard,292.0,0.0,0.112,,,,-0.112,,-1,-1,0.402,0.402,34,28,34,28,1,0,6.0,1.0,,,3.89,-0.49,0.49,42.2
