pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
CU,2025-03-22,84.0,-1.68,6.21,"Berroa, Steward",672642,682769,field_out,hit_into_play,,,,,1.0,Steward Berroa flies out to left fielder Trevor Larnach.,S,L,R,MIN,TOR,X,7.0,fly_ball,1,2,2025,0.47,-1.05,-0.38,2.95,,702176.0,664702.0,0,4,Top,76.96,90.42,,,,,2.1044180055615436,-122.29435658969606,0.9803826530810658,4.221273879625679,26.004623665759997,-43.10600068674729,3.06,1.55,296.0,87.6,49.0,84.6,2523.0,6.8,778868,680777,664034,666397,669304,621043,663616,621439,664056,53.66,0.014,,0.0,,0.0,0.0,3.0,27,4,Curveball,0,1,1,0,1,0,1,0,,,44.0,0.049,-0.169,,,0.029,0.169,88.0,-1,1,0.285,0.715,24,26,24,26,1,1,,,,,4.3,-0.47,0.47,
FF,2025-03-22,96.5,-1.54,6.18,"Berroa, Steward",672642,682769,,foul_bunt,,,,,2.0,Steward Berroa flies out to left fielder Trevor Larnach.,S,L,R,MIN,TOR,S,,,1,1,2025,-0.16,1.34,-0.07,2.72,,702176.0,664702.0,0,4,Top,,,,,,,4.318737916392639,-140.37471682670267,-6.780044560778811,-3.0327239582291323,30.356678704250346,-13.094744028778017,3.06,1.55,52.0,,,97.8,2359.0,6.9,778868,680777,664034,666397,669304,621043,663616,621439,664056,53.59,,,,,,,,27,3,4-Seam Fastball,0,1,1,0,1,0,1,0,,,207.0,0.0,-0.069,,,,0.069,88.0,-1,1,0.285,0.715,24,26,24,26,1,1,,,,,1.1,0.16,-0.16,
CU,2025-03-22,82.7,-1.66,6.13,"Berroa, Steward",672642,682769,,ball,,,,,11.0,Steward Berroa flies out to left fielder Trevor Larnach.,S,L,R,MIN,TOR,B,,,0,1,2025,0.44,-0.96,-1.58,4.22,,702176.0,664702.0,0,4,Top,,,,,,,-0.6773397030767593,-120.29734050131668,4.07244114190053,4.38030900662476,23.62897162633144,-42.5480010348726,3.06,1.55,,,,83.4,2492.0,6.8,778868,680777,664034,666397,669304,621043,663616,621439,664056,53.73,,,,,,,,27,2,Curveball,0,1,1,0,1,0,1,0,,,31.0,0.0,0.034,,,,-0.034,,-1,1,0.285,0.715,24,26,24,26,1,1,,,,,4.3,-0.44,0.44,
CU,2025-03-22,,,,"Berroa, Steward",672642,682769,,missed_bunt,,,,,,Steward Berroa flies out to left fielder Trevor Larnach.,S,L,R,MIN,TOR,S,,,0,0,2025,,,,,,702176.0,664702.0,0,4,Top,,,,,,,,,,,,,,,,,,,,,778868,680777,664034,666397,669304,621043,663616,621439,664056,,,,,,,,,27,1,Curveball,0,1,1,0,1,0,1,0,,,,0.0,-0.044,,,,0.044,,-1,1,0.285,0.715,24,26,24,26,1,1,,,,,,,,
SL,2025-03-22,89.7,-2.35,6.64,"Berroa, Steward",672642,660896,strikeout,called_strike,,,,,9.0,Steward Berroa called out on strikes.,S,L,R,MIN,TOR,S,2.0,,3,2,2025,0.44,0.59,0.46,2.01,,664702.0,,1,6,Top,,,,,,,5.98253453849345,-130.4983499559324,-6.714510725064064,3.8649265668020742,26.117775807914327,-24.206503258815495,3.06,1.55,,,,89.5,2471.0,6.1,778868,680777,664034,666397,669304,621043,663616,621439,664056,54.44,,,0.0,,0.0,0.0,,45,6,Slider,0,1,1,0,1,0,1,0,,,199.0,0.037,-0.291,,,,0.291,,-1,1,0.311,0.689,29,26,30,26,1,2,,,,,2.23,-0.44,0.44,
SL,2025-03-22,90.2,-2.44,6.62,"Berroa, Steward",672642,660896,,ball,,,,,11.0,Steward Berroa called out on strikes.,S,L,R,MIN,TOR,B,,,2,2,2025,0.49,0.62,-1.68,4.52,,,664702.0,1,6,Top,,,,,,,0.8543093938834461,-131.50697600490298,-0.6411852448446888,5.509838967570585,26.03097023151417,-25.019340018177417,3.06,1.55,,,,90.0,2454.0,5.9,778868,680777,664034,666397,669304,621043,663616,621439,664056,54.58,,,,,,,,45,5,Slider,0,1,1,0,1,0,1,0,,,192.0,-0.02,0.077,,,,-0.077,,-1,1,0.331,0.669,29,26,30,26,1,2,,,,,2.16,-0.49,0.49,
SL,2025-03-22,83.1,-1.88,6.17,"Berroa, Steward",672642,656240,field_out,hit_into_play,,,,,5.0,"Steward Berroa grounds out, second baseman Edouard Julien to first baseman Ty France.",S,L,R,MIN,TOR,X,4.0,ground_ball,0,1,2025,0.18,0.15,-0.16,2.11,,702176.0,664702.0,2,1,Top,153.56,154.42,,,,,3.65269690059455,-121.03926655405677,-3.1751864187659953,1.0784085684626226,24.175254744565517,-30.258983704263045,3.06,1.55,3.0,83.3,-33.0,84.7,2196.0,7.3,778868,680777,664034,666397,669304,621043,663616,621439,664056,53.19,0.054,,0.0,,0.0,0.0,2.0,6,2,Slider,0,1,1,0,1,0,1,0,,,72.0,0.038,-0.232,,,0.069,0.232,88.0,-1,1,0.404,0.596,29,26,29,26,1,0,,,,,3.15,-0.18,0.18,
FF,2025-03-22,95.1,-2.24,6.65,"Berroa, Steward",672642,660896,,foul,,,,,11.0,Steward Berroa called out on strikes.,S,L,R,MIN,TOR,S,,,2,1,2025,-0.58,1.54,-0.14,3.92,,,664702.0,1,6,Top,,,,,,,6.739301334729115,-138.18377177104935,-4.85868766330992,-8.973344333263961,34.03456020805665,-11.657572500614195,3.06,1.55,,,,94.0,2371.0,6.0,778868,680777,664034,666397,669304,621043,663616,621439,664056,54.52,,,,,,,,45,4,4-Seam Fastball,0,1,1,0,1,0,1,0,,,212.0,0.0,-0.057,,,,0.057,,-1,1,0.331,0.669,29,26,30,26,1,2,,,,,1.01,0.58,-0.58,
FS,2025-03-22,84.9,-1.86,6.16,"Berroa, Steward",672642,656240,,called_strike,,,,,8.0,"Steward Berroa grounds out, second baseman Edouard Julien to first baseman Ty France.",S,L,R,MIN,TOR,S,,,0,0,2025,-0.45,0.03,-0.06,1.98,,702176.0,664702.0,2,1,Top,,,,,,,5.240830262047744,-123.50998085827932,-3.493165639430979,-5.759172238683881,27.154453689004324,-31.342283378397884,3.06,1.55,,,,86.1,1042.0,7.3,778868,680777,664034,666397,669304,621043,663616,621439,664056,53.21,,,,,,,,6,1,Split-Finger,0,1,1,0,1,0,1,0,,,232.0,0.0,-0.048,,,,0.048,,-1,1,0.404,0.596,29,26,29,26,1,0,,,,,3.16,0.45,-0.45,
CU,2025-03-22,83.8,-2.13,6.63,"Berroa, Steward",672642,660896,,ball,,,,,11.0,Steward Berroa called out on strikes.,S,L,R,MIN,TOR,B,,,1,1,2025,0.43,-0.09,-0.87,3.53,,,664702.0,1,6,Top,,,,,,,2.0419429556258164,-122.10407861946456,-0.565746261042716,3.889616957909523,23.98196852875529,-33.225560298802165,3.06,1.55,,,,83.4,2475.0,5.9,778868,680777,664034,666397,669304,621043,663616,621439,664056,54.56,,,,,,,,45,3,Curveball,0,1,1,0,1,0,1,0,,,46.0,0.0,0.046,,,,-0.046,,-1,1,0.331,0.669,29,26,30,26,1,2,,,,,3.33,-0.43,0.43,
