pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
,2025-03-19,,,,"Yorke, Nick",694377,641793,field_out,hit_into_play,,,,,,"Nick Yorke grounds out, shortstop Taylor Walls to first baseman Yandy Díaz.",S,R,R,TB,PIT,X,6.0,ground_ball,1,0,2025,,,,,,,,0,5,Top,110.76,157.48,,,,,,,,,,,,,,,,,,,778964,643376,650490,664040,691406,670764,666624,680700,666139,,,,0.0,,0.0,0.0,,35,2,,3,2,2,3,2,3,2,3,,,,0.032,-0.292,,,,0.292,,1,-1,0.644,0.356,29,23,30,23,2,1,,,,,,,,
,2025-03-19,,,,"Yorke, Nick",694377,641793,,ball,,,,,,"Nick Yorke grounds out, shortstop Taylor Walls to first baseman Yandy Díaz.",S,R,R,TB,PIT,B,,,0,0,2025,,,,,,,,0,5,Top,,,,,,,,,,,,,,,,,,,,,778964,643376,650490,664040,691406,670764,666624,680700,666139,,,,,,,,,35,1,,3,2,2,3,2,3,2,3,,,,0.0,0.038,,,,-0.038,,1,-1,0.644,0.356,29,23,30,23,2,1,,,,,,,,
,2025-03-19,,,,"Yorke, Nick",694377,641793,field_out,hit_into_play,,,,,,"Nick Yorke grounds out, third baseman Junior Caminero to first baseman Yandy Díaz.",S,R,R,TB,PIT,X,5.0,ground_ball,0,0,2025,,,,,,,,0,3,Top,106.52,164.14,,,,,,,,,,,,,,,,,,,778964,643376,650490,664040,691406,670764,666624,680700,666139,,,,0.0,,0.0,0.0,,19,1,,3,0,0,3,0,3,0,3,,,,0.02,-0.254,,,,0.254,,3,-3,0.805,0.195,29,23,30,23,1,0,,,,,,,,
,2025-03-19,,,,"Yorke, Nick",694377,664126,field_out,hit_into_play,,,,,,"Nick Yorke grounds out, shortstop Coco Montes to first baseman Bob Seymour.",S,R,R,TB,PIT,X,6.0,ground_ball,1,0,2025,,,,,,,,2,9,Top,115.6,153.24,,,,,,,,,,,,,,,,,,,778964,668663,676044,642197,695020,663796,666624,824615,807742,,,,0.0,,0.0,0.0,,70,2,,5,2,2,5,2,5,2,5,,,,0.004,-0.295,,,,0.295,,3,-3,0.996,0.004,31,23,32,23,1,3,,,,,,,,
,2025-03-19,,,,"Yorke, Nick",694377,664126,,ball,,,,,,"Nick Yorke grounds out, shortstop Coco Montes to first baseman Bob Seymour.",S,R,R,TB,PIT,B,,,0,0,2025,,,,,,,,2,9,Top,,,,,,,,,,,,,,,,,,,,,778964,668663,676044,642197,695020,663796,666624,824615,807742,,,,,,,,,70,1,,5,2,2,5,2,5,2,5,,,,0.0,0.04,,,,-0.04,,3,-3,0.996,0.004,31,23,32,23,1,3,,,,,,,,
,2025-03-19,,,,"Yorke, Nick",694377,655889,field_out,hit_into_play,,,,,,"Nick Yorke grounds out, shortstop Coco Montes to first baseman Bob Seymour.",S,R,R,TB,PIT,X,6.0,ground_ball,0,1,2025,,,,,,,,0,7,Top,113.18,155.67,,,,,,,,,,,,,,,,,,,778964,643376,676044,642197,695020,663796,666624,680700,666139,,,,0.0,,0.0,0.0,,51,2,,3,2,2,3,2,3,2,3,,,,0.043,-0.217,,,,0.217,,1,-1,0.7,0.3,28,23,29,23,1,2,,,,,,,,
,2025-03-19,,,,"Yorke, Nick",694377,655889,,called_strike,,,,,,"Nick Yorke grounds out, shortstop Coco Montes to first baseman Bob Seymour.",S,R,R,TB,PIT,S,,,0,0,2025,,,,,,,,0,7,Top,,,,,,,,,,,,,,,,,,,,,778964,643376,676044,642197,695020,663796,666624,680700,666139,,,,,,,,,51,1,,3,2,2,3,2,3,2,3,,,,0.0,-0.037,,,,0.037,,1,-1,0.7,0.3,28,23,29,23,1,2,,,,,,,,
CH,2025-03-18,78.6,-0.71,5.78,"Yorke, Nick",694377,682967,sac_fly,hit_into_play,,,,,6.0,Nick Yorke out on a sacrifice fly to right fielder Leandro Pineda. Nick Solak scores. DJ Stewart to 3rd.,S,R,R,PIT,PHI,X,9.0,fly_ball,2,0,2025,-0.92,0.93,0.35,2.32,669256.0,621466.0,,0,9,Bot,169.99,73.09,,,,,3.9968693149886376,-114.3996195247632,-2.374874563309392,-8.795718615727397,21.58904557655583,-23.812809359606604,3.22,1.63,330.0,92.6,26.0,78.5,1620.0,6.3,779025,677007,694930,802531,677605,804858,681159,682799,683610,54.22,0.169,,0.0,,0.0,0.0,3.0,69,3,Changeup,0,2,0,2,2,1,1,2,Standard,Standard,261.0,-0.015,-0.276,,,0.351,0.276,92.6,-2,-2,0.431,0.431,28,23,29,23,1,1,,,,,2.77,0.92,0.92,
CH,2025-03-18,79.4,-0.7,5.74,"Yorke, Nick",694377,682967,,blocked_ball,,,,,13.0,Nick Yorke out on a sacrifice fly to right fielder Leandro Pineda. Nick Solak scores. DJ Stewart to 3rd.,S,R,R,PIT,PHI,B,,,1,0,2025,-0.76,0.88,-0.05,0.84,669256.0,621466.0,,0,9,Bot,,,,,,,2.8405176917916166,-115.42686843207905,-5.5560318117969265,-7.315446263355797,23.493401121314893,-23.41736277814104,3.22,1.63,,,,79.3,1804.0,6.5,779025,677007,694930,802531,677605,804858,681159,682799,683610,53.98,,,,,,,,69,2,Changeup,0,2,0,2,2,0,0,2,Standard,Standard,259.0,0.0,0.023,,,,-0.023,,-2,-2,0.431,0.431,28,23,29,23,1,1,,,,,2.77,0.76,0.76,
FF,2025-03-18,93.1,-0.56,6.1,"Yorke, Nick",694377,682967,,ball,,,,,12.0,Nick Yorke out on a sacrifice fly to right fielder Leandro Pineda. Nick Solak scores. DJ Stewart to 3rd.,S,R,R,PIT,PHI,B,,,0,0,2025,0.0,1.45,0.42,3.81,669256.0,621466.0,,0,9,Bot,,,,,,,2.5309331154374752,-135.51648621092625,-3.2749817767002933,-0.5711092385216331,31.01295892809362,-13.836574417077722,3.22,1.63,,,,93.3,2123.0,6.5,779025,677007,694930,802531,677605,804858,681159,682799,683610,54.03,,,,,,,,69,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,205.0,0.0,0.032,,,,-0.032,,-2,-2,0.431,0.431,28,23,29,23,1,1,,,,,1.19,0.0,0.0,
