pitch_type,player_name,pitcher,batter,events,description,des,game_year,pitch_name
FF,"Lazar, Max",676661,683021,No event,foul,Michael Stefanic strikes out swinging. Tyler Heineman to 2nd. Addison Barger steals (1) 3rd base. Tyler Heineman steals (1) 2nd base.,2025,4-Seam Fastball
CU,"Lazar, Max",676661,683021,No event,called_strike,Michael Stefanic strikes out swinging. Tyler Heineman to 2nd. Addison Barger steals (1) 3rd base. Tyler Heineman steals (1) 2nd base.,2025,Curveball
CU,"Lazar, Max",676661,683021,No event,called_strike,Michael Stefanic strikes out swinging. Tyler Heineman to 2nd. Addison Barger steals (1) 3rd base. Tyler Heineman steals (1) 2nd base.,2025,Curveball
FF,"Lazar, Max",676661,623168,walk,ball,Tyler Heineman walks. Addison Barger to 2nd.,2025,4-Seam Fastball
FF,"Lazar, Max",676661,623168,No event,foul,Tyler Heineman walks. Addison Barger to 2nd.,2025,4-Seam Fastball
FF,"Lazar, Max",676661,623168,No event,ball,Tyler Heineman walks. Addison Barger to 2nd.,2025,4-Seam Fastball
CU,"Lazar, Max",676661,623168,No event,ball,Tyler Heineman walks. Addison Barger to 2nd.,2025,Curveball
FF,"Lazar, Max",676661,623168,No event,ball,Tyler Heineman walks. Addison Barger to 2nd.,2025,4-Seam Fastball
CU,"Lazar, Max",676661,623168,No event,called_strike,Tyler Heineman walks. Addison Barger to 2nd.,2025,Curveball
FF,"Lazar, Max",676661,676914,field_out,hit_into_play,Davis Schneider pops out to shortstop Trea Turner.,2025,4-Seam Fastball
FF,"Lazar, Max",676661,680718,single,hit_into_play,Addison Barger singles on a line drive to right fielder Gabriel Rincones Jr.,2025,4-Seam Fastball
FF,"Lazar, Max",676661,680718,No event,ball,Addison Barger singles on a line drive to right fielder Gabriel Rincones Jr.,2025,4-Seam Fastball
FF,"Lazar, Max",676661,680718,No event,ball,Addison Barger singles on a line drive to right fielder Gabriel Rincones Jr.,2025,4-Seam Fastball
FF,"Lazar, Max",676661,680718,No event,swinging_strike,Addison Barger singles on a line drive to right fielder Gabriel Rincones Jr.,2025,4-Seam Fastball
FF,"Lazar, Max",676661,680718,No event,ball,Addison Barger singles on a line drive to right fielder Gabriel Rincones Jr.,2025,4-Seam Fastball
FF,"Lazar, Max",676661,660613,field_out,hit_into_play,"Ronaldo Hernández grounds out, third baseman Carson DeMartini to first baseman Carson Taylor.",2025,4-Seam Fastball
CU,"Lazar, Max",676661,660613,No event,ball,"Ronaldo Hernández grounds out, third baseman Carson DeMartini to first baseman Carson Taylor.",2025,Curveball
FC,"Lazar, Max",676661,660613,No event,called_strike,"Ronaldo Hernández grounds out, third baseman Carson DeMartini to first baseman Carson Taylor.",2025,Cutter
FF,"Lazar, Max",676661,660613,No event,ball,"Ronaldo Hernández grounds out, third baseman Carson DeMartini to first baseman Carson Taylor.",2025,4-Seam Fastball
FF,"Lazar, Max",676661,660613,No event,foul,"Ronaldo Hernández grounds out, third baseman Carson DeMartini to first baseman Carson Taylor.",2025,4-Seam Fastball
CU,"Lazar, Max",676661,683061,home_run,hit_into_play,Alexander Vargas homers (2) on a fly ball to right center field. Jared Wegner scores. Juan Matheus scores.,2025,Curveball
CU,"Lazar, Max",676661,683061,No event,called_strike,Alexander Vargas homers (2) on a fly ball to right center field. Jared Wegner scores. Juan Matheus scores.,2025,Curveball
FF,"Lazar, Max",676661,683061,No event,swinging_strike,Alexander Vargas homers (2) on a fly ball to right center field. Jared Wegner scores. Juan Matheus scores.,2025,4-Seam Fastball
FF,"Lazar, Max",676661,702068,sac_fly,hit_into_play,Cole Gabrielson out on a sacrifice fly to center fielder Cal Stevenson. Rafael Flores scores. Jared Wegner to 3rd.,2025,4-Seam Fastball
FC,"Lazar, Max",676661,702068,No event,called_strike,Cole Gabrielson out on a sacrifice fly to center fielder Cal Stevenson. Rafael Flores scores. Jared Wegner to 3rd.,2025,Cutter
FF,"Lazar, Max",676661,801276,walk,ball,Juan Matheus walks. Rafael Flores to 3rd. Jared Wegner to 2nd.,2025,4-Seam Fastball
CU,"Lazar, Max",676661,801276,No event,ball,Juan Matheus walks. Rafael Flores to 3rd. Jared Wegner to 2nd.,2025,Curveball
FF,"Lazar, Max",676661,801276,No event,foul,Juan Matheus walks. Rafael Flores to 3rd. Jared Wegner to 2nd.,2025,4-Seam Fastball
FF,"Lazar, Max",676661,801276,No event,called_strike,Juan Matheus walks. Rafael Flores to 3rd. Jared Wegner to 2nd.,2025,4-Seam Fastball
CU,"Lazar, Max",676661,801276,No event,blocked_ball,Juan Matheus walks. Rafael Flores to 3rd. Jared Wegner to 2nd.,2025,Curveball
FF,"Lazar, Max",676661,801276,No event,ball,Juan Matheus walks. Rafael Flores to 3rd. Jared Wegner to 2nd.,2025,4-Seam Fastball
FC,"Lazar, Max",676661,808767,walk,ball,Jared Wegner walks. Rafael Flores to 2nd.,2025,Cutter
FC,"Lazar, Max",676661,808767,No event,ball,Jared Wegner walks. Rafael Flores to 2nd.,2025,Cutter
FF,"Lazar, Max",676661,808767,No event,ball,Jared Wegner walks. Rafael Flores to 2nd.,2025,4-Seam Fastball
FF,"Lazar, Max",676661,808767,No event,foul,Jared Wegner walks. Rafael Flores to 2nd.,2025,4-Seam Fastball
CU,"Lazar, Max",676661,808767,No event,ball,Jared Wegner walks. Rafael Flores to 2nd.,2025,Curveball
FF,"Lazar, Max",676661,808767,No event,foul,Jared Wegner walks. Rafael Flores to 2nd.,2025,4-Seam Fastball
FF,"Lazar, Max",676661,703149,field_out,hit_into_play,Roderick Arias pops out to shortstop Aidan Miller.,2025,4-Seam Fastball
FF,"Lazar, Max",676661,703149,No event,swinging_strike,Roderick Arias pops out to shortstop Aidan Miller.,2025,4-Seam Fastball
FC,"Lazar, Max",676661,804668,single,hit_into_play,Rafael Flores singles on a ground ball to second baseman Rafael Lantigua.,2025,Cutter
FF,"Lazar, Max",676661,804668,No event,ball,Rafael Flores singles on a ground ball to second baseman Rafael Lantigua.,2025,4-Seam Fastball
FF,"Lazar, Max",676661,804668,No event,ball,Rafael Flores singles on a ground ball to second baseman Rafael Lantigua.,2025,4-Seam Fastball
FF,"Lazar, Max",676661,682626,single,hit_into_play,Francisco Alvarez singles on a line drive to center fielder Johan Rojas.   Jose Iglesias to 2nd.,2024,4-Seam Fastball
CU,"Lazar, Max",676661,682626,No event,foul,Francisco Alvarez singles on a line drive to center fielder Johan Rojas.   Jose Iglesias to 2nd.,2024,Curveball
FC,"Lazar, Max",676661,682626,No event,ball,Francisco Alvarez singles on a line drive to center fielder Johan Rojas.   Jose Iglesias to 2nd.,2024,Cutter
FC,"Lazar, Max",676661,682626,No event,called_strike,Francisco Alvarez singles on a line drive to center fielder Johan Rojas.   Jose Iglesias to 2nd.,2024,Cutter
FC,"Lazar, Max",676661,682626,No event,ball,Francisco Alvarez singles on a line drive to center fielder Johan Rojas.   Jose Iglesias to 2nd.,2024,Cutter
FF,"Lazar, Max",676661,682626,No event,foul,Francisco Alvarez singles on a line drive to center fielder Johan Rojas.   Jose Iglesias to 2nd.,2024,4-Seam Fastball
FF,"Lazar, Max",676661,621438,strikeout,swinging_strike,Tyrone Taylor strikes out swinging.,2024,4-Seam Fastball
FF,"Lazar, Max",676661,621438,No event,ball,Tyrone Taylor strikes out swinging.,2024,4-Seam Fastball
FC,"Lazar, Max",676661,621438,No event,foul,Tyrone Taylor strikes out swinging.,2024,Cutter
FC,"Lazar, Max",676661,621438,No event,foul_tip,Tyrone Taylor strikes out swinging.,2024,Cutter
FF,"Lazar, Max",676661,621438,No event,foul,Tyrone Taylor strikes out swinging.,2024,4-Seam Fastball
FC,"Lazar, Max",676661,621438,No event,blocked_ball,Tyrone Taylor strikes out swinging.,2024,Cutter
FC,"Lazar, Max",676661,578428,force_out,hit_into_play,"Jose Iglesias grounds into a force out, second baseman Bryson Stott to shortstop Trea Turner.   Jesse Winker out at 2nd.    Jose Iglesias to 1st.",2024,Cutter
FC,"Lazar, Max",676661,578428,No event,swinging_strike_blocked,"Jose Iglesias grounds into a force out, second baseman Bryson Stott to shortstop Trea Turner.   Jesse Winker out at 2nd.    Jose Iglesias to 1st.",2024,Cutter
CU,"Lazar, Max",676661,608385,single,hit_into_play,Jesse Winker singles on a sharp line drive to right fielder Nick Castellanos.,2024,Curveball
FF,"Lazar, Max",676661,608385,No event,ball,Jesse Winker singles on a sharp line drive to right fielder Nick Castellanos.,2024,4-Seam Fastball
FC,"Lazar, Max",676661,608385,No event,foul,Jesse Winker singles on a sharp line drive to right fielder Nick Castellanos.,2024,Cutter
CU,"Lazar, Max",676661,608385,No event,called_strike,Jesse Winker singles on a sharp line drive to right fielder Nick Castellanos.,2024,Curveball
FF,"Lazar, Max",676661,608385,No event,ball,Jesse Winker singles on a sharp line drive to right fielder Nick Castellanos.,2024,4-Seam Fastball
FC,"Lazar, Max",676661,624413,field_out,hit_into_play,Pete Alonso lines out sharply to second baseman Bryson Stott.,2024,Cutter
FF,"Lazar, Max",676661,607043,field_out,hit_into_play,"Brandon Nimmo grounds out sharply, second baseman Bryson Stott to first baseman Bryce Harper.",2024,4-Seam Fastball
FF,"Lazar, Max",676661,607043,No event,ball,"Brandon Nimmo grounds out sharply, second baseman Bryson Stott to first baseman Bryce Harper.",2024,4-Seam Fastball
CU,"Lazar, Max",676661,607043,No event,foul,"Brandon Nimmo grounds out sharply, second baseman Bryson Stott to first baseman Bryce Harper.",2024,Curveball
FF,"Lazar, Max",676661,607043,No event,ball,"Brandon Nimmo grounds out sharply, second baseman Bryson Stott to first baseman Bryce Harper.",2024,4-Seam Fastball
FF,"Lazar, Max",676661,607043,No event,called_strike,"Brandon Nimmo grounds out sharply, second baseman Bryson Stott to first baseman Bryce Harper.",2024,4-Seam Fastball
FF,"Lazar, Max",676661,607043,No event,foul,"Brandon Nimmo grounds out sharply, second baseman Bryson Stott to first baseman Bryce Harper.",2024,4-Seam Fastball
FF,"Lazar, Max",676661,668901,field_out,hit_into_play,"Mark Vientos grounds out sharply, shortstop Trea Turner to first baseman Bryce Harper.",2024,4-Seam Fastball
FC,"Lazar, Max",676661,668901,No event,ball,"Mark Vientos grounds out sharply, shortstop Trea Turner to first baseman Bryce Harper.",2024,Cutter
FF,"Lazar, Max",676661,668901,No event,ball,"Mark Vientos grounds out sharply, shortstop Trea Turner to first baseman Bryce Harper.",2024,4-Seam Fastball
FF,"Lazar, Max",676661,596019,double,hit_into_play,"Francisco Lindor doubles (39) on a line drive to center fielder Johan Rojas.   Harrison Bader scores.  Francisco Lindor out at 3rd on the throw, center fielder Johan Rojas to shortstop Trea Turner.",2024,4-Seam Fastball
CU,"Lazar, Max",676661,596019,No event,foul,"Francisco Lindor doubles (39) on a line drive to center fielder Johan Rojas.   Harrison Bader scores.  Francisco Lindor out at 3rd on the throw, center fielder Johan Rojas to shortstop Trea Turner.",2024,Curveball
FF,"Lazar, Max",676661,596019,No event,foul,"Francisco Lindor doubles (39) on a line drive to center fielder Johan Rojas.   Harrison Bader scores.  Francisco Lindor out at 3rd on the throw, center fielder Johan Rojas to shortstop Trea Turner.",2024,4-Seam Fastball
FF,"Lazar, Max",676661,596019,No event,swinging_strike,"Francisco Lindor doubles (39) on a line drive to center fielder Johan Rojas.   Harrison Bader scores.  Francisco Lindor out at 3rd on the throw, center fielder Johan Rojas to shortstop Trea Turner.",2024,4-Seam Fastball
CU,"Lazar, Max",676661,596019,No event,foul,"Francisco Lindor doubles (39) on a line drive to center fielder Johan Rojas.   Harrison Bader scores.  Francisco Lindor out at 3rd on the throw, center fielder Johan Rojas to shortstop Trea Turner.",2024,Curveball
FF,"Lazar, Max",676661,596019,No event,ball,"Francisco Lindor doubles (39) on a line drive to center fielder Johan Rojas.   Harrison Bader scores.  Francisco Lindor out at 3rd on the throw, center fielder Johan Rojas to shortstop Trea Turner.",2024,4-Seam Fastball
FF,"Lazar, Max",676661,664056,double,hit_into_play,Harrison Bader doubles (19) on a sharp line drive to left fielder Weston Wilson.,2024,4-Seam Fastball
FF,"Lazar, Max",676661,682626,field_out,hit_into_play,"Francisco Alvarez grounds out sharply, pitcher Max Lazar to first baseman Bryce Harper.",2024,4-Seam Fastball
FF,"Lazar, Max",676661,682626,No event,called_strike,"Francisco Alvarez grounds out sharply, pitcher Max Lazar to first baseman Bryce Harper.",2024,4-Seam Fastball
FF,"Lazar, Max",676661,621438,field_out,hit_into_play,Tyrone Taylor pops out to first baseman Bryce Harper in foul territory.,2024,4-Seam Fastball
FF,"Lazar, Max",676661,621438,No event,swinging_strike,Tyrone Taylor pops out to first baseman Bryce Harper in foul territory.,2024,4-Seam Fastball
FF,"Lazar, Max",676661,621438,No event,ball,Tyrone Taylor pops out to first baseman Bryce Harper in foul territory.,2024,4-Seam Fastball
FC,"Lazar, Max",676661,621438,No event,ball,Tyrone Taylor pops out to first baseman Bryce Harper in foul territory.,2024,Cutter
FC,"Lazar, Max",676661,621438,No event,ball,Tyrone Taylor pops out to first baseman Bryce Harper in foul territory.,2024,Cutter
FF,"Lazar, Max",676661,621438,No event,called_strike,Tyrone Taylor pops out to first baseman Bryce Harper in foul territory.,2024,4-Seam Fastball
FF,"Lazar, Max",676661,663743,field_out,hit_into_play,Nick Fortes lines out to center fielder Brandon Marsh.,2024,4-Seam Fastball
FF,"Lazar, Max",676661,691594,grounded_into_double_play,hit_into_play,"Javier Sanoja grounds into a double play, pitcher Max Lazar to second baseman Bryson Stott to first baseman Kody Clemens. Griffin Conine out at 2nd. Javier Sanoja out at 1st.",2024,4-Seam Fastball
FF,"Lazar, Max",676661,691594,No event,called_strike,"Javier Sanoja grounds into a double play, pitcher Max Lazar to second baseman Bryson Stott to first baseman Kody Clemens. Griffin Conine out at 2nd. Javier Sanoja out at 1st.",2024,4-Seam Fastball
FF,"Lazar, Max",676661,691594,No event,ball,"Javier Sanoja grounds into a double play, pitcher Max Lazar to second baseman Bryson Stott to first baseman Kody Clemens. Griffin Conine out at 2nd. Javier Sanoja out at 1st.",2024,4-Seam Fastball
FC,"Lazar, Max",676661,665052,single,hit_into_play,Griffin Conine singles on a sharp ground ball to right fielder Nick Castellanos.,2024,Cutter
FF,"Lazar, Max",676661,665052,No event,ball,Griffin Conine singles on a sharp ground ball to right fielder Nick Castellanos.,2024,4-Seam Fastball
FC,"Lazar, Max",676661,665052,No event,swinging_strike,Griffin Conine singles on a sharp ground ball to right fielder Nick Castellanos.,2024,Cutter
CU,"Lazar, Max",676661,665052,No event,ball,Griffin Conine singles on a sharp ground ball to right fielder Nick Castellanos.,2024,Curveball
FF,"Lazar, Max",676661,672640,strikeout,called_strike,Otto Lopez called out on strikes.,2024,4-Seam Fastball
FF,"Lazar, Max",676661,672640,No event,foul,Otto Lopez called out on strikes.,2024,4-Seam Fastball
FC,"Lazar, Max",676661,672640,No event,ball,Otto Lopez called out on strikes.,2024,Cutter
FF,"Lazar, Max",676661,672640,No event,ball,Otto Lopez called out on strikes.,2024,4-Seam Fastball
FF,"Lazar, Max",676661,672640,No event,foul,Otto Lopez called out on strikes.,2024,4-Seam Fastball
FF,"Lazar, Max",676661,672640,No event,foul,Otto Lopez called out on strikes.,2024,4-Seam Fastball
FF,"Lazar, Max",676661,672640,No event,ball,Otto Lopez called out on strikes.,2024,4-Seam Fastball
FC,"Lazar, Max",676661,681146,grounded_into_double_play,hit_into_play,"Jonah Bride grounds into a double play, third baseman Weston Wilson to second baseman Bryson Stott to first baseman Kody Clemens. Jesús Sánchez out at 2nd. Jonah Bride out at 1st.",2024,Cutter
FF,"Lazar, Max",676661,681146,No event,called_strike,"Jonah Bride grounds into a double play, third baseman Weston Wilson to second baseman Bryson Stott to first baseman Kody Clemens. Jesús Sánchez out at 2nd. Jonah Bride out at 1st.",2024,4-Seam Fastball
FF,"Lazar, Max",676661,681146,No event,ball,"Jonah Bride grounds into a double play, third baseman Weston Wilson to second baseman Bryson Stott to first baseman Kody Clemens. Jesús Sánchez out at 2nd. Jonah Bride out at 1st.",2024,4-Seam Fastball
FF,"Lazar, Max",676661,660821,walk,ball,Jesús Sánchez walks.,2024,4-Seam Fastball
FF,"Lazar, Max",676661,660821,No event,ball,Jesús Sánchez walks.,2024,4-Seam Fastball
FF,"Lazar, Max",676661,660821,No event,called_strike,Jesús Sánchez walks.,2024,4-Seam Fastball
FF,"Lazar, Max",676661,660821,No event,ball,Jesús Sánchez walks.,2024,4-Seam Fastball
FF,"Lazar, Max",676661,660821,No event,ball,Jesús Sánchez walks.,2024,4-Seam Fastball
FC,"Lazar, Max",676661,669394,strikeout,swinging_strike,Jake Burger strikes out swinging.,2024,Cutter
FF,"Lazar, Max",676661,669394,No event,ball,Jake Burger strikes out swinging.,2024,4-Seam Fastball
FF,"Lazar, Max",676661,669394,No event,foul,Jake Burger strikes out swinging.,2024,4-Seam Fastball
FF,"Lazar, Max",676661,669394,No event,swinging_strike,Jake Burger strikes out swinging.,2024,4-Seam Fastball
CU,"Lazar, Max",676661,681393,home_run,hit_into_play,Connor Norby homers (8) on a fly ball to center field. Nick Fortes scores.,2024,Curveball
FC,"Lazar, Max",676661,669364,field_out,hit_into_play,"Xavier Edwards grounds out, shortstop Trea Turner to first baseman Kody Clemens. Nick Fortes to 3rd.",2024,Cutter
FF,"Lazar, Max",676661,669364,No event,ball,"Xavier Edwards grounds out, shortstop Trea Turner to first baseman Kody Clemens. Nick Fortes to 3rd.",2024,4-Seam Fastball
CU,"Lazar, Max",676661,669364,No event,foul,"Xavier Edwards grounds out, shortstop Trea Turner to first baseman Kody Clemens. Nick Fortes to 3rd.",2024,Curveball
FF,"Lazar, Max",676661,669364,No event,called_strike,"Xavier Edwards grounds out, shortstop Trea Turner to first baseman Kody Clemens. Nick Fortes to 3rd.",2024,4-Seam Fastball
CU,"Lazar, Max",676661,669364,field_out,hit_into_play,"Xavier Edwards bunt grounds out softly, pitcher Max Lazar to first baseman Bryce Harper.",2024,Curveball
FF,"Lazar, Max",676661,669364,No event,called_strike,"Xavier Edwards bunt grounds out softly, pitcher Max Lazar to first baseman Bryce Harper.",2024,4-Seam Fastball
FF,"Lazar, Max",676661,663743,single,hit_into_play,Nick Fortes singles on a ground ball to second baseman Bryson Stott. Jesús Sánchez to 2nd.,2024,4-Seam Fastball
CU,"Lazar, Max",676661,663743,No event,called_strike,Nick Fortes singles on a ground ball to second baseman Bryson Stott. Jesús Sánchez to 2nd.,2024,Curveball
FF,"Lazar, Max",676661,663743,No event,ball,Nick Fortes singles on a ground ball to second baseman Bryson Stott. Jesús Sánchez to 2nd.,2024,4-Seam Fastball
FF,"Lazar, Max",676661,663743,No event,called_strike,Nick Fortes singles on a ground ball to second baseman Bryson Stott. Jesús Sánchez to 2nd.,2024,4-Seam Fastball
FF,"Lazar, Max",676661,660821,single,hit_into_play,Jesús Sánchez singles on a line drive to center fielder Johan Rojas. Griffin Conine scores.,2024,4-Seam Fastball
CU,"Lazar, Max",676661,660821,No event,blocked_ball,Jesús Sánchez singles on a line drive to center fielder Johan Rojas. Griffin Conine scores.,2024,Curveball
CU,"Lazar, Max",676661,660821,No event,swinging_strike_blocked,Jesús Sánchez singles on a line drive to center fielder Johan Rojas. Griffin Conine scores.,2024,Curveball
FF,"Lazar, Max",676661,669065,field_out,hit_into_play,"Kyle Stowers grounds out, second baseman Bryson Stott to first baseman Bryce Harper. Griffin Conine to 3rd.",2024,4-Seam Fastball
FF,"Lazar, Max",676661,669065,No event,swinging_strike,"Kyle Stowers grounds out, second baseman Bryson Stott to first baseman Bryce Harper. Griffin Conine to 3rd.",2024,4-Seam Fastball
FF,"Lazar, Max",676661,669065,No event,foul,"Kyle Stowers grounds out, second baseman Bryson Stott to first baseman Bryce Harper. Griffin Conine to 3rd.",2024,4-Seam Fastball
FF,"Lazar, Max",676661,669065,No event,ball,"Kyle Stowers grounds out, second baseman Bryson Stott to first baseman Bryce Harper. Griffin Conine to 3rd.",2024,4-Seam Fastball
FF,"Lazar, Max",676661,665052,double,hit_into_play,Griffin Conine doubles (2) on a line drive to left fielder Brandon Marsh.,2024,4-Seam Fastball
CU,"Lazar, Max",676661,665052,No event,called_strike,Griffin Conine doubles (2) on a line drive to left fielder Brandon Marsh.,2024,Curveball
FF,"Lazar, Max",676661,665052,No event,foul,Griffin Conine doubles (2) on a line drive to left fielder Brandon Marsh.,2024,4-Seam Fastball
FF,"Lazar, Max",676661,665052,No event,ball,Griffin Conine doubles (2) on a line drive to left fielder Brandon Marsh.,2024,4-Seam Fastball
FF,"Lazar, Max",676661,672640,field_out,hit_into_play,Otto Lopez lines out to right fielder Nick Castellanos.,2024,4-Seam Fastball
FF,"Lazar, Max",676661,672640,No event,foul,Otto Lopez lines out to right fielder Nick Castellanos.,2024,4-Seam Fastball
CU,"Lazar, Max",676661,593160,field_out,hit_into_play,"Whit Merrifield grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",2024,Curveball
FC,"Lazar, Max",676661,593160,No event,foul,"Whit Merrifield grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",2024,Cutter
FF,"Lazar, Max",676661,593160,No event,foul,"Whit Merrifield grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",2024,4-Seam Fastball
FF,"Lazar, Max",676661,593160,No event,ball,"Whit Merrifield grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",2024,4-Seam Fastball
FF,"Lazar, Max",676661,570482,double,hit_into_play,Gio Urshela doubles (13) on a ground ball to left fielder Brandon Marsh.   Sean Murphy scores.,2024,4-Seam Fastball
FF,"Lazar, Max",676661,570482,No event,swinging_strike_blocked,Gio Urshela doubles (13) on a ground ball to left fielder Brandon Marsh.   Sean Murphy scores.,2024,4-Seam Fastball
FC,"Lazar, Max",676661,669221,walk,ball,Sean Murphy walks.,2024,Cutter
CU,"Lazar, Max",676661,669221,No event,ball,Sean Murphy walks.,2024,Curveball
SL,"Lazar, Max",676661,669221,No event,ball,Sean Murphy walks.,2024,Slider
FC,"Lazar, Max",676661,669221,No event,ball,Sean Murphy walks.,2024,Cutter
FF,"Lazar, Max",676661,669221,No event,called_strike,Sean Murphy walks.,2024,4-Seam Fastball
