pitch_type,player_name,pitcher,batter,events,description,des,game_year,pitch_name
SL,"Walker, Taijuan",592836,696100,strikeout,swinging_strike,Hunter Goodman strikes out swinging.,2025,Slider
SL,"Walker, Taijuan",592836,696100,No event,swinging_strike,Hunter Goodman strikes out swinging.,2025,Slider
CU,"Walker, Taijuan",592836,696100,No event,ball,Hunter Goodman strikes out swinging.,2025,Curveball
SL,"Walker, Taijuan",592836,696100,No event,swinging_strike,Hunter Goodman strikes out swinging.,2025,Slider
FC,"Walker, Taijuan",592836,641857,field_out,hit_into_play,"Ryan McMahon grounds out, shortstop Trea Turner to first baseman Bryce Harper.",2025,Cutter
FS,"Walker, Taijuan",592836,641857,No event,foul,"Ryan McMahon grounds out, shortstop Trea Turner to first baseman Bryce Harper.",2025,Split-Finger
FC,"Walker, Taijuan",592836,641857,No event,ball,"Ryan McMahon grounds out, shortstop Trea Turner to first baseman Bryce Harper.",2025,Cutter
FF,"Walker, Taijuan",592836,641857,No event,ball,"Ryan McMahon grounds out, shortstop Trea Turner to first baseman Bryce Harper.",2025,4-Seam Fastball
FC,"Walker, Taijuan",592836,641857,No event,called_strike,"Ryan McMahon grounds out, shortstop Trea Turner to first baseman Bryce Harper.",2025,Cutter
SL,"Walker, Taijuan",592836,678662,field_out,hit_into_play,"Ezequiel Tovar grounds out, third baseman Alec Bohm to first baseman Bryce Harper.",2025,Slider
FC,"Walker, Taijuan",592836,678662,No event,ball,"Ezequiel Tovar grounds out, third baseman Alec Bohm to first baseman Bryce Harper.",2025,Cutter
SI,"Walker, Taijuan",592836,678662,No event,ball,"Ezequiel Tovar grounds out, third baseman Alec Bohm to first baseman Bryce Harper.",2025,Sinker
SL,"Walker, Taijuan",592836,678662,No event,foul,"Ezequiel Tovar grounds out, third baseman Alec Bohm to first baseman Bryce Harper.",2025,Slider
SL,"Walker, Taijuan",592836,678662,No event,ball,"Ezequiel Tovar grounds out, third baseman Alec Bohm to first baseman Bryce Harper.",2025,Slider
SI,"Walker, Taijuan",592836,686668,field_out,hit_into_play,Brenton Doyle flies out to right fielder Nick Castellanos.,2025,Sinker
FC,"Walker, Taijuan",592836,671289,walk,ball,Tyler Freeman walks.,2025,Cutter
SI,"Walker, Taijuan",592836,671289,No event,ball,Tyler Freeman walks.,2025,Sinker
SL,"Walker, Taijuan",592836,671289,No event,foul,Tyler Freeman walks.,2025,Slider
CU,"Walker, Taijuan",592836,671289,No event,ball,Tyler Freeman walks.,2025,Curveball
SI,"Walker, Taijuan",592836,671289,No event,foul,Tyler Freeman walks.,2025,Sinker
SL,"Walker, Taijuan",592836,671289,No event,ball,Tyler Freeman walks.,2025,Slider
FS,"Walker, Taijuan",592836,666160,triple,hit_into_play,Mickey Moniak triples (1) on a fly ball to left fielder Max Kepler.,2025,Split-Finger
FS,"Walker, Taijuan",592836,666160,No event,ball,Mickey Moniak triples (1) on a fly ball to left fielder Max Kepler.,2025,Split-Finger
SL,"Walker, Taijuan",592836,607732,field_out,hit_into_play,Jacob Stallings lines out to right fielder Nick Castellanos.,2025,Slider
SI,"Walker, Taijuan",592836,607732,No event,ball,Jacob Stallings lines out to right fielder Nick Castellanos.,2025,Sinker
FS,"Walker, Taijuan",592836,607732,No event,ball,Jacob Stallings lines out to right fielder Nick Castellanos.,2025,Split-Finger
SL,"Walker, Taijuan",592836,607732,No event,ball,Jacob Stallings lines out to right fielder Nick Castellanos.,2025,Slider
SL,"Walker, Taijuan",592836,607732,No event,foul,Jacob Stallings lines out to right fielder Nick Castellanos.,2025,Slider
FF,"Walker, Taijuan",592836,605361,field_out,hit_into_play,Nick Martini flies out to left fielder Max Kepler.,2025,4-Seam Fastball
CU,"Walker, Taijuan",592836,605361,No event,called_strike,Nick Martini flies out to left fielder Max Kepler.,2025,Curveball
CU,"Walker, Taijuan",592836,669911,field_out,hit_into_play,"Michael Toglia grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",2025,Curveball
FS,"Walker, Taijuan",592836,696100,hit_by_pitch,hit_by_pitch,Hunter Goodman hit by pitch. Ryan McMahon to 2nd.,2025,Split-Finger
CU,"Walker, Taijuan",592836,641857,single,hit_into_play,Ryan McMahon singles on a sharp line drive to center fielder Brandon Marsh.,2025,Curveball
CU,"Walker, Taijuan",592836,641857,No event,ball,Ryan McMahon singles on a sharp line drive to center fielder Brandon Marsh.,2025,Curveball
CU,"Walker, Taijuan",592836,641857,No event,swinging_strike,Ryan McMahon singles on a sharp line drive to center fielder Brandon Marsh.,2025,Curveball
FC,"Walker, Taijuan",592836,641857,No event,called_strike,Ryan McMahon singles on a sharp line drive to center fielder Brandon Marsh.,2025,Cutter
SL,"Walker, Taijuan",592836,678662,field_out,hit_into_play,Ezequiel Tovar pops out to second baseman Bryson Stott.,2025,Slider
SL,"Walker, Taijuan",592836,686668,field_out,hit_into_play,Brenton Doyle flies out to center fielder Brandon Marsh.,2025,Slider
SI,"Walker, Taijuan",592836,686668,No event,ball,Pitcher Taijuan Walker picks off Tyler Freeman at 1st on throw to first baseman Bryce Harper.,2025,Sinker
SL,"Walker, Taijuan",592836,686668,No event,ball,Pitcher Taijuan Walker picks off Tyler Freeman at 1st on throw to first baseman Bryce Harper.,2025,Slider
CU,"Walker, Taijuan",592836,686668,No event,foul,Pitcher Taijuan Walker picks off Tyler Freeman at 1st on throw to first baseman Bryce Harper.,2025,Curveball
SI,"Walker, Taijuan",592836,686668,No event,called_strike,Pitcher Taijuan Walker picks off Tyler Freeman at 1st on throw to first baseman Bryce Harper.,2025,Sinker
SI,"Walker, Taijuan",592836,671289,force_out,hit_into_play,"Tyler Freeman grounds into a force out, third baseman Alec Bohm to second baseman Bryson Stott. Jacob Stallings out at 2nd. Tyler Freeman to 1st.",2025,Sinker
FC,"Walker, Taijuan",592836,671289,No event,called_strike,"Tyler Freeman grounds into a force out, third baseman Alec Bohm to second baseman Bryson Stott. Jacob Stallings out at 2nd. Tyler Freeman to 1st.",2025,Cutter
FC,"Walker, Taijuan",592836,671289,No event,ball,"Tyler Freeman grounds into a force out, third baseman Alec Bohm to second baseman Bryson Stott. Jacob Stallings out at 2nd. Tyler Freeman to 1st.",2025,Cutter
FS,"Walker, Taijuan",592836,666160,strikeout,swinging_strike,Mickey Moniak strikes out swinging.,2025,Split-Finger
FS,"Walker, Taijuan",592836,666160,No event,swinging_strike,Mickey Moniak strikes out swinging.,2025,Split-Finger
FS,"Walker, Taijuan",592836,666160,No event,ball,Mickey Moniak strikes out swinging.,2025,Split-Finger
CU,"Walker, Taijuan",592836,666160,No event,blocked_ball,Mickey Moniak strikes out swinging.,2025,Curveball
FC,"Walker, Taijuan",592836,666160,No event,called_strike,Mickey Moniak strikes out swinging.,2025,Cutter
FC,"Walker, Taijuan",592836,607732,single,hit_into_play,Jacob Stallings singles on a fly ball to right fielder Nick Castellanos.,2025,Cutter
SI,"Walker, Taijuan",592836,607732,No event,called_strike,Jacob Stallings singles on a fly ball to right fielder Nick Castellanos.,2025,Sinker
FS,"Walker, Taijuan",592836,605361,field_out,hit_into_play,"Nick Martini grounds out, pitcher Taijuan Walker to first baseman Bryce Harper.",2025,Split-Finger
FF,"Walker, Taijuan",592836,605361,No event,called_strike,"Nick Martini grounds out, pitcher Taijuan Walker to first baseman Bryce Harper.",2025,4-Seam Fastball
CU,"Walker, Taijuan",592836,669911,strikeout,swinging_strike,Michael Toglia strikes out swinging.,2025,Curveball
FS,"Walker, Taijuan",592836,669911,No event,swinging_strike,Michael Toglia strikes out swinging.,2025,Split-Finger
FC,"Walker, Taijuan",592836,669911,No event,ball,Michael Toglia strikes out swinging.,2025,Cutter
CU,"Walker, Taijuan",592836,669911,No event,ball,Michael Toglia strikes out swinging.,2025,Curveball
CU,"Walker, Taijuan",592836,669911,No event,swinging_strike,Michael Toglia strikes out swinging.,2025,Curveball
FC,"Walker, Taijuan",592836,696100,field_out,hit_into_play,"Hunter Goodman grounds out, third baseman Alec Bohm to first baseman Bryce Harper.",2025,Cutter
FC,"Walker, Taijuan",592836,641857,strikeout_double_play,swinging_strike,"Phillies challenged (tag play), call on the field was overturned: Ryan McMahon strikes out swinging and Ezequiel Tovar caught stealing 2nd, catcher J.T. Realmuto to shortstop Trea Turner to catcher J.T. Realmuto.",2025,Cutter
FC,"Walker, Taijuan",592836,641857,No event,ball,"Phillies challenged (tag play), call on the field was overturned: Ryan McMahon strikes out swinging and Ezequiel Tovar caught stealing 2nd, catcher J.T. Realmuto to shortstop Trea Turner to catcher J.T. Realmuto.",2025,Cutter
FF,"Walker, Taijuan",592836,641857,No event,ball,"Phillies challenged (tag play), call on the field was overturned: Ryan McMahon strikes out swinging and Ezequiel Tovar caught stealing 2nd, catcher J.T. Realmuto to shortstop Trea Turner to catcher J.T. Realmuto.",2025,4-Seam Fastball
FS,"Walker, Taijuan",592836,641857,No event,foul,"Phillies challenged (tag play), call on the field was overturned: Ryan McMahon strikes out swinging and Ezequiel Tovar caught stealing 2nd, catcher J.T. Realmuto to shortstop Trea Turner to catcher J.T. Realmuto.",2025,Split-Finger
FS,"Walker, Taijuan",592836,641857,No event,ball,"Phillies challenged (tag play), call on the field was overturned: Ryan McMahon strikes out swinging and Ezequiel Tovar caught stealing 2nd, catcher J.T. Realmuto to shortstop Trea Turner to catcher J.T. Realmuto.",2025,Split-Finger
FC,"Walker, Taijuan",592836,641857,No event,called_strike,"Phillies challenged (tag play), call on the field was overturned: Ryan McMahon strikes out swinging and Ezequiel Tovar caught stealing 2nd, catcher J.T. Realmuto to shortstop Trea Turner to catcher J.T. Realmuto.",2025,Cutter
SL,"Walker, Taijuan",592836,678662,field_error,hit_into_play,Ezequiel Tovar reaches on a fielding error by third baseman Alec Bohm.,2025,Slider
FC,"Walker, Taijuan",592836,678662,No event,swinging_strike,Ezequiel Tovar reaches on a fielding error by third baseman Alec Bohm.,2025,Cutter
FF,"Walker, Taijuan",592836,686668,field_out,hit_into_play,Brenton Doyle flies out to center fielder Brandon Marsh.,2025,4-Seam Fastball
FF,"Walker, Taijuan",592836,686668,No event,foul,Brenton Doyle flies out to center fielder Brandon Marsh.,2025,4-Seam Fastball
FS,"Walker, Taijuan",592836,686668,No event,foul,Brenton Doyle flies out to center fielder Brandon Marsh.,2025,Split-Finger
SL,"Walker, Taijuan",592836,686668,No event,ball,Brenton Doyle flies out to center fielder Brandon Marsh.,2025,Slider
SL,"Walker, Taijuan",592836,686668,No event,foul,Brenton Doyle flies out to center fielder Brandon Marsh.,2025,Slider
SI,"Walker, Taijuan",592836,686668,No event,called_strike,Brenton Doyle flies out to center fielder Brandon Marsh.,2025,Sinker
SL,"Walker, Taijuan",592836,664040,field_out,hit_into_play,"Brandon Lowe grounds out, second baseman Bryson Stott to first baseman Raider Tello.",2025,Slider
FC,"Walker, Taijuan",592836,664040,No event,swinging_strike,"Brandon Lowe grounds out, second baseman Bryson Stott to first baseman Raider Tello.",2025,Cutter
CU,"Walker, Taijuan",592836,664040,No event,foul,"Brandon Lowe grounds out, second baseman Bryson Stott to first baseman Raider Tello.",2025,Curveball
FS,"Walker, Taijuan",592836,664040,No event,ball,"Brandon Lowe grounds out, second baseman Bryson Stott to first baseman Raider Tello.",2025,Split-Finger
FC,"Walker, Taijuan",592836,664040,No event,ball,"Brandon Lowe grounds out, second baseman Bryson Stott to first baseman Raider Tello.",2025,Cutter
SL,"Walker, Taijuan",592836,800440,field_out,hit_into_play,Narciso Polanco flies out to center fielder Brandon Marsh.,2025,Slider
SI,"Walker, Taijuan",592836,800440,No event,ball,Narciso Polanco flies out to center fielder Brandon Marsh.,2025,Sinker
CU,"Walker, Taijuan",592836,800440,No event,foul,Narciso Polanco flies out to center fielder Brandon Marsh.,2025,Curveball
CU,"Walker, Taijuan",592836,800440,No event,called_strike,Narciso Polanco flies out to center fielder Brandon Marsh.,2025,Curveball
SL,"Walker, Taijuan",592836,666624,field_out,hit_into_play,"Christopher Morel grounds out, shortstop Edmundo Sosa to first baseman Raider Tello.",2025,Slider
FF,"Walker, Taijuan",592836,666624,No event,ball,"Christopher Morel grounds out, shortstop Edmundo Sosa to first baseman Raider Tello.",2025,4-Seam Fastball
SL,"Walker, Taijuan",592836,666624,No event,ball,"Christopher Morel grounds out, shortstop Edmundo Sosa to first baseman Raider Tello.",2025,Slider
SI,"Walker, Taijuan",592836,666624,No event,foul,"Christopher Morel grounds out, shortstop Edmundo Sosa to first baseman Raider Tello.",2025,Sinker
FC,"Walker, Taijuan",592836,666624,No event,called_strike,"Christopher Morel grounds out, shortstop Edmundo Sosa to first baseman Raider Tello.",2025,Cutter
SL,"Walker, Taijuan",592836,807742,strikeout,swinging_strike,Colton Ledbetter strikes out swinging.,2025,Slider
SI,"Walker, Taijuan",592836,807742,No event,foul,Colton Ledbetter strikes out swinging.,2025,Sinker
FS,"Walker, Taijuan",592836,807742,No event,ball,Colton Ledbetter strikes out swinging.,2025,Split-Finger
SL,"Walker, Taijuan",592836,807742,No event,foul,Colton Ledbetter strikes out swinging.,2025,Slider
FF,"Walker, Taijuan",592836,807742,No event,foul,Colton Ledbetter strikes out swinging.,2025,4-Seam Fastball
FF,"Walker, Taijuan",592836,666163,walk,ball,Ben Rortvedt walks.,2025,4-Seam Fastball
FS,"Walker, Taijuan",592836,666163,No event,foul,Ben Rortvedt walks.,2025,Split-Finger
FS,"Walker, Taijuan",592836,666163,No event,ball,Ben Rortvedt walks.,2025,Split-Finger
FC,"Walker, Taijuan",592836,666163,No event,called_strike,Ben Rortvedt walks.,2025,Cutter
CU,"Walker, Taijuan",592836,666163,No event,ball,Ben Rortvedt walks.,2025,Curveball
FC,"Walker, Taijuan",592836,666163,No event,ball,Ben Rortvedt walks.,2025,Cutter
FS,"Walker, Taijuan",592836,670764,double,hit_into_play,Taylor Walls doubles (2) on a line drive to left fielder Max Kepler.,2025,Split-Finger
FF,"Walker, Taijuan",592836,670764,No event,foul,Taylor Walls doubles (2) on a line drive to left fielder Max Kepler.,2025,4-Seam Fastball
SL,"Walker, Taijuan",592836,676609,field_out,hit_into_play,José Caballero flies out to center fielder Brandon Marsh.,2025,Slider
CU,"Walker, Taijuan",592836,676609,No event,called_strike,José Caballero flies out to center fielder Brandon Marsh.,2025,Curveball
FC,"Walker, Taijuan",592836,678554,field_out,hit_into_play,Curtis Mead lines out to third baseman Alec Bohm.,2025,Cutter
SL,"Walker, Taijuan",592836,678554,No event,ball,Curtis Mead lines out to third baseman Alec Bohm.,2025,Slider
FS,"Walker, Taijuan",592836,678554,No event,ball,Curtis Mead lines out to third baseman Alec Bohm.,2025,Split-Finger
SL,"Walker, Taijuan",592836,678554,No event,called_strike,Curtis Mead lines out to third baseman Alec Bohm.,2025,Slider
SL,"Walker, Taijuan",592836,691406,field_out,hit_into_play,Junior Caminero flies out to left fielder Max Kepler.,2025,Slider
SL,"Walker, Taijuan",592836,691406,No event,ball,Junior Caminero flies out to left fielder Max Kepler.,2025,Slider
SI,"Walker, Taijuan",592836,691406,No event,ball,Junior Caminero flies out to left fielder Max Kepler.,2025,Sinker
SI,"Walker, Taijuan",592836,664040,strikeout,called_strike,Brandon Lowe called out on strikes.,2025,Sinker
FS,"Walker, Taijuan",592836,664040,No event,ball,Brandon Lowe called out on strikes.,2025,Split-Finger
FS,"Walker, Taijuan",592836,664040,No event,swinging_strike,Brandon Lowe called out on strikes.,2025,Split-Finger
CU,"Walker, Taijuan",592836,664040,No event,called_strike,Brandon Lowe called out on strikes.,2025,Curveball
FF,"Walker, Taijuan",592836,666139,double,hit_into_play,Josh Lowe doubles (4) on a ground ball to right fielder Nick Castellanos. Colton Ledbetter scores. Christopher Morel scores.,2025,4-Seam Fastball
FS,"Walker, Taijuan",592836,666139,No event,foul,Josh Lowe doubles (4) on a ground ball to right fielder Nick Castellanos. Colton Ledbetter scores. Christopher Morel scores.,2025,Split-Finger
FF,"Walker, Taijuan",592836,666139,No event,ball,Josh Lowe doubles (4) on a ground ball to right fielder Nick Castellanos. Colton Ledbetter scores. Christopher Morel scores.,2025,4-Seam Fastball
FC,"Walker, Taijuan",592836,666139,No event,ball,Josh Lowe doubles (4) on a ground ball to right fielder Nick Castellanos. Colton Ledbetter scores. Christopher Morel scores.,2025,Cutter
FS,"Walker, Taijuan",592836,666139,No event,foul,Josh Lowe doubles (4) on a ground ball to right fielder Nick Castellanos. Colton Ledbetter scores. Christopher Morel scores.,2025,Split-Finger
SI,"Walker, Taijuan",592836,666624,single,hit_into_play,Christopher Morel singles on a ground ball to center fielder Brandon Marsh. Ben Rortvedt scores. Colton Ledbetter to 3rd.,2025,Sinker
SI,"Walker, Taijuan",592836,666624,No event,ball,Christopher Morel singles on a ground ball to center fielder Brandon Marsh. Ben Rortvedt scores. Colton Ledbetter to 3rd.,2025,Sinker
SL,"Walker, Taijuan",592836,666624,No event,blocked_ball,Christopher Morel singles on a ground ball to center fielder Brandon Marsh. Ben Rortvedt scores. Colton Ledbetter to 3rd.,2025,Slider
FC,"Walker, Taijuan",592836,666624,No event,swinging_strike,Christopher Morel singles on a ground ball to center fielder Brandon Marsh. Ben Rortvedt scores. Colton Ledbetter to 3rd.,2025,Cutter
SL,"Walker, Taijuan",592836,666624,No event,ball,Christopher Morel singles on a ground ball to center fielder Brandon Marsh. Ben Rortvedt scores. Colton Ledbetter to 3rd.,2025,Slider
FS,"Walker, Taijuan",592836,807742,single,hit_into_play,Colton Ledbetter singles on a ground ball to right fielder Nick Castellanos. Ben Rortvedt to 2nd.,2025,Split-Finger
FC,"Walker, Taijuan",592836,807742,No event,called_strike,Colton Ledbetter singles on a ground ball to right fielder Nick Castellanos. Ben Rortvedt to 2nd.,2025,Cutter
FC,"Walker, Taijuan",592836,666163,walk,ball,Ben Rortvedt walks.,2025,Cutter
CU,"Walker, Taijuan",592836,666163,No event,ball,Ben Rortvedt walks.,2025,Curveball
FS,"Walker, Taijuan",592836,666163,No event,ball,Ben Rortvedt walks.,2025,Split-Finger
FF,"Walker, Taijuan",592836,666163,No event,ball,Ben Rortvedt walks.,2025,4-Seam Fastball
FC,"Walker, Taijuan",592836,666163,No event,swinging_strike,Ben Rortvedt walks.,2025,Cutter
CU,"Walker, Taijuan",592836,666163,No event,called_strike,Ben Rortvedt walks.,2025,Curveball
SL,"Walker, Taijuan",592836,670764,field_out,hit_into_play,"Taylor Walls grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",2025,Slider
FF,"Walker, Taijuan",592836,670764,No event,called_strike,"Taylor Walls grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",2025,4-Seam Fastball
FC,"Walker, Taijuan",592836,670764,No event,foul,"Taylor Walls grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",2025,Cutter
FF,"Walker, Taijuan",592836,670764,No event,ball,"Taylor Walls grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",2025,4-Seam Fastball
SL,"Walker, Taijuan",592836,676609,field_out,hit_into_play,José Caballero pops out to catcher J.T. Realmuto in foul territory.,2025,Slider
FC,"Walker, Taijuan",592836,676609,No event,foul,José Caballero pops out to catcher J.T. Realmuto in foul territory.,2025,Cutter
SL,"Walker, Taijuan",592836,676609,No event,foul,José Caballero pops out to catcher J.T. Realmuto in foul territory.,2025,Slider
SL,"Walker, Taijuan",592836,676609,No event,foul,José Caballero pops out to catcher J.T. Realmuto in foul territory.,2025,Slider
FF,"Walker, Taijuan",592836,676609,No event,ball,José Caballero pops out to catcher J.T. Realmuto in foul territory.,2025,4-Seam Fastball
SL,"Walker, Taijuan",592836,676609,No event,swinging_strike,José Caballero pops out to catcher J.T. Realmuto in foul territory.,2025,Slider
SL,"Walker, Taijuan",592836,676609,No event,foul,José Caballero pops out to catcher J.T. Realmuto in foul territory.,2025,Slider
SL,"Walker, Taijuan",592836,676609,No event,ball,José Caballero pops out to catcher J.T. Realmuto in foul territory.,2025,Slider
SI,"Walker, Taijuan",592836,676609,No event,ball,José Caballero pops out to catcher J.T. Realmuto in foul territory.,2025,Sinker
SI,"Walker, Taijuan",592836,678554,single,hit_into_play,Curtis Mead singles on a fly ball to right fielder Nick Castellanos. Josh Lowe scores. Brandon Lowe to 3rd.,2025,Sinker
FC,"Walker, Taijuan",592836,678554,No event,called_strike,Curtis Mead singles on a fly ball to right fielder Nick Castellanos. Josh Lowe scores. Brandon Lowe to 3rd.,2025,Cutter
FC,"Walker, Taijuan",592836,691406,field_out,hit_into_play,Junior Caminero pops out to second baseman Bryson Stott on the infield fly rule.,2025,Cutter
SL,"Walker, Taijuan",592836,691406,No event,blocked_ball,Junior Caminero pops out to second baseman Bryson Stott on the infield fly rule.,2025,Slider
FC,"Walker, Taijuan",592836,664040,walk,ball,Brandon Lowe walks.,2025,Cutter
CU,"Walker, Taijuan",592836,664040,No event,ball,Brandon Lowe walks.,2025,Curveball
FC,"Walker, Taijuan",592836,664040,No event,foul,Brandon Lowe walks.,2025,Cutter
FF,"Walker, Taijuan",592836,664040,No event,ball,Brandon Lowe walks.,2025,4-Seam Fastball
FS,"Walker, Taijuan",592836,664040,No event,ball,Brandon Lowe walks.,2025,Split-Finger
FC,"Walker, Taijuan",592836,664040,No event,swinging_strike,Brandon Lowe walks.,2025,Cutter
FS,"Walker, Taijuan",592836,666139,single,hit_into_play,Josh Lowe singles on a line drive to center fielder Brandon Marsh.,2025,Split-Finger
FS,"Walker, Taijuan",592836,666139,No event,ball,Josh Lowe singles on a line drive to center fielder Brandon Marsh.,2025,Split-Finger
FC,"Walker, Taijuan",592836,666139,No event,ball,Josh Lowe singles on a line drive to center fielder Brandon Marsh.,2025,Cutter
FF,"Walker, Taijuan",592836,666139,No event,foul,Josh Lowe singles on a line drive to center fielder Brandon Marsh.,2025,4-Seam Fastball
FC,"Walker, Taijuan",592836,666139,No event,called_strike,Josh Lowe singles on a line drive to center fielder Brandon Marsh.,2025,Cutter
SL,"Walker, Taijuan",592836,666624,field_out,hit_into_play,"Christopher Morel grounds out, third baseman Alec Bohm to first baseman Bryce Harper.",2025,Slider
SI,"Walker, Taijuan",592836,666624,No event,called_strike,"Christopher Morel grounds out, third baseman Alec Bohm to first baseman Bryce Harper.",2025,Sinker
FS,"Walker, Taijuan",592836,665862,single,hit_into_play,Jazz Chisholm Jr. singles on a ground ball to right fielder Nick Castellanos. Jasson Domínguez scores. Cody Bellinger to 3rd.,2025,Split-Finger
FS,"Walker, Taijuan",592836,665862,No event,ball,Jazz Chisholm Jr. singles on a ground ball to right fielder Nick Castellanos. Jasson Domínguez scores. Cody Bellinger to 3rd.,2025,Split-Finger
FS,"Walker, Taijuan",592836,665862,No event,foul,Jazz Chisholm Jr. singles on a ground ball to right fielder Nick Castellanos. Jasson Domínguez scores. Cody Bellinger to 3rd.,2025,Split-Finger
CU,"Walker, Taijuan",592836,665862,No event,foul,Jazz Chisholm Jr. singles on a ground ball to right fielder Nick Castellanos. Jasson Domínguez scores. Cody Bellinger to 3rd.,2025,Curveball
FC,"Walker, Taijuan",592836,665862,No event,ball,Jazz Chisholm Jr. singles on a ground ball to right fielder Nick Castellanos. Jasson Domínguez scores. Cody Bellinger to 3rd.,2025,Cutter
FS,"Walker, Taijuan",592836,641355,single,hit_into_play,Cody Bellinger singles on a ground ball to right fielder Nick Castellanos. Jasson Domínguez to 3rd.,2025,Split-Finger
FC,"Walker, Taijuan",592836,641355,No event,blocked_ball,Cody Bellinger singles on a ground ball to right fielder Nick Castellanos. Jasson Domínguez to 3rd.,2025,Cutter
FS,"Walker, Taijuan",592836,641355,No event,swinging_strike,Cody Bellinger singles on a ground ball to right fielder Nick Castellanos. Jasson Domínguez to 3rd.,2025,Split-Finger
FS,"Walker, Taijuan",592836,641355,No event,ball,Cody Bellinger singles on a ground ball to right fielder Nick Castellanos. Jasson Domínguez to 3rd.,2025,Split-Finger
FF,"Walker, Taijuan",592836,641355,No event,called_strike,Cody Bellinger singles on a ground ball to right fielder Nick Castellanos. Jasson Domínguez to 3rd.,2025,4-Seam Fastball
FS,"Walker, Taijuan",592836,691176,single,hit_into_play,Jasson Domínguez singles on a ground ball to center fielder Brandon Marsh.,2025,Split-Finger
FC,"Walker, Taijuan",592836,700250,home_run,hit_into_play,Ben Rice homers (5) on a fly ball to right field.,2025,Cutter
CU,"Walker, Taijuan",592836,700250,No event,swinging_strike,Ben Rice homers (5) on a fly ball to right field.,2025,Curveball
FC,"Walker, Taijuan",592836,665998,field_out,hit_into_play,Ismael Munguia lines out to left fielder Max Kepler.,2025,Cutter
FS,"Walker, Taijuan",592836,665998,No event,ball,Ismael Munguia lines out to left fielder Max Kepler.,2025,Split-Finger
FC,"Walker, Taijuan",592836,665998,No event,called_strike,Ismael Munguia lines out to left fielder Max Kepler.,2025,Cutter
FC,"Walker, Taijuan",592836,672724,field_out,hit_into_play,"Oswald Peraza grounds out, third baseman Alec Bohm to first baseman Bryce Harper.",2025,Cutter
SI,"Walker, Taijuan",592836,672724,No event,ball,"Oswald Peraza grounds out, third baseman Alec Bohm to first baseman Bryce Harper.",2025,Sinker
FF,"Walker, Taijuan",592836,622569,home_run,hit_into_play,Pablo Reyes homers (1) on a line drive to left field.,2025,4-Seam Fastball
FC,"Walker, Taijuan",592836,622569,No event,ball,Pablo Reyes homers (1) on a line drive to left field.,2025,Cutter
FC,"Walker, Taijuan",592836,622569,No event,ball,Pablo Reyes homers (1) on a line drive to left field.,2025,Cutter
CU,"Walker, Taijuan",592836,622569,No event,called_strike,Pablo Reyes homers (1) on a line drive to left field.,2025,Curveball
FS,"Walker, Taijuan",592836,641555,field_out,hit_into_play,"J.C. Escarra grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",2025,Split-Finger
SL,"Walker, Taijuan",592836,683011,field_out,hit_into_play,Anthony Volpe lines out to left fielder Max Kepler.,2025,Slider
SI,"Walker, Taijuan",592836,683011,No event,ball,Anthony Volpe lines out to left fielder Max Kepler.,2025,Sinker
SL,"Walker, Taijuan",592836,683011,No event,swinging_strike,Anthony Volpe lines out to left fielder Max Kepler.,2025,Slider
FF,"Walker, Taijuan",592836,665862,home_run,hit_into_play,Jazz Chisholm Jr. homers (2) on a fly ball to right center field. Jasson Domínguez scores.,2025,4-Seam Fastball
SI,"Walker, Taijuan",592836,665862,No event,called_strike,Jazz Chisholm Jr. homers (2) on a fly ball to right center field. Jasson Domínguez scores.,2025,Sinker
FF,"Walker, Taijuan",592836,641355,field_out,hit_into_play,"Cody Bellinger grounds out, second baseman Bryson Stott to first baseman Bryce Harper. Jasson Domínguez to 3rd.",2025,4-Seam Fastball
CU,"Walker, Taijuan",592836,641355,No event,swinging_strike,"Cody Bellinger grounds out, second baseman Bryson Stott to first baseman Bryce Harper. Jasson Domínguez to 3rd.",2025,Curveball
FS,"Walker, Taijuan",592836,691176,double,hit_into_play,Jasson Domínguez doubles (1) on a sharp line drive to center fielder Brandon Marsh. Ben Rice scores.,2025,Split-Finger
FF,"Walker, Taijuan",592836,691176,No event,ball,Jasson Domínguez doubles (1) on a sharp line drive to center fielder Brandon Marsh. Ben Rice scores.,2025,4-Seam Fastball
FC,"Walker, Taijuan",592836,691176,No event,foul,Jasson Domínguez doubles (1) on a sharp line drive to center fielder Brandon Marsh. Ben Rice scores.,2025,Cutter
FS,"Walker, Taijuan",592836,691176,No event,ball,Jasson Domínguez doubles (1) on a sharp line drive to center fielder Brandon Marsh. Ben Rice scores.,2025,Split-Finger
CU,"Walker, Taijuan",592836,700250,walk,ball,Ben Rice walks.,2025,Curveball
FS,"Walker, Taijuan",592836,700250,No event,ball,Ben Rice walks.,2025,Split-Finger
FC,"Walker, Taijuan",592836,700250,No event,foul,Ben Rice walks.,2025,Cutter
FF,"Walker, Taijuan",592836,700250,No event,foul,Ben Rice walks.,2025,4-Seam Fastball
CU,"Walker, Taijuan",592836,700250,No event,ball,Ben Rice walks.,2025,Curveball
