pitch_type,player_name,pitcher,batter,events,description,des,game_year,pitch_name
SI,"Sánchez, Cristopher",650911,665742,single,hit_into_play,Juan Soto singles on a bunt ground ball to third baseman Alec Bohm.,2024,Sinker
CH,"Sánchez, Cristopher",650911,665742,No event,swinging_strike,Juan Soto singles on a bunt ground ball to third baseman Alec Bohm.,2024,Changeup
CH,"Sánchez, Cristopher",650911,665742,No event,ball,Juan Soto singles on a bunt ground ball to third baseman Alec Bohm.,2024,Changeup
CH,"Sánchez, Cristopher",650911,650402,field_out,hit_into_play,Gleyber Torres lines out to third baseman Alec Bohm.,2024,Changeup
CH,"Sánchez, Cristopher",650911,665966,field_out,hit_into_play,"Carlos Narvaez grounds out, third baseman Alec Bohm to first baseman Bryce Harper.",2024,Changeup
CH,"Sánchez, Cristopher",650911,665966,No event,ball,"Carlos Narvaez grounds out, third baseman Alec Bohm to first baseman Bryce Harper.",2024,Changeup
SI,"Sánchez, Cristopher",650911,665966,No event,foul,"Carlos Narvaez grounds out, third baseman Alec Bohm to first baseman Bryce Harper.",2024,Sinker
SI,"Sánchez, Cristopher",650911,665966,No event,swinging_strike,"Carlos Narvaez grounds out, third baseman Alec Bohm to first baseman Bryce Harper.",2024,Sinker
SL,"Sánchez, Cristopher",650911,518934,home_run,hit_into_play,DJ LeMahieu hits a grand slam (2) to center field.   Giancarlo Stanton scores.    Jazz Chisholm Jr.  scores.    Alex Verdugo scores.,2024,Slider
SI,"Sánchez, Cristopher",650911,518934,No event,ball,DJ LeMahieu hits a grand slam (2) to center field.   Giancarlo Stanton scores.    Jazz Chisholm Jr.  scores.    Alex Verdugo scores.,2024,Sinker
SL,"Sánchez, Cristopher",650911,518934,No event,called_strike,DJ LeMahieu hits a grand slam (2) to center field.   Giancarlo Stanton scores.    Jazz Chisholm Jr.  scores.    Alex Verdugo scores.,2024,Slider
SI,"Sánchez, Cristopher",650911,657077,walk,ball,Alex Verdugo walks.   Giancarlo Stanton to 3rd.    Jazz Chisholm Jr.  to 2nd.,2024,Sinker
SI,"Sánchez, Cristopher",650911,657077,No event,ball,Alex Verdugo walks.   Giancarlo Stanton to 3rd.    Jazz Chisholm Jr.  to 2nd.,2024,Sinker
CH,"Sánchez, Cristopher",650911,657077,No event,foul,Alex Verdugo walks.   Giancarlo Stanton to 3rd.    Jazz Chisholm Jr.  to 2nd.,2024,Changeup
SI,"Sánchez, Cristopher",650911,657077,No event,called_strike,Alex Verdugo walks.   Giancarlo Stanton to 3rd.    Jazz Chisholm Jr.  to 2nd.,2024,Sinker
SI,"Sánchez, Cristopher",650911,657077,No event,called_strike,Alex Verdugo walks.   Giancarlo Stanton to 3rd.    Jazz Chisholm Jr.  to 2nd.,2024,Sinker
SI,"Sánchez, Cristopher",650911,657077,No event,ball,Alex Verdugo walks.   Giancarlo Stanton to 3rd.    Jazz Chisholm Jr.  to 2nd.,2024,Sinker
SI,"Sánchez, Cristopher",650911,657077,No event,ball,Alex Verdugo walks.   Giancarlo Stanton to 3rd.    Jazz Chisholm Jr.  to 2nd.,2024,Sinker
SL,"Sánchez, Cristopher",650911,683011,strikeout,swinging_strike,Anthony Volpe strikes out swinging.,2024,Slider
SI,"Sánchez, Cristopher",650911,683011,No event,foul,Anthony Volpe strikes out swinging.,2024,Sinker
SI,"Sánchez, Cristopher",650911,683011,No event,ball,Anthony Volpe strikes out swinging.,2024,Sinker
SI,"Sánchez, Cristopher",650911,683011,No event,foul,Anthony Volpe strikes out swinging.,2024,Sinker
SI,"Sánchez, Cristopher",650911,683011,No event,ball,Anthony Volpe strikes out swinging.,2024,Sinker
CH,"Sánchez, Cristopher",650911,683011,No event,ball,Anthony Volpe strikes out swinging.,2024,Changeup
SI,"Sánchez, Cristopher",650911,665862,single,hit_into_play,Jazz Chisholm Jr.  singles on a line drive to center fielder Johan Rojas.   Giancarlo Stanton to 2nd.,2024,Sinker
SI,"Sánchez, Cristopher",650911,519317,single,hit_into_play,Giancarlo Stanton singles on a sharp line drive to left fielder Austin Hays.,2024,Sinker
SI,"Sánchez, Cristopher",650911,519317,No event,ball,Giancarlo Stanton singles on a sharp line drive to left fielder Austin Hays.,2024,Sinker
CH,"Sánchez, Cristopher",650911,519317,No event,foul,Giancarlo Stanton singles on a sharp line drive to left fielder Austin Hays.,2024,Changeup
CH,"Sánchez, Cristopher",650911,519317,No event,ball,Giancarlo Stanton singles on a sharp line drive to left fielder Austin Hays.,2024,Changeup
CH,"Sánchez, Cristopher",650911,592450,strikeout,swinging_strike,Aaron Judge strikes out swinging.,2024,Changeup
SI,"Sánchez, Cristopher",650911,592450,No event,foul,Aaron Judge strikes out swinging.,2024,Sinker
CH,"Sánchez, Cristopher",650911,592450,No event,ball,Aaron Judge strikes out swinging.,2024,Changeup
SI,"Sánchez, Cristopher",650911,592450,No event,called_strike,Aaron Judge strikes out swinging.,2024,Sinker
SI,"Sánchez, Cristopher",650911,665742,field_out,hit_into_play,Juan Soto flies out sharply to center fielder Johan Rojas.,2024,Sinker
SI,"Sánchez, Cristopher",650911,665742,No event,foul_tip,Juan Soto flies out sharply to center fielder Johan Rojas.,2024,Sinker
SI,"Sánchez, Cristopher",650911,665742,No event,foul,Juan Soto flies out sharply to center fielder Johan Rojas.,2024,Sinker
SI,"Sánchez, Cristopher",650911,665742,No event,ball,Juan Soto flies out sharply to center fielder Johan Rojas.,2024,Sinker
CH,"Sánchez, Cristopher",650911,650402,strikeout,swinging_strike,Gleyber Torres strikes out swinging.,2024,Changeup
SI,"Sánchez, Cristopher",650911,650402,No event,ball,Gleyber Torres strikes out swinging.,2024,Sinker
CH,"Sánchez, Cristopher",650911,650402,No event,swinging_strike,Gleyber Torres strikes out swinging.,2024,Changeup
SI,"Sánchez, Cristopher",650911,650402,No event,foul,Gleyber Torres strikes out swinging.,2024,Sinker
CH,"Sánchez, Cristopher",650911,682657,force_out,hit_into_play,"Angel Martínez grounds into a force out, shortstop Trea Turner to second baseman Bryson Stott.   Steven Kwan out at 2nd.",2024,Changeup
