pitch_type,player_name,pitcher,batter,events,description,des,game_year,pitch_name
SL,"Romano, Jordan",605447,605361,No event,foul,Nick Martini strikes out swinging.,2025,Slider
SL,"Romano, Jordan",605447,605361,No event,ball,Nick Martini strikes out swinging.,2025,Slider
SL,"Romano, Jordan",605447,605361,No event,called_strike,Nick Martini strikes out swinging.,2025,Slider
FF,"Romano, Jordan",605447,571657,single,hit_into_play,Kyle Farmer singles on a fly ball to right fielder Nick Castellanos.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,605137,field_out,hit_into_play,"Josh Bell grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",2025,4-Seam Fastball
SL,"Romano, Jordan",605447,605137,No event,foul,"Josh Bell grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",2025,Slider
FF,"Romano, Jordan",605447,605137,No event,swinging_strike,"Josh Bell grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",2025,4-Seam Fastball
SL,"Romano, Jordan",605447,605137,No event,called_strike,"Josh Bell grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",2025,Slider
FF,"Romano, Jordan",605447,605137,No event,ball,"Josh Bell grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",2025,4-Seam Fastball
SL,"Romano, Jordan",605447,671277,single,hit_into_play,Luis García Jr. singles on a line drive to center fielder Brandon Marsh. Jacob Young scores.,2025,Slider
SL,"Romano, Jordan",605447,671277,No event,blocked_ball,Luis García Jr. singles on a line drive to center fielder Brandon Marsh. Jacob Young scores.,2025,Slider
SL,"Romano, Jordan",605447,671277,No event,blocked_ball,Luis García Jr. singles on a line drive to center fielder Brandon Marsh. Jacob Young scores.,2025,Slider
SL,"Romano, Jordan",605447,671277,No event,swinging_strike_blocked,Luis García Jr. singles on a line drive to center fielder Brandon Marsh. Jacob Young scores.,2025,Slider
FF,"Romano, Jordan",605447,671277,No event,called_strike,Luis García Jr. singles on a line drive to center fielder Brandon Marsh. Jacob Young scores.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,695578,strikeout,called_strike,James Wood called out on strikes.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,695578,No event,ball,James Wood called out on strikes.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,695578,No event,foul,James Wood called out on strikes.,2025,Slider
SL,"Romano, Jordan",605447,695578,No event,ball,James Wood called out on strikes.,2025,Slider
SL,"Romano, Jordan",605447,695578,No event,ball,James Wood called out on strikes.,2025,Slider
SL,"Romano, Jordan",605447,695578,No event,foul,James Wood called out on strikes.,2025,Slider
FF,"Romano, Jordan",605447,695578,No event,called_strike,James Wood called out on strikes.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,682928,field_out,hit_into_play,CJ Abrams grounds out to first baseman Bryce Harper. Dylan Crews scores. Jacob Young to 3rd.,2025,Slider
SL,"Romano, Jordan",605447,682928,No event,foul,CJ Abrams grounds out to first baseman Bryce Harper. Dylan Crews scores. Jacob Young to 3rd.,2025,Slider
SL,"Romano, Jordan",605447,682928,No event,swinging_strike,CJ Abrams grounds out to first baseman Bryce Harper. Dylan Crews scores. Jacob Young to 3rd.,2025,Slider
FF,"Romano, Jordan",605447,682928,No event,ball,CJ Abrams grounds out to first baseman Bryce Harper. Dylan Crews scores. Jacob Young to 3rd.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,682928,No event,ball,CJ Abrams grounds out to first baseman Bryce Harper. Dylan Crews scores. Jacob Young to 3rd.,2025,Slider
SL,"Romano, Jordan",605447,682928,No event,called_strike,CJ Abrams grounds out to first baseman Bryce Harper. Dylan Crews scores. Jacob Young to 3rd.,2025,Slider
SL,"Romano, Jordan",605447,696285,hit_by_pitch,hit_by_pitch,Jacob Young hit by pitch. Dylan Crews to 2nd.,2025,Slider
FF,"Romano, Jordan",605447,696285,No event,ball,Jacob Young hit by pitch. Dylan Crews to 2nd.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,686611,walk,ball,Dylan Crews walks.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,686611,No event,ball,Dylan Crews walks.,2025,Slider
SL,"Romano, Jordan",605447,686611,No event,ball,Dylan Crews walks.,2025,Slider
SL,"Romano, Jordan",605447,686611,No event,ball,Dylan Crews walks.,2025,Slider
SL,"Romano, Jordan",605447,683011,field_out,hit_into_play,Anthony Volpe lines out sharply to left fielder Avery Owusu-Asiedu.,2025,Slider
SL,"Romano, Jordan",605447,683011,No event,swinging_strike,Anthony Volpe lines out sharply to left fielder Avery Owusu-Asiedu.,2025,Slider
FF,"Romano, Jordan",605447,683011,No event,called_strike,Anthony Volpe lines out sharply to left fielder Avery Owusu-Asiedu.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,641355,field_out,hit_into_play,Cody Bellinger flies out to left fielder Avery Owusu-Asiedu.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,641355,No event,swinging_strike,Cody Bellinger flies out to left fielder Avery Owusu-Asiedu.,2025,Slider
FF,"Romano, Jordan",605447,592450,field_out,hit_into_play,Aaron Judge flies out sharply to right fielder Marcus Lee Sang.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,592450,No event,foul,Aaron Judge flies out sharply to right fielder Marcus Lee Sang.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,592450,No event,ball,Aaron Judge flies out sharply to right fielder Marcus Lee Sang.,2025,Slider
SL,"Romano, Jordan",605447,592450,No event,called_strike,Aaron Judge flies out sharply to right fielder Marcus Lee Sang.,2025,Slider
FF,"Romano, Jordan",605447,592450,No event,ball,Aaron Judge flies out sharply to right fielder Marcus Lee Sang.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,681198,walk,ball,T.J. Rumfield walks.,2025,Slider
SL,"Romano, Jordan",605447,681198,No event,ball,T.J. Rumfield walks.,2025,Slider
SL,"Romano, Jordan",605447,681198,No event,swinging_strike,T.J. Rumfield walks.,2025,Slider
FF,"Romano, Jordan",605447,681198,No event,foul,T.J. Rumfield walks.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,681198,No event,ball,T.J. Rumfield walks.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,681198,No event,ball,T.J. Rumfield walks.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,680577,field_out,hit_into_play,DaShawn Keirsey Jr. lines out to pitcher Jordan Romano.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,680577,No event,called_strike,DaShawn Keirsey Jr. lines out to pitcher Jordan Romano.,2025,Slider
SL,"Romano, Jordan",605447,668885,field_out,hit_into_play,Austin Martin lines out to shortstop Edmundo Sosa.,2025,Slider
FF,"Romano, Jordan",605447,668885,No event,ball,Austin Martin lines out to shortstop Edmundo Sosa.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,680777,field_out,hit_into_play,Ryan Jeffers flies out to left fielder Max Kepler.,2025,Slider
SL,"Romano, Jordan",605447,542194,force_out,hit_into_play,"Christian Bethancourt grounds into a force out, fielded by third baseman Buddy Kennedy. Dasan Brown out at 3rd.",2025,Slider
FF,"Romano, Jordan",605447,542194,No event,ball,"Christian Bethancourt grounds into a force out, fielded by third baseman Buddy Kennedy. Dasan Brown out at 3rd.",2025,4-Seam Fastball
FF,"Romano, Jordan",605447,542194,No event,swinging_strike,"Christian Bethancourt grounds into a force out, fielded by third baseman Buddy Kennedy. Dasan Brown out at 3rd.",2025,4-Seam Fastball
FF,"Romano, Jordan",605447,682619,hit_by_pitch,hit_by_pitch,Orelvis Martinez hit by pitch.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,682619,No event,ball,Orelvis Martinez hit by pitch.,2025,Slider
,"Romano, Jordan",605447,682619,No event,swinging_strike,Orelvis Martinez hit by pitch.,2025,
SL,"Romano, Jordan",605447,664770,double,hit_into_play,Nathan Lukes doubles (2) on a fly ball to shortstop Erick Brito.,2025,Slider
SL,"Romano, Jordan",605447,664770,No event,foul,Nathan Lukes doubles (2) on a fly ball to shortstop Erick Brito.,2025,Slider
FF,"Romano, Jordan",605447,664770,No event,ball,Nathan Lukes doubles (2) on a fly ball to shortstop Erick Brito.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,664770,No event,foul,Nathan Lukes doubles (2) on a fly ball to shortstop Erick Brito.,2025,Slider
SL,"Romano, Jordan",605447,664770,No event,ball,Nathan Lukes doubles (2) on a fly ball to shortstop Erick Brito.,2025,Slider
SL,"Romano, Jordan",605447,664770,No event,ball,Nathan Lukes doubles (2) on a fly ball to shortstop Erick Brito.,2025,Slider
SL,"Romano, Jordan",605447,664770,No event,swinging_strike,Nathan Lukes doubles (2) on a fly ball to shortstop Erick Brito.,2025,Slider
FF,"Romano, Jordan",605447,694661,strikeout,swinging_strike,Riley Tirotta strikes out swinging.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,694661,No event,ball,Riley Tirotta strikes out swinging.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,694661,No event,swinging_strike,Riley Tirotta strikes out swinging.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,694661,No event,foul,Riley Tirotta strikes out swinging.,2025,Slider
SL,"Romano, Jordan",605447,690291,field_out,hit_into_play,"Jace Jung grounds out, first baseman Bryce Harper to pitcher Jordan Romano.",2025,Slider
SL,"Romano, Jordan",605447,690291,No event,ball,"Jace Jung grounds out, first baseman Bryce Harper to pitcher Jordan Romano.",2025,Slider
FF,"Romano, Jordan",605447,690291,No event,foul,"Jace Jung grounds out, first baseman Bryce Harper to pitcher Jordan Romano.",2025,4-Seam Fastball
SL,"Romano, Jordan",605447,690291,No event,swinging_strike,"Jace Jung grounds out, first baseman Bryce Harper to pitcher Jordan Romano.",2025,Slider
SL,"Romano, Jordan",605447,690291,No event,swinging_strike,"Jace Jung grounds out, first baseman Bryce Harper to pitcher Jordan Romano.",2025,Slider
SL,"Romano, Jordan",605447,656716,strikeout,swinging_strike_blocked,Zach McKinstry strikes out swinging.,2025,Slider
FF,"Romano, Jordan",605447,656716,No event,foul,Zach McKinstry strikes out swinging.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,656716,No event,called_strike,Zach McKinstry strikes out swinging.,2025,Slider
SL,"Romano, Jordan",605447,656716,No event,called_strike,Zach McKinstry strikes out swinging.,2025,Slider
FF,"Romano, Jordan",605447,656716,No event,ball,Zach McKinstry strikes out swinging.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,595879,hit_by_pitch,hit_by_pitch,Javier Báez hit by pitch.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,595879,No event,called_strike,Javier Báez hit by pitch.,2025,Slider
FF,"Romano, Jordan",605447,690993,field_out,hit_into_play,"Colt Keith grounds out, shortstop Trea Turner to first baseman Bryce Harper.",2025,4-Seam Fastball
,"Romano, Jordan",605447,657136,strikeout,called_strike,Connor Wong called out on strikes.,2025,
,"Romano, Jordan",605447,657136,No event,called_strike,Connor Wong called out on strikes.,2025,
,"Romano, Jordan",605447,657136,No event,called_strike,Connor Wong called out on strikes.,2025,
,"Romano, Jordan",605447,671213,field_out,hit_into_play,"Triston Casas grounds out, pitcher Jordan Romano to first baseman Christian Arroyo.",2025,
,"Romano, Jordan",605447,671213,No event,called_strike,"Triston Casas grounds out, pitcher Jordan Romano to first baseman Christian Arroyo.",2025,
,"Romano, Jordan",605447,671213,No event,ball,"Triston Casas grounds out, pitcher Jordan Romano to first baseman Christian Arroyo.",2025,
,"Romano, Jordan",605447,671213,No event,ball,"Triston Casas grounds out, pitcher Jordan Romano to first baseman Christian Arroyo.",2025,
,"Romano, Jordan",605447,671213,No event,ball,"Triston Casas grounds out, pitcher Jordan Romano to first baseman Christian Arroyo.",2025,
,"Romano, Jordan",605447,671213,No event,called_strike,"Triston Casas grounds out, pitcher Jordan Romano to first baseman Christian Arroyo.",2025,
,"Romano, Jordan",605447,608324,field_out,hit_into_play,"Alex Bregman grounds out, shortstop Rodolfo Castro to first baseman Christian Arroyo.",2025,
,"Romano, Jordan",605447,608324,No event,called_strike,"Alex Bregman grounds out, shortstop Rodolfo Castro to first baseman Christian Arroyo.",2025,
FF,"Romano, Jordan",605447,605353,grounded_into_double_play,hit_into_play,"Vimael Machín grounds into a double play, second baseman Aroon Escobar to shortstop Aidan Miller to first baseman Keaton Anthony. Dylan Carlson out at 2nd. Vimael Machín out at 1st.",2025,4-Seam Fastball
SL,"Romano, Jordan",605447,605353,No event,ball,"Vimael Machín grounds into a double play, second baseman Aroon Escobar to shortstop Aidan Miller to first baseman Keaton Anthony. Dylan Carlson out at 2nd. Vimael Machín out at 1st.",2025,Slider
SL,"Romano, Jordan",605447,605353,No event,ball,"Vimael Machín grounds into a double play, second baseman Aroon Escobar to shortstop Aidan Miller to first baseman Keaton Anthony. Dylan Carlson out at 2nd. Vimael Machín out at 1st.",2025,Slider
SL,"Romano, Jordan",605447,691723,strikeout,swinging_strike,Coby Mayo strikes out swinging.,2025,Slider
FF,"Romano, Jordan",605447,691723,No event,foul,Coby Mayo strikes out swinging.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,691723,No event,foul,Coby Mayo strikes out swinging.,2025,Slider
SL,"Romano, Jordan",605447,691723,No event,called_strike,Coby Mayo strikes out swinging.,2025,Slider
SL,"Romano, Jordan",605447,691723,No event,ball,Coby Mayo strikes out swinging.,2025,Slider
SL,"Romano, Jordan",605447,666185,walk,ball,Dylan Carlson walks.,2025,Slider
FF,"Romano, Jordan",605447,666185,No event,ball,Dylan Carlson walks.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,666185,No event,foul,Dylan Carlson walks.,2025,Slider
FF,"Romano, Jordan",605447,666185,No event,ball,Dylan Carlson walks.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,666185,No event,ball,Dylan Carlson walks.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,666185,No event,called_strike,Dylan Carlson walks.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,676356,field_out,hit_into_play,Jonny DeLuca flies out to right fielder Nick Castellanos.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,800060,strikeout,called_strike,Xavier Isaac called out on strikes.,2025,Slider
FF,"Romano, Jordan",605447,800060,No event,foul,Xavier Isaac called out on strikes.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,800060,No event,ball,Xavier Isaac called out on strikes.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,800060,No event,called_strike,Xavier Isaac called out on strikes.,2025,Slider
SL,"Romano, Jordan",605447,800060,No event,ball,Xavier Isaac called out on strikes.,2025,Slider
SL,"Romano, Jordan",605447,666163,field_out,hit_into_play,Ben Rortvedt grounds out softly to pitcher Jordan Romano. Curtis Mead to 2nd.,2025,Slider
FF,"Romano, Jordan",605447,666163,No event,ball,Ben Rortvedt grounds out softly to pitcher Jordan Romano. Curtis Mead to 2nd.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,678554,single,hit_into_play,Curtis Mead singles on a line drive to left fielder Max Kepler.,2025,Slider
SL,"Romano, Jordan",605447,678554,No event,ball,Curtis Mead singles on a line drive to left fielder Max Kepler.,2025,Slider
FF,"Romano, Jordan",605447,596142,strikeout,swinging_strike,Gary Sánchez strikes out swinging.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,596142,No event,foul,Gary Sánchez strikes out swinging.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,596142,No event,called_strike,Gary Sánchez strikes out swinging.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,596142,No event,ball,Gary Sánchez strikes out swinging.,2025,Slider
FF,"Romano, Jordan",605447,596142,No event,ball,Gary Sánchez strikes out swinging.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,605353,field_out,hit_into_play,Vimael Machín pops out to third baseman Robert Moore in foul territory.,2025,Slider
FF,"Romano, Jordan",605447,605353,No event,foul,Vimael Machín pops out to third baseman Robert Moore in foul territory.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,605353,No event,called_strike,Vimael Machín pops out to third baseman Robert Moore in foul territory.,2025,Slider
FF,"Romano, Jordan",605447,605353,No event,ball,Vimael Machín pops out to third baseman Robert Moore in foul territory.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,605353,No event,ball,Vimael Machín pops out to third baseman Robert Moore in foul territory.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,605353,No event,swinging_strike,Vimael Machín pops out to third baseman Robert Moore in foul territory.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,663662,field_out,hit_into_play,Daz Cameron flies out to left fielder Edmundo Sosa.,2025,Slider
SL,"Romano, Jordan",605447,663662,No event,ball,Daz Cameron flies out to left fielder Edmundo Sosa.,2025,Slider
FF,"Romano, Jordan",605447,663662,No event,ball,Daz Cameron flies out to left fielder Edmundo Sosa.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,670869,single,hit_into_play,Livan Soto singles on a fly ball to center fielder Elio Prado. Coby Mayo scores. Samuel Basallo to 3rd.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,670869,No event,ball,Livan Soto singles on a fly ball to center fielder Elio Prado. Coby Mayo scores. Samuel Basallo to 3rd.,2025,Slider
SL,"Romano, Jordan",605447,670869,No event,called_strike,Livan Soto singles on a fly ball to center fielder Elio Prado. Coby Mayo scores. Samuel Basallo to 3rd.,2025,Slider
FF,"Romano, Jordan",605447,670869,No event,ball,Livan Soto singles on a fly ball to center fielder Elio Prado. Coby Mayo scores. Samuel Basallo to 3rd.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,670869,No event,ball,Livan Soto singles on a fly ball to center fielder Elio Prado. Coby Mayo scores. Samuel Basallo to 3rd.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,694212,single,hit_into_play,"Samuel Basallo singles on a line drive to right fielder Matt Kroon. Coby Mayo to 3rd. Samuel Basallo to 2nd. Samuel Basallo advances to 2nd, on a throwing error by right fielder Matt Kroon.",2025,Slider
FF,"Romano, Jordan",605447,694212,No event,ball,"Samuel Basallo singles on a line drive to right fielder Matt Kroon. Coby Mayo to 3rd. Samuel Basallo to 2nd. Samuel Basallo advances to 2nd, on a throwing error by right fielder Matt Kroon.",2025,4-Seam Fastball
FF,"Romano, Jordan",605447,694212,No event,called_strike,"Samuel Basallo singles on a line drive to right fielder Matt Kroon. Coby Mayo to 3rd. Samuel Basallo to 2nd. Samuel Basallo advances to 2nd, on a throwing error by right fielder Matt Kroon.",2025,4-Seam Fastball
FF,"Romano, Jordan",605447,691723,field_error,hit_into_play,Coby Mayo reaches on a fielding error by shortstop Bryan Rincon.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,668752,strikeout,called_strike,Duke Ellis called out on strikes.,2025,Slider
SL,"Romano, Jordan",605447,668752,No event,ball,Duke Ellis called out on strikes.,2025,Slider
FF,"Romano, Jordan",605447,668752,No event,ball,Duke Ellis called out on strikes.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,668752,No event,foul_tip,Duke Ellis called out on strikes.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,668752,No event,swinging_strike,Duke Ellis called out on strikes.,2025,Slider
FF,"Romano, Jordan",605447,668752,No event,ball,Duke Ellis called out on strikes.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,656577,strikeout,swinging_strike,Alex Jackson strikes out swinging.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,656577,No event,foul,Alex Jackson strikes out swinging.,2025,Slider
SL,"Romano, Jordan",605447,656577,No event,swinging_strike,Alex Jackson strikes out swinging.,2025,Slider
SL,"Romano, Jordan",605447,656577,No event,ball,Alex Jackson strikes out swinging.,2025,Slider
SL,"Romano, Jordan",605447,656577,No event,swinging_strike,Alex Jackson strikes out swinging.,2025,Slider
FF,"Romano, Jordan",605447,656577,No event,ball,Alex Jackson strikes out swinging.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,682987,field_out,hit_into_play,Spencer Jones lines out to right fielder Nick Castellanos.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,682987,No event,ball,Spencer Jones lines out to right fielder Nick Castellanos.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,682987,No event,ball,Spencer Jones lines out to right fielder Nick Castellanos.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,682987,No event,called_strike,Spencer Jones lines out to right fielder Nick Castellanos.,2025,4-Seam Fastball
FF,"Romano, Jordan",605447,682987,No event,foul,Spencer Jones lines out to right fielder Nick Castellanos.,2025,4-Seam Fastball
SL,"Romano, Jordan",605447,657557,field_out,hit_into_play,Paul DeJong lines out sharply to left fielder Daulton Varsho.,2024,Slider
SL,"Romano, Jordan",605447,657557,No event,called_strike,Paul DeJong lines out sharply to left fielder Daulton Varsho.,2024,Slider
SL,"Romano, Jordan",605447,657557,No event,ball,Paul DeJong lines out sharply to left fielder Daulton Varsho.,2024,Slider
FF,"Romano, Jordan",605447,686676,home_run,hit_into_play,Korey Lee homers (5) on a fly ball to left center field.,2024,4-Seam Fastball
SL,"Romano, Jordan",605447,686676,No event,ball,Korey Lee homers (5) on a fly ball to left center field.,2024,Slider
SL,"Romano, Jordan",605447,686676,No event,foul,Korey Lee homers (5) on a fly ball to left center field.,2024,Slider
FF,"Romano, Jordan",605447,686676,No event,foul,Korey Lee homers (5) on a fly ball to left center field.,2024,4-Seam Fastball
FF,"Romano, Jordan",605447,686676,No event,ball,Korey Lee homers (5) on a fly ball to left center field.,2024,4-Seam Fastball
SL,"Romano, Jordan",605447,683734,strikeout,swinging_strike,Andrew Vaughn strikes out swinging.,2024,Slider
FF,"Romano, Jordan",605447,683734,No event,called_strike,Andrew Vaughn strikes out swinging.,2024,4-Seam Fastball
FF,"Romano, Jordan",605447,683734,No event,ball,Andrew Vaughn strikes out swinging.,2024,4-Seam Fastball
FF,"Romano, Jordan",605447,683734,No event,foul,Andrew Vaughn strikes out swinging.,2024,4-Seam Fastball
SL,"Romano, Jordan",605447,683734,No event,ball,Andrew Vaughn strikes out swinging.,2024,Slider
FF,"Romano, Jordan",605447,683734,No event,ball,Andrew Vaughn strikes out swinging.,2024,4-Seam Fastball
FF,"Romano, Jordan",605447,657757,field_out,hit_into_play,Gavin Sheets lines out sharply to left fielder Daulton Varsho.,2024,4-Seam Fastball
SL,"Romano, Jordan",605447,657757,No event,ball,Gavin Sheets lines out sharply to left fielder Daulton Varsho.,2024,Slider
SL,"Romano, Jordan",605447,663837,home_run,hit_into_play,Matt Vierling homers (5) on a fly ball to left center field. Spencer Torkelson scores. Kerry Carpenter scores.,2024,Slider
SL,"Romano, Jordan",605447,663837,No event,ball,Matt Vierling homers (5) on a fly ball to left center field. Spencer Torkelson scores. Kerry Carpenter scores.,2024,Slider
SL,"Romano, Jordan",605447,663837,No event,called_strike,Matt Vierling homers (5) on a fly ball to left center field. Spencer Torkelson scores. Kerry Carpenter scores.,2024,Slider
FF,"Romano, Jordan",605447,663837,No event,ball,Matt Vierling homers (5) on a fly ball to left center field. Spencer Torkelson scores. Kerry Carpenter scores.,2024,4-Seam Fastball
FF,"Romano, Jordan",605447,663837,No event,ball,Matt Vierling homers (5) on a fly ball to left center field. Spencer Torkelson scores. Kerry Carpenter scores.,2024,4-Seam Fastball
FF,"Romano, Jordan",605447,663837,No event,called_strike,Matt Vierling homers (5) on a fly ball to left center field. Spencer Torkelson scores. Kerry Carpenter scores.,2024,4-Seam Fastball
FF,"Romano, Jordan",605447,595879,field_out,hit_into_play,"Javier Báez grounds out, pitcher Jordan Romano to first baseman Vladimir Guerrero Jr. Spencer Torkelson to 3rd.",2024,4-Seam Fastball
SL,"Romano, Jordan",605447,672761,sac_bunt,hit_into_play,"Wenceel Pérez out on a sacrifice bunt, third baseman Ernie Clement to second baseman Isiah Kiner-Falefa. Spencer Torkelson to 2nd.",2024,Slider
FF,"Romano, Jordan",605447,672761,No event,foul_bunt,"Wenceel Pérez out on a sacrifice bunt, third baseman Ernie Clement to second baseman Isiah Kiner-Falefa. Spencer Torkelson to 2nd.",2024,4-Seam Fastball
SL,"Romano, Jordan",605447,679529,single,hit_into_play,Spencer Torkelson singles on a line drive to left fielder Davis Schneider.,2024,Slider
SL,"Romano, Jordan",605447,679529,No event,called_strike,Spencer Torkelson singles on a line drive to left fielder Davis Schneider.,2024,Slider
SL,"Romano, Jordan",605447,679529,No event,called_strike,Spencer Torkelson singles on a line drive to left fielder Davis Schneider.,2024,Slider
SL,"Romano, Jordan",605447,679529,No event,ball,Spencer Torkelson singles on a line drive to left fielder Davis Schneider.,2024,Slider
SL,"Romano, Jordan",605447,682985,strikeout,called_strike,Riley Greene called out on strikes.,2024,Slider
FF,"Romano, Jordan",605447,682985,No event,ball,Riley Greene called out on strikes.,2024,4-Seam Fastball
FF,"Romano, Jordan",605447,682985,No event,ball,Riley Greene called out on strikes.,2024,4-Seam Fastball
SL,"Romano, Jordan",605447,682985,No event,blocked_ball,Riley Greene called out on strikes.,2024,Slider
FF,"Romano, Jordan",605447,682985,No event,foul,Riley Greene called out on strikes.,2024,4-Seam Fastball
SL,"Romano, Jordan",605447,682985,No event,swinging_strike,Riley Greene called out on strikes.,2024,Slider
