pitch_type,player_name,pitcher,batter,events,description,des,game_year,pitch_name
FF,"Luzardo, Jesús",666200,605137,No event,foul,"Josh Bell grounds out, pitcher Jesús Luzardo to first baseman Bryce Harper.",2025,4-Seam Fastball
FF,"Luzardo, Jesús",666200,605137,No event,foul,"Josh Bell grounds out, pitcher Jesús Luzardo to first baseman Bryce Harper.",2025,4-Seam Fastball
CH,"Luzardo, Jesús",666200,605137,No event,called_strike,"Josh Bell grounds out, pitcher Jesús Luzardo to first baseman Bryce Harper.",2025,Changeup
ST,"Luzardo, Jesús",666200,695578,strikeout,swinging_strike,James Wood strikes out swinging.,2025,Sweeper
ST,"Luzardo, Jesús",666200,695578,No event,ball,James Wood strikes out swinging.,2025,Sweeper
FF,"Luzardo, Jesús",666200,695578,No event,ball,James Wood strikes out swinging.,2025,4-Seam Fastball
ST,"Luzardo, Jesús",666200,695578,No event,foul,James Wood strikes out swinging.,2025,Sweeper
ST,"Luzardo, Jesús",666200,695578,No event,called_strike,James Wood strikes out swinging.,2025,Sweeper
FF,"Luzardo, Jesús",666200,695578,No event,foul,James Wood strikes out swinging.,2025,4-Seam Fastball
SL,"Luzardo, Jesús",666200,695578,No event,ball,James Wood strikes out swinging.,2025,Slider
FF,"Luzardo, Jesús",666200,686611,strikeout,called_strike,Dylan Crews called out on strikes.,2025,4-Seam Fastball
SL,"Luzardo, Jesús",666200,686611,No event,blocked_ball,Dylan Crews called out on strikes.,2025,Slider
CH,"Luzardo, Jesús",666200,686611,No event,foul,Dylan Crews called out on strikes.,2025,Changeup
SI,"Luzardo, Jesús",666200,686611,No event,called_strike,Dylan Crews called out on strikes.,2025,Sinker
FF,"Luzardo, Jesús",666200,686611,No event,called_strike,Dylan Crews called out on strikes.,2025,4-Seam Fastball
FF,"Luzardo, Jesús",666200,686611,No event,ball,Dylan Crews called out on strikes.,2025,4-Seam Fastball
SL,"Luzardo, Jesús",666200,686611,No event,blocked_ball,Dylan Crews called out on strikes.,2025,Slider
FF,"Luzardo, Jesús",666200,682928,single,hit_into_play,CJ Abrams singles on a ground ball to center fielder Brandon Marsh.,2025,4-Seam Fastball
CH,"Luzardo, Jesús",666200,691176,strikeout,swinging_strike,Jasson Domínguez strikes out swinging.,2025,Changeup
FF,"Luzardo, Jesús",666200,691176,No event,foul,Jasson Domínguez strikes out swinging.,2025,4-Seam Fastball
ST,"Luzardo, Jesús",666200,691176,No event,ball,Jasson Domínguez strikes out swinging.,2025,Sweeper
ST,"Luzardo, Jesús",666200,691176,No event,swinging_strike,Jasson Domínguez strikes out swinging.,2025,Sweeper
SL,"Luzardo, Jesús",666200,691176,No event,swinging_strike,Jasson Domínguez strikes out swinging.,2025,Slider
SL,"Luzardo, Jesús",666200,691176,No event,ball,Jasson Domínguez strikes out swinging.,2025,Slider
ST,"Luzardo, Jesús",666200,665862,strikeout,swinging_strike,Jazz Chisholm Jr. strikes out swinging.,2025,Sweeper
SL,"Luzardo, Jesús",666200,665862,No event,foul,Jazz Chisholm Jr. strikes out swinging.,2025,Slider
SI,"Luzardo, Jesús",666200,665862,No event,foul,Jazz Chisholm Jr. strikes out swinging.,2025,Sinker
CH,"Luzardo, Jesús",666200,683011,field_out,hit_into_play,Anthony Volpe flies out to left fielder Brandon Marsh.,2025,Changeup
CH,"Luzardo, Jesús",666200,683011,No event,swinging_strike,Anthony Volpe flies out to left fielder Brandon Marsh.,2025,Changeup
SI,"Luzardo, Jesús",666200,683011,No event,ball,Anthony Volpe flies out to left fielder Brandon Marsh.,2025,Sinker
ST,"Luzardo, Jesús",666200,641555,single,hit_into_play,J.C. Escarra singles on a line drive to right fielder Max Kepler. Jazz Chisholm Jr. scores. Jasson Domínguez to 3rd.,2025,Sweeper
ST,"Luzardo, Jesús",666200,641555,No event,foul,J.C. Escarra singles on a line drive to right fielder Max Kepler. Jazz Chisholm Jr. scores. Jasson Domínguez to 3rd.,2025,Sweeper
SL,"Luzardo, Jesús",666200,641555,No event,ball,J.C. Escarra singles on a line drive to right fielder Max Kepler. Jazz Chisholm Jr. scores. Jasson Domínguez to 3rd.,2025,Slider
CH,"Luzardo, Jesús",666200,641555,No event,swinging_strike,J.C. Escarra singles on a line drive to right fielder Max Kepler. Jazz Chisholm Jr. scores. Jasson Domínguez to 3rd.,2025,Changeup
SI,"Luzardo, Jesús",666200,641555,No event,ball,J.C. Escarra singles on a line drive to right fielder Max Kepler. Jazz Chisholm Jr. scores. Jasson Domínguez to 3rd.,2025,Sinker
ST,"Luzardo, Jesús",666200,622569,strikeout,swinging_strike,Pablo Reyes strikes out swinging.,2025,Sweeper
SL,"Luzardo, Jesús",666200,622569,No event,called_strike,Pablo Reyes strikes out swinging.,2025,Slider
CH,"Luzardo, Jesús",666200,622569,No event,ball,Pablo Reyes strikes out swinging.,2025,Changeup
CH,"Luzardo, Jesús",666200,622569,No event,ball,Pablo Reyes strikes out swinging.,2025,Changeup
SL,"Luzardo, Jesús",666200,622569,No event,foul,Pablo Reyes strikes out swinging.,2025,Slider
FF,"Luzardo, Jesús",666200,691176,single,hit_into_play,Jasson Domínguez singles on a ground ball to shortstop Trea Turner. Anthony Volpe scores. Jazz Chisholm Jr. to 3rd.,2025,4-Seam Fastball
FF,"Luzardo, Jesús",666200,691176,No event,ball,Jasson Domínguez singles on a ground ball to shortstop Trea Turner. Anthony Volpe scores. Jazz Chisholm Jr. to 3rd.,2025,4-Seam Fastball
ST,"Luzardo, Jesús",666200,691176,No event,foul,Jasson Domínguez singles on a ground ball to shortstop Trea Turner. Anthony Volpe scores. Jazz Chisholm Jr. to 3rd.,2025,Sweeper
FF,"Luzardo, Jesús",666200,691176,No event,foul,Jasson Domínguez singles on a ground ball to shortstop Trea Turner. Anthony Volpe scores. Jazz Chisholm Jr. to 3rd.,2025,4-Seam Fastball
CH,"Luzardo, Jesús",666200,691176,No event,foul,Jasson Domínguez singles on a ground ball to shortstop Trea Turner. Anthony Volpe scores. Jazz Chisholm Jr. to 3rd.,2025,Changeup
SI,"Luzardo, Jesús",666200,691176,No event,ball,Jasson Domínguez singles on a ground ball to shortstop Trea Turner. Anthony Volpe scores. Jazz Chisholm Jr. to 3rd.,2025,Sinker
SL,"Luzardo, Jesús",666200,691176,No event,ball,Jasson Domínguez singles on a ground ball to shortstop Trea Turner. Anthony Volpe scores. Jazz Chisholm Jr. to 3rd.,2025,Slider
ST,"Luzardo, Jesús",666200,665862,hit_by_pitch,hit_by_pitch,Jazz Chisholm Jr. hit by pitch. Anthony Volpe to 2nd.,2025,Sweeper
SI,"Luzardo, Jesús",666200,665862,No event,called_strike,Jazz Chisholm Jr. hit by pitch. Anthony Volpe to 2nd.,2025,Sinker
ST,"Luzardo, Jesús",666200,683011,walk,ball,Anthony Volpe walks.,2025,Sweeper
ST,"Luzardo, Jesús",666200,683011,No event,ball,Anthony Volpe walks.,2025,Sweeper
SI,"Luzardo, Jesús",666200,683011,No event,foul,Anthony Volpe walks.,2025,Sinker
CH,"Luzardo, Jesús",666200,683011,No event,ball,Anthony Volpe walks.,2025,Changeup
SL,"Luzardo, Jesús",666200,683011,No event,ball,Anthony Volpe walks.,2025,Slider
SI,"Luzardo, Jesús",666200,683011,No event,foul,Anthony Volpe walks.,2025,Sinker
SI,"Luzardo, Jesús",666200,641355,field_out,hit_into_play,Cody Bellinger grounds out to first baseman Kyle Schwarber.,2025,Sinker
SI,"Luzardo, Jesús",666200,641355,No event,foul,Cody Bellinger grounds out to first baseman Kyle Schwarber.,2025,Sinker
SL,"Luzardo, Jesús",666200,641355,No event,ball,Cody Bellinger grounds out to first baseman Kyle Schwarber.,2025,Slider
SL,"Luzardo, Jesús",666200,641355,No event,ball,Cody Bellinger grounds out to first baseman Kyle Schwarber.,2025,Slider
SI,"Luzardo, Jesús",666200,592450,home_run,hit_into_play,Aaron Judge homers (1) on a fly ball to left field. Oswald Peraza scores.,2025,Sinker
CH,"Luzardo, Jesús",666200,592450,No event,ball,Aaron Judge homers (1) on a fly ball to left field. Oswald Peraza scores.,2025,Changeup
FF,"Luzardo, Jesús",666200,592450,No event,ball,Aaron Judge homers (1) on a fly ball to left field. Oswald Peraza scores.,2025,4-Seam Fastball
FF,"Luzardo, Jesús",666200,502671,field_out,hit_into_play,Paul Goldschmidt flies out to center fielder Johan Rojas.,2025,4-Seam Fastball
SL,"Luzardo, Jesús",666200,502671,No event,called_strike,Paul Goldschmidt flies out to center fielder Johan Rojas.,2025,Slider
FF,"Luzardo, Jesús",666200,502671,No event,ball,Paul Goldschmidt flies out to center fielder Johan Rojas.,2025,4-Seam Fastball
ST,"Luzardo, Jesús",666200,672724,walk,blocked_ball,Oswald Peraza walks.,2025,Sweeper
FF,"Luzardo, Jesús",666200,672724,No event,foul,Oswald Peraza walks.,2025,4-Seam Fastball
FF,"Luzardo, Jesús",666200,672724,No event,ball,Oswald Peraza walks.,2025,4-Seam Fastball
ST,"Luzardo, Jesús",666200,672724,No event,ball,Oswald Peraza walks.,2025,Sweeper
SL,"Luzardo, Jesús",666200,672724,No event,ball,Oswald Peraza walks.,2025,Slider
SI,"Luzardo, Jesús",666200,672724,No event,called_strike,Oswald Peraza walks.,2025,Sinker
FF,"Luzardo, Jesús",666200,641555,field_out,hit_into_play,J.C. Escarra flies out to center fielder Johan Rojas.,2025,4-Seam Fastball
CH,"Luzardo, Jesús",666200,622569,field_out,hit_into_play,Pablo Reyes flies out to left fielder Brandon Marsh.,2025,Changeup
CH,"Luzardo, Jesús",666200,691176,field_out,hit_into_play,"Jasson Domínguez grounds out, shortstop Trea Turner to first baseman Kyle Schwarber. Anthony Volpe scores.",2025,Changeup
FF,"Luzardo, Jesús",666200,691176,No event,ball,"Jasson Domínguez grounds out, shortstop Trea Turner to first baseman Kyle Schwarber. Anthony Volpe scores.",2025,4-Seam Fastball
FF,"Luzardo, Jesús",666200,691176,No event,ball,"Jasson Domínguez grounds out, shortstop Trea Turner to first baseman Kyle Schwarber. Anthony Volpe scores.",2025,4-Seam Fastball
SL,"Luzardo, Jesús",666200,691176,No event,foul,"Jasson Domínguez grounds out, shortstop Trea Turner to first baseman Kyle Schwarber. Anthony Volpe scores.",2025,Slider
ST,"Luzardo, Jesús",666200,665862,strikeout,foul_tip,Jazz Chisholm Jr. strikes out on a foul tip.,2025,Sweeper
SI,"Luzardo, Jesús",666200,665862,No event,foul,Jazz Chisholm Jr. strikes out on a foul tip.,2025,Sinker
SL,"Luzardo, Jesús",666200,665862,No event,ball,Jazz Chisholm Jr. strikes out on a foul tip.,2025,Slider
SL,"Luzardo, Jesús",666200,665862,No event,ball,Jazz Chisholm Jr. strikes out on a foul tip.,2025,Slider
FF,"Luzardo, Jesús",666200,665862,No event,foul,Jazz Chisholm Jr. strikes out on a foul tip.,2025,4-Seam Fastball
FF,"Luzardo, Jesús",666200,665862,No event,ball,Jazz Chisholm Jr. strikes out on a foul tip.,2025,4-Seam Fastball
CH,"Luzardo, Jesús",666200,683011,double,hit_into_play,Anthony Volpe doubles (1) on a line drive to left fielder Brandon Marsh.,2025,Changeup
SL,"Luzardo, Jesús",666200,683011,No event,called_strike,Anthony Volpe doubles (1) on a line drive to left fielder Brandon Marsh.,2025,Slider
ST,"Luzardo, Jesús",666200,641355,strikeout,swinging_strike,Cody Bellinger strikes out swinging.,2025,Sweeper
FF,"Luzardo, Jesús",666200,641355,No event,foul,Cody Bellinger strikes out swinging.,2025,4-Seam Fastball
SI,"Luzardo, Jesús",666200,641355,No event,swinging_strike,Cody Bellinger strikes out swinging.,2025,Sinker
ST,"Luzardo, Jesús",666200,592450,strikeout,swinging_strike,Aaron Judge strikes out swinging.,2025,Sweeper
CH,"Luzardo, Jesús",666200,592450,No event,foul,Aaron Judge strikes out swinging.,2025,Changeup
SL,"Luzardo, Jesús",666200,592450,No event,ball,Aaron Judge strikes out swinging.,2025,Slider
FF,"Luzardo, Jesús",666200,592450,No event,ball,Aaron Judge strikes out swinging.,2025,4-Seam Fastball
FF,"Luzardo, Jesús",666200,592450,No event,called_strike,Aaron Judge strikes out swinging.,2025,4-Seam Fastball
FF,"Luzardo, Jesús",666200,592450,No event,called_strike,Aaron Judge strikes out swinging.,2025,4-Seam Fastball
SI,"Luzardo, Jesús",666200,502671,field_out,hit_into_play,Paul Goldschmidt flies out to left fielder Brandon Marsh.,2025,Sinker
CH,"Luzardo, Jesús",666200,502671,No event,foul,Paul Goldschmidt flies out to left fielder Brandon Marsh.,2025,Changeup
FF,"Luzardo, Jesús",666200,502671,No event,foul,Paul Goldschmidt flies out to left fielder Brandon Marsh.,2025,4-Seam Fastball
FF,"Luzardo, Jesús",666200,502671,No event,foul,Paul Goldschmidt flies out to left fielder Brandon Marsh.,2025,4-Seam Fastball
,"Luzardo, Jesús",666200,622761,strikeout,swinging_strike,Jorge Mateo strikes out swinging.,2025,
,"Luzardo, Jesús",666200,622761,No event,swinging_strike,Jorge Mateo strikes out swinging.,2025,
,"Luzardo, Jesús",666200,622761,No event,called_strike,Jorge Mateo strikes out swinging.,2025,
,"Luzardo, Jesús",666200,656775,field_out,hit_into_play,"Cedric Mullins grounds out, third baseman Edmundo Sosa to first baseman Kody Clemens.",2025,
,"Luzardo, Jesús",666200,656775,No event,ball,"Cedric Mullins grounds out, third baseman Edmundo Sosa to first baseman Kody Clemens.",2025,
,"Luzardo, Jesús",666200,657656,strikeout,swinging_strike,Ramón Laureano strikes out swinging.,2025,
,"Luzardo, Jesús",666200,657656,No event,foul,Ramón Laureano strikes out swinging.,2025,
,"Luzardo, Jesús",666200,657656,No event,ball,Ramón Laureano strikes out swinging.,2025,
,"Luzardo, Jesús",666200,657656,No event,ball,Ramón Laureano strikes out swinging.,2025,
,"Luzardo, Jesús",666200,657656,No event,ball,Ramón Laureano strikes out swinging.,2025,
,"Luzardo, Jesús",666200,657656,No event,called_strike,Ramón Laureano strikes out swinging.,2025,
,"Luzardo, Jesús",666200,663624,field_out,hit_into_play,Ryan Mountcastle grounds out to first baseman Kody Clemens.,2025,
,"Luzardo, Jesús",666200,641933,single,hit_into_play,Tyler O'Neill singles on a ground ball to left fielder Christian Arroyo. Adley Rutschman to 2nd.,2025,
,"Luzardo, Jesús",666200,641933,No event,swinging_strike,Tyler O'Neill singles on a ground ball to left fielder Christian Arroyo. Adley Rutschman to 2nd.,2025,
,"Luzardo, Jesús",666200,641933,No event,ball,Tyler O'Neill singles on a ground ball to left fielder Christian Arroyo. Adley Rutschman to 2nd.,2025,
,"Luzardo, Jesús",666200,668939,single,hit_into_play,Adley Rutschman singles on a ground ball to left fielder Christian Arroyo.,2025,
,"Luzardo, Jesús",666200,668939,No event,ball,Adley Rutschman singles on a ground ball to left fielder Christian Arroyo.,2025,
,"Luzardo, Jesús",666200,668939,No event,ball,Adley Rutschman singles on a ground ball to left fielder Christian Arroyo.,2025,
,"Luzardo, Jesús",666200,676059,strikeout,swinging_strike,Jordan Westburg strikes out swinging.,2025,
,"Luzardo, Jesús",666200,676059,No event,foul,Jordan Westburg strikes out swinging.,2025,
,"Luzardo, Jesús",666200,676059,No event,foul,Jordan Westburg strikes out swinging.,2025,
,"Luzardo, Jesús",666200,676059,No event,ball,Jordan Westburg strikes out swinging.,2025,
,"Luzardo, Jesús",666200,676059,No event,ball,Jordan Westburg strikes out swinging.,2025,
,"Luzardo, Jesús",666200,676059,No event,swinging_strike,Jordan Westburg strikes out swinging.,2025,
,"Luzardo, Jesús",666200,676059,No event,ball,Jordan Westburg strikes out swinging.,2025,
,"Luzardo, Jesús",666200,624503,field_out,hit_into_play,Nick Gordon pops out to third baseman Edmundo Sosa.,2025,
,"Luzardo, Jesús",666200,624503,No event,foul,Nick Gordon pops out to third baseman Edmundo Sosa.,2025,
,"Luzardo, Jesús",666200,624503,No event,foul,Nick Gordon pops out to third baseman Edmundo Sosa.,2025,
,"Luzardo, Jesús",666200,624503,No event,called_strike,Nick Gordon pops out to third baseman Edmundo Sosa.,2025,
,"Luzardo, Jesús",666200,624503,No event,ball,Nick Gordon pops out to third baseman Edmundo Sosa.,2025,
,"Luzardo, Jesús",666200,624503,No event,ball,Nick Gordon pops out to third baseman Edmundo Sosa.,2025,
,"Luzardo, Jesús",666200,624503,No event,called_strike,Nick Gordon pops out to third baseman Edmundo Sosa.,2025,
,"Luzardo, Jesús",666200,656811,strikeout,called_strike,Ryan O'Hearn called out on strikes.,2025,
,"Luzardo, Jesús",666200,656811,No event,called_strike,Ryan O'Hearn called out on strikes.,2025,
,"Luzardo, Jesús",666200,656811,No event,ball,Ryan O'Hearn called out on strikes.,2025,
,"Luzardo, Jesús",666200,656811,No event,called_strike,Ryan O'Hearn called out on strikes.,2025,
,"Luzardo, Jesús",666200,622761,field_out,hit_into_play,"Jorge Mateo grounds out, third baseman Edmundo Sosa to first baseman Kody Clemens.",2025,
,"Luzardo, Jesús",666200,656775,field_out,hit_into_play,Cedric Mullins flies out to center fielder Brandon Marsh.,2025,
,"Luzardo, Jesús",666200,656775,No event,ball,Cedric Mullins flies out to center fielder Brandon Marsh.,2025,
,"Luzardo, Jesús",666200,657656,home_run,hit_into_play,Ramón Laureano homers (1) on a fly ball to left field.,2025,
,"Luzardo, Jesús",666200,663624,field_out,hit_into_play,Ryan Mountcastle flies out to left fielder Max Kepler.,2025,
,"Luzardo, Jesús",666200,663624,No event,foul,Ryan Mountcastle flies out to left fielder Max Kepler.,2025,
,"Luzardo, Jesús",666200,663624,No event,swinging_strike,Ryan Mountcastle flies out to left fielder Max Kepler.,2025,
,"Luzardo, Jesús",666200,663624,No event,ball,Ryan Mountcastle flies out to left fielder Max Kepler.,2025,
,"Luzardo, Jesús",666200,663624,No event,called_strike,Ryan Mountcastle flies out to left fielder Max Kepler.,2025,
,"Luzardo, Jesús",666200,641933,strikeout,swinging_strike,Tyler O'Neill strikes out swinging.,2025,
,"Luzardo, Jesús",666200,641933,No event,ball,Tyler O'Neill strikes out swinging.,2025,
,"Luzardo, Jesús",666200,641933,No event,foul,Tyler O'Neill strikes out swinging.,2025,
,"Luzardo, Jesús",666200,641933,No event,foul,Tyler O'Neill strikes out swinging.,2025,
,"Luzardo, Jesús",666200,668939,strikeout,called_strike,Adley Rutschman called out on strikes.,2025,
,"Luzardo, Jesús",666200,668939,No event,called_strike,Adley Rutschman called out on strikes.,2025,
,"Luzardo, Jesús",666200,668939,No event,called_strike,Adley Rutschman called out on strikes.,2025,
,"Luzardo, Jesús",666200,676059,double,hit_into_play,"Jordan Westburg doubles (2) on a fly ball to left fielder Max Kepler, deflected by center fielder Brandon Marsh.",2025,
SL,"Luzardo, Jesús",666200,682985,field_out,hit_into_play,"Riley Greene grounds out, shortstop Rodolfo Castro to first baseman Kody Clemens.",2025,Slider
