pitch_type,player_name,pitcher,batter,events,description,des,game_year,pitch_name
CH,"Johnson, Seth",686751,663616,field_out,hit_into_play,Trevor Larnach flies out to right fielder Cal Stevenson. Matt Wallner to 3rd.,2025,Changeup
CH,"Johnson, Seth",686751,663616,No event,foul,Trevor Larnach flies out to right fielder Cal Stevenson. Matt Wallner to 3rd.,2025,Changeup
FF,"Johnson, Seth",686751,663616,No event,called_strike,Trevor Larnach flies out to right fielder Cal Stevenson. Matt Wallner to 3rd.,2025,4-Seam Fastball
SL,"Johnson, Seth",686751,621439,walk,ball,Byron Buxton walks.,2025,Slider
SL,"Johnson, Seth",686751,621439,No event,ball,Byron Buxton walks.,2025,Slider
SL,"Johnson, Seth",686751,621439,No event,called_strike,Byron Buxton walks.,2025,Slider
CH,"Johnson, Seth",686751,621439,No event,ball,Byron Buxton walks.,2025,Changeup
FF,"Johnson, Seth",686751,621439,No event,foul,Byron Buxton walks.,2025,4-Seam Fastball
SL,"Johnson, Seth",686751,621439,No event,ball,Byron Buxton walks.,2025,Slider
SL,"Johnson, Seth",686751,621043,field_out,hit_into_play,Carlos Correa pops out to first baseman Kody Clemens in foul territory.,2025,Slider
SL,"Johnson, Seth",686751,621043,No event,called_strike,Carlos Correa pops out to first baseman Kody Clemens in foul territory.,2025,Slider
SL,"Johnson, Seth",686751,621043,No event,ball,Carlos Correa pops out to first baseman Kody Clemens in foul territory.,2025,Slider
FF,"Johnson, Seth",686751,621043,No event,called_strike,Carlos Correa pops out to first baseman Kody Clemens in foul territory.,2025,4-Seam Fastball
FF,"Johnson, Seth",686751,670242,double,hit_into_play,Matt Wallner doubles (1) on a fly ball to right fielder Cal Stevenson.,2025,4-Seam Fastball
SL,"Johnson, Seth",686751,664702,single,hit_into_play,Myles Straw singles on a sharp line drive to center fielder Óscar Mercado. Tyler Heineman to 3rd.,2025,Slider
SL,"Johnson, Seth",686751,664702,No event,foul,Myles Straw singles on a sharp line drive to center fielder Óscar Mercado. Tyler Heineman to 3rd.,2025,Slider
FF,"Johnson, Seth",686751,664702,No event,ball,Myles Straw singles on a sharp line drive to center fielder Óscar Mercado. Tyler Heineman to 3rd.,2025,4-Seam Fastball
CU,"Johnson, Seth",686751,664702,No event,ball,Myles Straw singles on a sharp line drive to center fielder Óscar Mercado. Tyler Heineman to 3rd.,2025,Curveball
SL,"Johnson, Seth",686751,664702,No event,foul,Myles Straw singles on a sharp line drive to center fielder Óscar Mercado. Tyler Heineman to 3rd.,2025,Slider
CU,"Johnson, Seth",686751,664702,No event,ball,Myles Straw singles on a sharp line drive to center fielder Óscar Mercado. Tyler Heineman to 3rd.,2025,Curveball
FF,"Johnson, Seth",686751,664702,No event,foul,Myles Straw singles on a sharp line drive to center fielder Óscar Mercado. Tyler Heineman to 3rd.,2025,4-Seam Fastball
SL,"Johnson, Seth",686751,664702,No event,foul,Myles Straw singles on a sharp line drive to center fielder Óscar Mercado. Tyler Heineman to 3rd.,2025,Slider
SL,"Johnson, Seth",686751,664702,No event,called_strike,Myles Straw singles on a sharp line drive to center fielder Óscar Mercado. Tyler Heineman to 3rd.,2025,Slider
FF,"Johnson, Seth",686751,664702,No event,foul,Myles Straw singles on a sharp line drive to center fielder Óscar Mercado. Tyler Heineman to 3rd.,2025,4-Seam Fastball
FF,"Johnson, Seth",686751,623168,single,hit_into_play,Tyler Heineman singles on a line drive to right fielder Gabriel Rincones Jr.,2025,4-Seam Fastball
FF,"Johnson, Seth",686751,623168,No event,ball,Tyler Heineman singles on a line drive to right fielder Gabriel Rincones Jr.,2025,4-Seam Fastball
FF,"Johnson, Seth",686751,623168,No event,ball,Tyler Heineman singles on a line drive to right fielder Gabriel Rincones Jr.,2025,4-Seam Fastball
CH,"Johnson, Seth",686751,623168,No event,ball,Tyler Heineman singles on a line drive to right fielder Gabriel Rincones Jr.,2025,Changeup
SL,"Johnson, Seth",686751,623168,No event,foul,Tyler Heineman singles on a line drive to right fielder Gabriel Rincones Jr.,2025,Slider
SL,"Johnson, Seth",686751,676391,field_out,hit_into_play,"Ernie Clement grounds out, shortstop Trea Turner to first baseman Bryce Harper.",2025,Slider
CU,"Johnson, Seth",686751,676391,No event,ball,"Ernie Clement grounds out, shortstop Trea Turner to first baseman Bryce Harper.",2025,Curveball
FF,"Johnson, Seth",686751,676391,No event,foul,"Ernie Clement grounds out, shortstop Trea Turner to first baseman Bryce Harper.",2025,4-Seam Fastball
FF,"Johnson, Seth",686751,676391,No event,called_strike,"Ernie Clement grounds out, shortstop Trea Turner to first baseman Bryce Harper.",2025,4-Seam Fastball
SL,"Johnson, Seth",686751,676391,No event,ball,"Ernie Clement grounds out, shortstop Trea Turner to first baseman Bryce Harper.",2025,Slider
CU,"Johnson, Seth",686751,702176,double_play,hit_into_play,"Alan Roden grounds into a double play, first baseman Bryce Harper to pitcher Seth Johnson to catcher J. T. Realmuto. Will Robertson out at home. Alejandro Kirk to 2nd. Alan Roden out at 1st.",2025,Curveball
SL,"Johnson, Seth",686751,702176,No event,called_strike,"Alan Roden grounds into a double play, first baseman Bryce Harper to pitcher Seth Johnson to catcher J. T. Realmuto. Will Robertson out at home. Alejandro Kirk to 2nd. Alan Roden out at 1st.",2025,Slider
FF,"Johnson, Seth",686751,702176,No event,ball,"Alan Roden grounds into a double play, first baseman Bryce Harper to pitcher Seth Johnson to catcher J. T. Realmuto. Will Robertson out at home. Alejandro Kirk to 2nd. Alan Roden out at 1st.",2025,4-Seam Fastball
FF,"Johnson, Seth",686751,672386,walk,ball,Alejandro Kirk walks. Will Robertson to 2nd.,2025,4-Seam Fastball
FF,"Johnson, Seth",686751,672386,No event,ball,Alejandro Kirk walks. Will Robertson to 2nd.,2025,4-Seam Fastball
SL,"Johnson, Seth",686751,672386,No event,ball,Alejandro Kirk walks. Will Robertson to 2nd.,2025,Slider
SL,"Johnson, Seth",686751,672386,No event,called_strike,Alejandro Kirk walks. Will Robertson to 2nd.,2025,Slider
FF,"Johnson, Seth",686751,672386,No event,ball,Alejandro Kirk walks. Will Robertson to 2nd.,2025,4-Seam Fastball
FF,"Johnson, Seth",686751,543807,single,hit_into_play,George Springer singles on a ground ball to left fielder Max Kepler.,2025,4-Seam Fastball
FF,"Johnson, Seth",686751,543807,No event,ball,George Springer singles on a ground ball to left fielder Max Kepler.,2025,4-Seam Fastball
FF,"Johnson, Seth",686751,543807,No event,ball,George Springer singles on a ground ball to left fielder Max Kepler.,2025,4-Seam Fastball
SL,"Johnson, Seth",686751,543807,No event,ball,George Springer singles on a ground ball to left fielder Max Kepler.,2025,Slider
SL,"Johnson, Seth",686751,665489,strikeout,called_strike,"Blue Jays challenged (pitch result), call on the field was upheld: Vladimir Guerrero Jr. called out on strikes.",2025,Slider
FF,"Johnson, Seth",686751,665489,No event,ball,"Blue Jays challenged (pitch result), call on the field was upheld: Vladimir Guerrero Jr. called out on strikes.",2025,4-Seam Fastball
FF,"Johnson, Seth",686751,665489,No event,swinging_strike,"Blue Jays challenged (pitch result), call on the field was upheld: Vladimir Guerrero Jr. called out on strikes.",2025,4-Seam Fastball
FF,"Johnson, Seth",686751,665489,No event,called_strike,"Blue Jays challenged (pitch result), call on the field was upheld: Vladimir Guerrero Jr. called out on strikes.",2025,4-Seam Fastball
FF,"Johnson, Seth",686751,663743,double,hit_into_play,Nick Fortes doubles (14) on a sharp line drive to right fielder Nick Castellanos. Griffin Conine scores. Javier Sanoja scores.,2024,4-Seam Fastball
SL,"Johnson, Seth",686751,663743,No event,ball,Nick Fortes doubles (14) on a sharp line drive to right fielder Nick Castellanos. Griffin Conine scores. Javier Sanoja scores.,2024,Slider
CH,"Johnson, Seth",686751,691594,single,hit_into_play,Javier Sanoja singles on a ground ball to left fielder Kyle Schwarber. Otto Lopez scores. Griffin Conine to 2nd.,2024,Changeup
FF,"Johnson, Seth",686751,691594,No event,foul,Javier Sanoja singles on a ground ball to left fielder Kyle Schwarber. Otto Lopez scores. Griffin Conine to 2nd.,2024,4-Seam Fastball
FF,"Johnson, Seth",686751,691594,No event,called_strike,Javier Sanoja singles on a ground ball to left fielder Kyle Schwarber. Otto Lopez scores. Griffin Conine to 2nd.,2024,4-Seam Fastball
FF,"Johnson, Seth",686751,691594,No event,swinging_strike,Javier Sanoja singles on a ground ball to left fielder Kyle Schwarber. Otto Lopez scores. Griffin Conine to 2nd.,2024,4-Seam Fastball
CU,"Johnson, Seth",686751,691594,No event,ball,Javier Sanoja singles on a ground ball to left fielder Kyle Schwarber. Otto Lopez scores. Griffin Conine to 2nd.,2024,Curveball
FF,"Johnson, Seth",686751,665052,single,hit_into_play,Griffin Conine singles on a line drive to center fielder Brandon Marsh. Jonah Bride scores. Otto Lopez to 3rd.,2024,4-Seam Fastball
SL,"Johnson, Seth",686751,665052,No event,swinging_strike,Griffin Conine singles on a line drive to center fielder Brandon Marsh. Jonah Bride scores. Otto Lopez to 3rd.,2024,Slider
CH,"Johnson, Seth",686751,672640,single,hit_into_play,Otto Lopez singles on a line drive to left fielder Kyle Schwarber. Jesús Sánchez scores. Jonah Bride to 2nd.,2024,Changeup
SL,"Johnson, Seth",686751,672640,No event,ball,Otto Lopez singles on a line drive to left fielder Kyle Schwarber. Jesús Sánchez scores. Jonah Bride to 2nd.,2024,Slider
SL,"Johnson, Seth",686751,681146,single,hit_into_play,Jonah Bride singles on a line drive to right fielder Nick Castellanos. Jesús Sánchez to 3rd.,2024,Slider
FF,"Johnson, Seth",686751,681146,No event,called_strike,Jonah Bride singles on a line drive to right fielder Nick Castellanos. Jesús Sánchez to 3rd.,2024,4-Seam Fastball
FF,"Johnson, Seth",686751,660821,walk,ball,Jesús Sánchez walks.,2024,4-Seam Fastball
CH,"Johnson, Seth",686751,660821,No event,foul,Jesús Sánchez walks.,2024,Changeup
CU,"Johnson, Seth",686751,660821,No event,ball,Jesús Sánchez walks.,2024,Curveball
FF,"Johnson, Seth",686751,660821,No event,ball,Jesús Sánchez walks.,2024,4-Seam Fastball
FF,"Johnson, Seth",686751,660821,No event,swinging_strike,Jesús Sánchez walks.,2024,4-Seam Fastball
CH,"Johnson, Seth",686751,660821,No event,called_strike,Jesús Sánchez walks.,2024,Changeup
CU,"Johnson, Seth",686751,660821,No event,ball,Jesús Sánchez walks.,2024,Curveball
CU,"Johnson, Seth",686751,669394,field_out,hit_into_play,"Jake Burger grounds out, third baseman Weston Wilson to first baseman Kody Clemens.",2024,Curveball
CH,"Johnson, Seth",686751,669394,No event,swinging_strike,"Jake Burger grounds out, third baseman Weston Wilson to first baseman Kody Clemens.",2024,Changeup
SL,"Johnson, Seth",686751,669394,No event,swinging_strike,"Jake Burger grounds out, third baseman Weston Wilson to first baseman Kody Clemens.",2024,Slider
FF,"Johnson, Seth",686751,681393,field_out,hit_into_play,Connor Norby pops out to first baseman Kody Clemens in foul territory.,2024,4-Seam Fastball
CU,"Johnson, Seth",686751,681393,No event,called_strike,Connor Norby pops out to first baseman Kody Clemens in foul territory.,2024,Curveball
CH,"Johnson, Seth",686751,669364,sac_fly,hit_into_play,Xavier Edwards out on a sacrifice fly to left fielder Kyle Schwarber. Javier Sanoja scores.,2024,Changeup
FF,"Johnson, Seth",686751,663743,field_out,hit_into_play,"Nick Fortes grounds out, first baseman Kody Clemens to pitcher Seth Johnson. Javier Sanoja to 3rd.",2024,4-Seam Fastball
SL,"Johnson, Seth",686751,663743,No event,foul_bunt,"Nick Fortes grounds out, first baseman Kody Clemens to pitcher Seth Johnson. Javier Sanoja to 3rd.",2024,Slider
SL,"Johnson, Seth",686751,691594,double,hit_into_play,Javier Sanoja doubles (1) on a line drive to center fielder Brandon Marsh.,2024,Slider
SL,"Johnson, Seth",686751,691594,No event,ball,Javier Sanoja doubles (1) on a line drive to center fielder Brandon Marsh.,2024,Slider
FF,"Johnson, Seth",686751,691594,No event,called_strike,Javier Sanoja doubles (1) on a line drive to center fielder Brandon Marsh.,2024,4-Seam Fastball
CH,"Johnson, Seth",686751,665052,field_out,hit_into_play,Griffin Conine grounds out to first baseman Kody Clemens.,2024,Changeup
SL,"Johnson, Seth",686751,665052,No event,called_strike,Griffin Conine grounds out to first baseman Kody Clemens.,2024,Slider
CU,"Johnson, Seth",686751,665052,No event,blocked_ball,Griffin Conine grounds out to first baseman Kody Clemens.,2024,Curveball
FF,"Johnson, Seth",686751,672640,field_out,hit_into_play,Otto Lopez flies out to center fielder Brandon Marsh.,2024,4-Seam Fastball
SL,"Johnson, Seth",686751,681146,walk,ball,Jonah Bride walks. Jesús Sánchez to 2nd.,2024,Slider
FF,"Johnson, Seth",686751,681146,No event,ball,Jonah Bride walks. Jesús Sánchez to 2nd.,2024,4-Seam Fastball
SL,"Johnson, Seth",686751,681146,No event,ball,Jonah Bride walks. Jesús Sánchez to 2nd.,2024,Slider
SL,"Johnson, Seth",686751,681146,No event,ball,Jonah Bride walks. Jesús Sánchez to 2nd.,2024,Slider
FF,"Johnson, Seth",686751,681146,No event,called_strike,Jonah Bride walks. Jesús Sánchez to 2nd.,2024,4-Seam Fastball
FF,"Johnson, Seth",686751,660821,single,hit_into_play,Jesús Sánchez singles on a sharp line drive to center fielder Brandon Marsh.,2024,4-Seam Fastball
FF,"Johnson, Seth",686751,669394,field_out,hit_into_play,Jake Burger flies out to center fielder Brandon Marsh.,2024,4-Seam Fastball
FF,"Johnson, Seth",686751,669394,No event,ball,Jake Burger flies out to center fielder Brandon Marsh.,2024,4-Seam Fastball
SL,"Johnson, Seth",686751,669394,No event,ball,Jake Burger flies out to center fielder Brandon Marsh.,2024,Slider
FF,"Johnson, Seth",686751,669394,No event,ball,Jake Burger flies out to center fielder Brandon Marsh.,2024,4-Seam Fastball
FF,"Johnson, Seth",686751,669394,No event,foul,Jake Burger flies out to center fielder Brandon Marsh.,2024,4-Seam Fastball
FF,"Johnson, Seth",686751,669394,No event,called_strike,Jake Burger flies out to center fielder Brandon Marsh.,2024,4-Seam Fastball
FF,"Johnson, Seth",686751,669394,No event,called_strike,Jake Burger flies out to center fielder Brandon Marsh.,2024,4-Seam Fastball
SL,"Johnson, Seth",686751,681393,home_run,hit_into_play,Connor Norby homers (7) on a fly ball to left center field. Xavier Edwards scores.,2024,Slider
FF,"Johnson, Seth",686751,681393,No event,called_strike,Connor Norby homers (7) on a fly ball to left center field. Xavier Edwards scores.,2024,4-Seam Fastball
SL,"Johnson, Seth",686751,681393,No event,called_strike,Connor Norby homers (7) on a fly ball to left center field. Xavier Edwards scores.,2024,Slider
FF,"Johnson, Seth",686751,681393,No event,ball,Connor Norby homers (7) on a fly ball to left center field. Xavier Edwards scores.,2024,4-Seam Fastball
SL,"Johnson, Seth",686751,669364,walk,ball,Xavier Edwards walks.,2024,Slider
FF,"Johnson, Seth",686751,669364,No event,ball,Xavier Edwards walks.,2024,4-Seam Fastball
SL,"Johnson, Seth",686751,669364,No event,swinging_strike,Xavier Edwards walks.,2024,Slider
FF,"Johnson, Seth",686751,669364,No event,ball,Xavier Edwards walks.,2024,4-Seam Fastball
FF,"Johnson, Seth",686751,669364,No event,called_strike,Xavier Edwards walks.,2024,4-Seam Fastball
FF,"Johnson, Seth",686751,669364,No event,ball,Xavier Edwards walks.,2024,4-Seam Fastball
,"Johnson, Seth",686751,671739,grounded_into_double_play,hit_into_play,"Michael Harris II grounds into a double play, third baseman Jordan Westburg to second baseman Jackson Holliday to first baseman Ryan O'Hearn.   Marcell Ozuna out at 2nd.    Michael Harris II out at 1st.",2024,
,"Johnson, Seth",686751,542303,walk,ball,Marcell Ozuna walks.,2024,
,"Johnson, Seth",686751,542303,No event,ball,Marcell Ozuna walks.,2024,
,"Johnson, Seth",686751,542303,No event,ball,Marcell Ozuna walks.,2024,
,"Johnson, Seth",686751,542303,No event,ball,Marcell Ozuna walks.,2024,
,"Johnson, Seth",686751,621566,field_out,hit_into_play,Matt Olson flies out to center fielder Ryan McKenna.,2024,
,"Johnson, Seth",686751,663586,field_out,hit_into_play,Austin Riley lines out to shortstop Diego Castillo.,2024,
,"Johnson, Seth",686751,645277,field_out,hit_into_play,Ozzie Albies pops out to third baseman Jordan Westburg.,2024,
,"Johnson, Seth",686751,660670,field_out,hit_into_play,Ronald Acuna Jr.  pops out to shortstop Diego Castillo.,2024,
